schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,zero_row_policy,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,100,10,1,3056304541,0,conj,glucose42,MT19937-RandomState,0.00015966035425662994,1101111110111110111111111101111111111111111111111111111111111011111110111111111111011111111111111111111100111111010101111011011101110101111001111111111111110111101111111110101111111111111111111101111111111111111111111111111101010111010111111111101111111101111111111001111111101111111111111111111111111111111111111110111110111001010111111111111111111111111111111111111111111010011111100110111111111111111111111111111111110111111111010101011111011010111111111110111111111111101111111101111111100111111110111011111111111110111111111111111111111111111111111101111111111111111111110111101111111111111111111110100111111111011111111111111111111111111111111111111111100110111111011111111111111101111111110111111111111111101111111111111101101110111111111111111110111111111111111111111100111111011111101111110111111111101111111111111111111111111111110011111101111111110111111111101101111100111111111101111101111111111111111111111111111111111101111111110111111111111111111111111111111111110111110111001111111111,5ef460f8dba861cdc3a95b5e860f3f2ade7b611b3aff6fdd94a1e88a1696c005,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.0007779346778988838,0.00010815542191267014,0.0009664110839366913,0.0003425516188144684,0.0,0.0022057006135582924,0.0021950528025627136,20,41,0,3,three_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.005943239666521549
