schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,zero_row_policy,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,50,5,100,562103110,0,conj,glucose42,MT19937-RandomState,0.00014608725905418396,1111111011111111111011111111111111111011111110011110110111011101111111111111111101110111011111101111111111111110010110111111111111111111111111111111111111111110111110111111111111111111111111110111111011111111101111111111111111101111111111111110111111,12abddd99e11478f5a688e7c755821093e57616fb3b63c593db99c67ce6b832b,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.0002068718895316124,5.722511559724808e-05,0.00012137554585933685,8.202064782381058e-05,0.0,0.00047604646533727646,0.0004674931988120079,6,11,0,3,three_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.0008876193314790726
4,50,5,100,562103110,1,conj,glucose42,MT19937-RandomState,3.368966281414032e-05,1011111111111101111111111111111110110111011111011110001011111011111111111111111111111111111111111011111111110111111111110111011111111011111111111111111111111111111111111111111110111111111110111111111111111111011101111111011111111011111011111111111011,a29a957acb340efdf08d176f29ba831508561a011f08939f88dd6c1d7ca9fc1f,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.0002235816791653633,4.038400948047638e-05,0.00011288933455944061,7.764343172311783e-05,0.0,0.00046035274863243103,0.00045449845492839813,7,9,0,3,three_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.0008840449154376984
4,50,5,100,562103110,2,conj,glucose42,MT19937-RandomState,2.8119422495365143e-05,1101111010111111111111111111111110111110111111111111111111111110100111111111111101111111111111101111111111111111111111101111111111111110111111111111111111111011111111011111111111111111111011101100110111110111111111110111111101111011111111111111111011,130c41fbcbe76e99252f177d33f6b9fdfce858896b8df42f2ec1b8dfdffd52a0,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.00026275403797626495,3.464333713054657e-05,0.00010199844837188721,7.235072553157806e-05,0.0,0.0004771454259753227,0.0004717465490102768,6,11,0,3,three_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.0008569732308387756
4,50,5,100,562103110,3,conj,glucose42,MT19937-RandomState,2.823956310749054e-05,1111111101110111111111111111111111111110110111111101111111111111111111111111111011111111110110111111111111111111111111011111111111110111111110101111001111111111111111001111101111111111011111111110110111110111111110111111010111011111110011101111111011,9fe0289caaec0869207f117e355c2b836ea4167d9b0151110e5eff47a7f67288,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.00019033905118703842,3.230199217796326e-05,0.00010242965072393417,9.348802268505096e-05,0.015445360913872719,0.01673045288771391,0.0004185587167739868,6,13,0,5,SAT_found_counterexample,1,boolean_factorization,exclude_x,exclude_x,0,169,398,0,1,0,1,0,0,0,1,1,1,0,0,0.0009658783674240112
4,50,5,100,562103110,4,conj,glucose42,MT19937-RandomState,3.8222409784793854e-05,0111111101110111011111111011101101111111101111110111111111111111101001101111001111111011111111111111111111111111111111111111111111110111110111111111111111111111111111100111011111111111111111111111111110111111111111011111111010101111010111011111111011,c39692f1a4bef8a20d6d8aa232f80cdb991ac6f04e0f03dddb0d822f823c8eb2,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.00022145453840494156,3.6275945603847504e-05,0.0001213420182466507,9.082816541194916e-05,0.0,0.0004763258621096611,0.0004699006676673889,8,13,0,3,three_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.0009152460843324661
4,50,5,100,562103110,5,conj,glucose42,MT19937-RandomState,2.8809532523155212e-05,1111111111011011111011111111111111111111011111111110101111110111111001110111111111111111111111011101111110111111111011111011110111111011111111111110001111110111011111111111111111111011111110111111110111111111111111111110111101101100111111111101111111,7d8d4682791c5e78564e0c4994992d277f2748fbd6528ae76267681497268ad8,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.00023659318685531616,3.584008663892746e-05,0.00011296570301055908,9.52770933508873e-05,0.0010475348681211472,0.001949966885149479,0.00048067606985569,7,12,0,5,SAT_found_counterexample,1,boolean_factorization,exclude_x,exclude_x,0,198,472,0,1,0,1,0,0,0,1,1,1,0,0,0.0009274352341890335
4,50,5,100,562103110,6,conj,glucose42,MT19937-RandomState,3.304239362478256e-05,1111111011110111111111011011111111101111111111110011110011111111111111101101110110111111111111111111101111111111111011110110111111111111101101111111110111111110111111011111111111111111111111111111111101111111111011111111111111111111111111011111111111,163640f6bda56143eaab7888162489ad99c359cee418f375c07d1ce91e83565b,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.0001759035512804985,3.400538116693497e-05,0.00010435935109853745,2.3762695491313934e-05,0.0,0.0003440147265791893,0.00033803097903728485,6,10,0,3,three_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.0008394373580813408
4,50,5,100,562103110,7,conj,glucose42,MT19937-RandomState,3.0850060284137726e-05,1111111001111111101111111101111101111111111111111111111111111011111101111111101111111111101101111111111111111111111110111101111110111101101111110111111101111111111111111111111111111101111110111111111111011111111111111011111111111011011111011111111111,40b8a7a794a578f01f50eed0675e81405bb4837b0665d28ab937b0fae822615e,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.00015057437121868134,3.7478283047676086e-05,2.3603439331054688e-05,0.0,0.0,0.0002173352986574173,0.0002116560935974121,5,7,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.00031954050064086914
4,50,5,100,562103110,8,conj,glucose42,MT19937-RandomState,2.516433596611023e-05,1111111111101111111111111111111111111101111111101101101111111111101011111111110110111101101111111111111111110111111111111111111011011110111111111111111111111111111111111111111111111111101111010111111111111111101111111111111111110110111111111111111111,32da8881a8190acb831e6487d0a17778c51c0067e1b8c75502271ef0c62dcec1,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.00017195753753185272,3.2816082239151e-05,0.00011219270527362823,7.360521703958511e-05,0.0,0.00039554107934236526,0.00039057154208421707,7,10,0,3,three_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.0009020445868372917
4,50,5,100,562103110,9,conj,glucose42,MT19937-RandomState,2.56979838013649e-05,1111111111111011111110111111110111111111101111111111111101111111111111111111101111111111111111110111010111110101111111111011101000111111111111111111111111110111111111111111011111111111110111111111111111111111111011111110101111101101111111111101111011,8046bec6cb8159fbaa0697f3fa2593d31e156363634c56f25244f049b859b687,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.0001734727993607521,3.263261169195175e-05,0.00011187326163053513,6.424728780984879e-05,0.0,0.0003866143524646759,0.00038222596049308777,7,9,0,3,three_column_check_failed,0,,,exclude_x,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.0008720643818378448
