J,K,N,p,seed,sim,runtime,identifiable,branch
25,15,10,0.3,0,0,0.016185767948627472,0,2
25,15,10,0.3,1,0,0.016050954116508365,0,2
25,15,10,0.3,0,1,1.945158411981538,1,6
25,15,10,0.3,0,2,0.01592254708521068,0,2
25,15,10,0.3,1,1,3.189250738127157,1,6
25,15,10,0.3,1,2,0.02230436308309436,0,2
25,15,10,0.3,0,3,2.2035634350031614,1,6
25,15,10,0.3,0,4,1.2426398189272732,1,6
25,15,10,0.3,0,5,0.016340351896360517,0,2
25,15,10,0.3,0,6,0.019177835900336504,0,2
25,15,10,0.3,1,3,2.163764338940382,1,6
25,15,10,0.3,2,0,1.2222560259979218,1,6
25,15,10,0.3,2,1,0.013334013987332582,0,2
25,15,10,0.3,2,2,0.012622118927538395,0,2
25,15,10,0.3,0,7,1.7818120431620628,1,6
25,15,10,0.3,0,8,0.015760027104988694,0,2
25,15,10,0.3,0,9,0.021841127891093493,0,2
25,15,10,0.3,1,4,2.7755589820444584,1,6
25,15,10,0.3,1,5,0.023241809103637934,0,2
25,15,10,0.3,2,3,2.741387899965048,1,6
25,15,10,0.3,1,6,1.08835558895953,1,6
25,15,10,0.3,1,7,0.019073951989412308,0,2
25,15,10,0.3,1,8,1.8201679391786456,1,6
25,15,10,0.3,2,4,1.919222034048289,1,6
25,15,10,0.3,2,5,0.01614134991541505,0,2
25,15,10,0.3,1,9,1.6123297910671681,1,6
25,15,10,0.3,2,6,2.4287157808430493,1,6
25,15,10,0.3,2,7,2.084559540031478,1,6
25,15,10,0.3,2,8,3.0415984890423715,1,6
25,15,10,0.3,2,9,0.020384592935442924,0,2
25,15,10,0.3,3,0,2.368241415126249,1,6
25,15,10,0.3,4,0,2.824713725829497,1,6
25,15,10,0.3,5,0,0.019621992949396372,0,2
25,15,10,0.3,3,1,2.4549525300972164,1,6
25,15,10,0.3,6,0,1.311696991790086,1,6
25,15,10,0.3,6,1,0.050438089994713664,0,2
25,15,10,0.3,4,1,2.2279595641884953,1,6
25,15,10,0.3,5,1,2.805160273099318,1,6
25,15,10,0.3,5,2,0.017545296112075448,0,2
25,15,10,0.3,3,2,2.9531291308812797,1,6
25,15,10,0.3,3,3,0.016845603939145803,0,2
25,15,10,0.3,6,2,2.111050584120676,1,6
25,15,10,0.3,4,2,3.779299420071766,1,6
25,15,10,0.3,3,4,2.815874646883458,1,6
25,15,10,0.3,4,3,1.9583777501247823,1,6
25,15,10,0.3,3,5,1.9901333639863878,1,6
25,15,10,0.3,6,3,5.647823758190498,1,6
25,15,10,0.3,6,4,0.013797410996630788,0,2
25,15,10,0.3,5,3,7.403825215063989,1,6
25,15,10,0.3,4,4,3.0776534450706095,1,6
