J,K,N,p,seed,avg_runtime,prop_identifiable,branch_-1,branch_0,branch_1,branch_2,branch_3,branch_4,branch_5,branch_6
12,7,10,0.2,0,0.00021413350477814675,0.0,5,2,0,3,0,0,0,0
12,7,10,0.2,1,0.0002762923948466778,0.0,3,2,0,5,0,0,0,0
12,7,10,0.2,4,0.0003097216598689556,0.0,4,0,0,6,0,0,0,0
12,7,10,0.2,6,0.017405178770422934,0.1,1,6,0,2,0,0,0,1
12,7,10,0.2,3,0.5160222142003477,0.1,5,1,0,3,0,0,0,1
12,7,10,0.2,8,0.00021455464884638785,0.0,5,1,0,4,0,0,0,0
12,7,10,0.2,10,0.00029499949887394904,0.0,3,2,0,5,0,0,0,0
12,7,10,0.2,9,0.00024691512808203695,0.0,3,3,0,4,0,0,0,0
12,7,10,0.2,11,0.00024631954729557035,0.0,2,2,0,6,0,0,0,0
12,7,10,0.2,12,0.00035048637073487043,0.0,1,0,0,9,0,0,0,0
12,7,10,0.2,15,0.00027440814301371574,0.0,4,1,0,5,0,0,0,0
12,7,10,0.2,13,0.0187134413048625,0.1,2,3,0,4,0,0,0,1
12,7,10,0.2,18,0.0002435450442135334,0.0,4,2,0,4,0,0,0,0
12,7,10,0.2,19,0.00023371055722236632,0.0,5,0,0,5,0,0,0,0
12,7,10,0.2,17,0.01979635749012232,0.1,2,1,0,6,0,0,0,1
12,7,10,0.2,14,3.9160525027662514,0.1,3,4,0,2,0,0,0,1
12,7,10,0.2,22,0.0002645648084580898,0.0,3,2,0,5,0,0,0,0
12,7,10,0.2,23,0.0003554392606019974,0.0,3,1,0,6,0,0,0,0
12,7,10,0.2,21,0.5033836626447737,0.2,2,3,0,3,0,0,0,2
12,7,10,0.2,28,0.015210209041833877,0.1,0,3,0,6,0,0,0,1
12,7,10,0.2,29,0.00028824290056945757,0.0,3,0,0,7,0,0,0,0
12,7,10,0.2,26,2.0841848148964344,0.1,2,2,0,5,0,0,0,1
12,7,10,0.2,31,0.0002981151454150677,0.0,4,0,0,6,0,0,0,0
12,7,10,0.2,33,0.00034713391214609147,0.0,1,0,0,9,0,0,0,0
12,7,10,0.2,35,0.000292403157800436,0.0,2,1,0,7,0,0,0,0
12,7,10,0.2,34,0.00037121400237083435,0.0,2,1,0,7,0,0,0,0
12,7,10,0.2,32,2.171875919798185,0.2,4,0,0,4,0,1,0,1
12,7,10,0.2,27,5.577909452561289,0.1,3,2,0,4,0,0,0,1
12,7,10,0.2,37,0.013753158319741488,0.1,2,1,0,6,0,0,0,1
12,7,10,0.2,39,0.0002527141012251377,0.0,3,2,0,5,0,0,0,0
12,7,10,0.2,38,0.000378213357180357,0.0,3,3,0,4,0,0,0,0
12,7,10,0.2,36,0.02512649909913307,0.1,4,4,0,1,0,0,0,1
12,7,10,0.2,43,0.0002712770365178585,0.0,3,2,0,5,0,0,0,0
12,7,10,0.2,40,0.0002765679731965065,0.0,4,1,0,5,0,0,0,0
12,7,10,0.2,41,0.00028162216767668724,0.0,3,2,0,5,0,0,0,0
12,7,10,0.2,44,0.00029379837214946745,0.0,3,0,0,7,0,0,0,0
12,7,10,0.2,46,0.00024566277861595156,0.0,2,5,0,3,0,0,0,0
12,7,10,0.2,45,0.0002658913843333721,0.0,3,2,0,5,0,0,0,0
12,7,10,0.2,48,0.0006417209282517433,0.0,5,1,0,4,0,0,0,0
12,7,10,0.2,50,0.0002013471908867359,0.0,4,3,0,3,0,0,0,0
12,7,10,0.2,54,0.000216593686491251,0.0,5,1,0,4,0,0,0,0
12,7,10,0.2,53,0.0002812129445374012,0.0,3,2,0,5,0,0,0,0
12,7,10,0.2,52,0.021206455305218697,0.1,3,2,0,4,0,0,0,1
12,7,10,0.2,58,0.00031379340216517446,0.0,2,2,0,6,0,0,0,0
12,7,10,0.2,56,0.0002479640766978264,0.0,4,1,0,5,0,0,0,0
12,7,10,0.2,55,0.07061291271820665,0.1,5,0,0,4,0,0,0,1
12,7,10,0.2,51,3.9488606696017086,0.1,2,1,0,6,0,0,0,1
12,7,10,0.2,62,0.00026105716824531555,0.0,2,2,0,6,0,0,0,0
12,7,10,0.2,63,0.0002459975890815258,0.0,3,1,0,6,0,0,0,0
12,7,10,0.2,59,0.0002484451048076153,0.0,5,1,0,4,0,0,0,0
12,7,10,0.2,61,0.00030516348779201506,0.0,1,2,0,7,0,0,0,0
12,7,10,0.2,60,0.0806705373339355,0.1,5,2,0,2,0,0,0,1
