J,K,N,p,seed,sim,runtime,identifiable,branch
50,10,10,0.7,0,0,0.9593348018825054,1,6
50,10,10,0.7,0,1,0.3477319311350584,1,6
50,10,10,0.7,0,2,0.6975252907723188,1,6
50,10,10,0.7,0,3,0.30386768095195293,1,6
50,10,10,0.7,0,4,4.402185903862119,0,5
50,10,10,0.7,0,5,13.316291190683842,1,6
50,10,10,0.7,0,6,1.8132325634360313,1,6
50,10,10,0.7,0,7,0.0042871274054050446,0,3
50,10,10,0.7,0,8,2.5537929758429527,1,6
50,10,10,0.7,0,9,64.6917000580579,1,6
50,10,10,0.7,1,0,1.031319748610258,1,6
50,10,10,0.7,1,1,1.659529510885477,1,6
50,10,10,0.7,1,2,1.9135584719479084,1,6
50,10,10,0.7,1,3,0.5545727536082268,1,6
50,10,10,0.7,1,4,2.176828423514962,0,5
50,10,10,0.7,1,5,3.6078994516283274,1,6
50,10,10,0.7,1,6,4.191152598708868,1,6
50,10,10,0.7,1,7,1.5852287914603949,1,6
50,10,10,0.7,1,8,2.1466131936758757,0,5
50,10,10,0.7,1,9,0.351102227345109,1,6
50,10,10,0.7,2,0,2.8709483090788126,1,6
50,10,10,0.7,3,0,0.8167065437883139,1,6
50,10,10,0.7,3,1,5.091098895296454,1,6
50,10,10,0.7,3,2,20.61757287941873,1,6
50,10,10,0.7,3,3,1.491448501124978,1,6
50,10,10,0.7,3,4,4.911520687863231,1,6
50,10,10,0.7,3,5,0.8638394102454185,1,6
50,10,10,0.7,3,6,0.16549349576234818,1,6
50,10,10,0.7,3,7,0.1921719554811716,1,6
50,10,10,0.7,4,0,4.385210855863988,1,6
50,10,10,0.7,4,1,0.641772173345089,1,6
50,10,10,0.7,4,2,0.3427953515201807,1,6
50,10,10,0.7,3,8,1.822751011699438,1,6
50,10,10,0.7,3,9,1.0619510244578123,1,6
50,10,10,0.7,4,3,4.331142673268914,1,6
50,10,10,0.7,4,4,3.4490273920819163,1,6
50,10,10,0.7,4,5,0.47488116659224033,1,6
50,10,10,0.7,4,6,0.42258248571306467,1,6
50,10,10,0.7,4,7,2.1627327790483832,1,6
50,10,10,0.7,5,0,0.8399186283349991,1,6
50,10,10,0.7,5,1,2.8215943686664104,1,6
50,10,10,0.7,5,2,8.317001983523369,1,6
50,10,10,0.7,5,3,0.16946815140545368,1,6
50,10,10,0.7,4,8,27.078871075995266,1,6
50,10,10,0.7,5,4,1.322429595515132,1,6
50,10,10,0.7,5,5,0.21408699825406075,0,5
50,10,10,0.7,5,6,1.8963966555893421,1,6
50,10,10,0.7,5,7,1.132357120513916,0,5
50,10,10,0.7,5,8,0.30987320467829704,1,6
50,10,10,0.7,5,9,0.3200911171734333,1,6
50,10,10,0.7,4,9,5.048394231125712,1,6
50,10,10,0.7,6,0,0.16217147186398506,1,6
50,10,10,0.7,6,1,0.8841343987733126,1,6
50,10,10,0.7,2,1,128.85345727484673,1,6
50,10,10,0.7,2,2,0.5185717539861798,1,6
50,10,10,0.7,2,3,1.547944133169949,1,6
