J,K,N,p,seed,avg_runtime,prop_identifiable,branch_-1,branch_0,branch_1,branch_2,branch_3,branch_4,branch_5,branch_6
50,20,1,0.1,4,1.0967324450612068,0.0,0,0,0,1,0,0,0,0
50,20,1,0.1,7,1.070988919120282,0.0,0,1,0,0,0,0,0,0
50,20,1,0.1,1,1.7250958178192377,0.0,0,0,0,1,0,0,0,0
50,20,1,0.1,2,1.5202755518257618,0.0,0,0,0,1,0,0,0,0
50,20,1,0.1,8,2.427103463560343,0.0,0,0,0,1,0,0,0,0
50,20,1,0.1,5,2.858815818093717,0.0,0,0,0,1,0,0,0,0
50,20,1,0.1,6,2.9294125651940703,0.0,0,0,0,1,0,0,0,0
50,20,1,0.1,9,2.9481684509664774,0.0,0,0,0,1,0,0,0,0
