J,K,N,p,seed,sim,runtime,identifiable,branch
75,10,10,0.5,8,0,0.5173843130469322,1,6
75,10,10,0.5,1,0,0.4885042840614915,1,6
75,10,10,0.5,2,0,0.533939179033041,1,6
75,10,10,0.5,4,0,0.5617875508032739,1,6
75,10,10,0.5,9,0,0.5712774130515754,1,6
75,10,10,0.5,8,1,0.6197023745626211,1,6
75,10,10,0.5,1,1,0.4847592571750283,1,6
75,10,10,0.5,9,1,0.5329496948979795,1,6
75,10,10,0.5,4,1,0.6151164239272475,1,6
75,10,10,0.5,8,2,0.5056891948916018,1,6
75,10,10,0.5,1,2,0.41874754382297397,1,6
75,10,10,0.5,8,3,0.44477126793935895,1,6
75,10,10,0.5,4,2,0.5415253918617964,1,6
75,10,10,0.5,2,2,0.6323787672445178,1,6
75,10,10,0.5,1,3,0.493331263307482,1,6
75,10,10,0.5,5,0,0.5878524710424244,1,6
75,10,10,0.5,0,0,0.41968494886532426,1,6
75,10,10,0.5,3,0,0.5049575711600482,1,6
75,10,10,0.5,7,0,0.7202710206620395,1,6
75,10,10,0.5,6,0,0.43991032522171736,1,6
75,10,10,0.5,8,4,0.4712904207408428,1,6
75,10,10,0.5,4,3,0.5501264659687877,1,6
75,10,10,0.5,9,3,0.5818991609849036,1,6
75,10,10,0.5,5,1,0.41639213683083653,1,6
75,10,10,0.5,0,1,0.445218943990767,1,6
75,10,10,0.5,3,1,0.4071279070340097,1,6
75,10,10,0.5,1,4,0.5762883550487459,1,6
75,10,10,0.5,2,3,0.6708422158844769,1,6
75,10,10,0.5,6,1,0.5381037541665137,1,6
75,10,10,0.5,7,1,0.6543217319995165,1,6
75,10,10,0.5,9,4,0.4680805141106248,1,6
75,10,10,0.5,8,5,0.6132628628984094,1,6
75,10,10,0.5,0,2,0.4112481619231403,1,6
75,10,10,0.5,4,4,0.5551597238518298,1,6
75,10,10,0.5,5,2,0.5682830070145428,1,6
75,10,10,0.5,1,5,0.49825482489541173,1,6
75,10,10,0.5,3,2,0.590357253793627,1,6
75,10,10,0.5,6,2,0.5076457541435957,1,6
75,10,10,0.5,9,5,0.4190167682245374,1,6
75,10,10,0.5,2,4,0.6933997049927711,1,6
75,10,10,0.5,4,5,0.5563793089240789,1,6
75,10,10,0.5,0,3,0.567105061840266,1,6
75,10,10,0.5,7,2,0.789881011005491,1,6
75,10,10,0.5,5,3,0.589960815384984,1,6
75,10,10,0.5,1,6,0.6165026291273534,1,6
75,10,10,0.5,3,3,0.6476965341717005,1,6
75,10,10,0.5,9,6,0.5994079550728202,1,6
75,10,10,0.5,6,3,0.6563474922440946,1,6
75,10,10,0.5,8,7,0.5910984999500215,1,6
75,10,10,0.5,0,4,0.6127894087694585,1,6
75,10,10,0.5,5,4,0.4788844962604344,1,6
75,10,10,0.5,2,5,0.8296879138797522,1,6
75,10,10,0.5,4,6,0.7373200072906911,1,6
75,10,10,0.5,3,4,0.4664135221391916,1,6
75,10,10,0.5,7,3,0.6496668378822505,1,6
75,10,10,0.5,9,7,0.36965683475136757,1,6
75,10,10,0.5,1,7,0.6289314571768045,1,6
75,10,10,0.5,6,4,0.6506016259081662,1,6
75,10,10,0.5,5,5,0.48626791685819626,1,6
75,10,10,0.5,2,6,0.4784405780956149,1,6

75,10,10,0.5,3,5,0.42931529600173235,1,6
75,10,10,0.5,4,7,0.49365589395165443,1,6
75,10,10,0.5,0,5,0.69493806688115,1,6
75,10,10,0.5,7,4,0.585273474920541,1,6
75,10,10,0.5,1,8,0.5641979789361358,1,6
75,10,10,0.5,5,6,0.4057444566860795,1,6
75,10,10,0.5,9,9,0.4391821431927383,1,6
75,10,10,0.5,2,7,0.45745451794937253,1,6
75,10,10,0.5,6,5,0.535929867066443,1,6
75,10,10,0.5,8,9,0.565610711928457,1,6
75,10,10,0.5,4,8,0.46832183562219143,1,6
75,10,10,0.5,3,6,0.4831480230204761,1,6
75,10,10,0.5,0,6,0.462876389734447,1,6
75,10,10,0.5,7,5,0.569842638913542,1,6
75,10,10,0.5,1,9,0.5432569701224566,1,6
75,10,10,0.5,6,6,0.40753339789807796,1,6
75,10,10,0.5,2,8,0.545563718304038,1,6
75,10,10,0.5,5,7,0.6407848987728357,1,6
75,10,10,0.5,0,7,0.4210603777319193,1,6
75,10,10,0.5,4,9,0.5072492738254368,1,6
75,10,10,0.5,3,7,0.6519859647378325,1,6
75,10,10,0.5,7,6,0.5962105002254248,1,6
75,10,10,0.5,6,7,0.5163890430703759,1,6
75,10,10,0.5,0,8,0.5785059328190982,1,6
75,10,10,0.5,3,8,0.48823898611590266,1,6
75,10,10,0.5,5,8,0.6663895389065146,1,6
75,10,10,0.5,2,9,0.7441371963359416,1,6
75,10,10,0.5,6,8,0.5088102519512177,1,6
75,10,10,0.5,7,7,0.6141579621471465,1,6
75,10,10,0.5,0,9,0.6170604689978063,1,6
75,10,10,0.5,5,9,0.6423359210602939,1,6
75,10,10,0.5,3,9,0.6701663359999657,1,6
75,10,10,0.5,7,8,0.4469978460110724,1,6
75,10,10,0.5,6,9,0.5259057260118425,1,6
75,10,10,0.5,7,9,0.4944368568249047,1,6
