J,K,N,p,seed,sim,runtime,identifiable,branch
25,15,10,0.7,2,0,0.004634861135855317,0,3
25,15,10,0.7,2,1,0.0025982919614762068,0,2
25,15,10,0.7,2,2,0.002846685005351901,0,2
25,15,10,0.7,2,3,0.1548172750044614,0,5
25,15,10,0.7,2,4,0.004776636138558388,0,3
25,15,10,0.7,2,5,0.003424182068556547,0,2
25,15,10,0.7,0,0,0.003952326951548457,0,2
25,15,10,0.7,0,1,0.004980447003617883,0,3
25,15,10,0.7,0,2,0.0036596599966287613,0,2
25,15,10,0.7,1,0,0.004631625954061747,0,2
25,15,10,0.7,1,1,0.0058062339667230844,0,3
25,15,10,0.7,1,2,0.0026559969410300255,0,2
25,15,10,0.7,1,3,0.008128714980557561,0,3
25,15,10,0.7,2,6,1.065599607070908,0,5
25,15,10,0.7,2,7,0.1694298170041293,0,5
25,15,10,0.7,2,8,0.00826291716657579,0,3
25,15,10,0.7,2,9,0.004275038139894605,0,2
25,15,10,0.7,1,4,2.3500292180106044,0,5
25,15,10,0.7,1,5,0.003311567008495331,0,2
25,15,10,0.7,1,6,0.005427110008895397,0,3
25,15,10,0.7,1,7,0.002581191947683692,0,2
25,15,10,0.7,1,8,0.008376336190849543,0,3
25,15,10,0.7,1,9,0.0051637981086969376,0,3
25,15,10,0.7,0,3,4.949504013173282,0,5
25,15,10,0.7,0,4,0.005737222032621503,0,3
25,15,10,0.7,0,5,0.003580014919862151,0,2
25,15,10,0.7,0,6,0.004398246994242072,0,2
25,15,10,0.7,0,7,0.006926778005436063,0,3
25,15,10,0.7,0,8,0.0026764010544866323,0,2
25,15,10,0.7,0,9,0.002194815082475543,0,2
25,15,10,0.7,3,0,0.007735735038295388,0,3
25,15,10,0.7,3,1,0.004998801974579692,0,3
25,15,10,0.7,3,2,0.007317529991269112,0,3
25,15,10,0.7,3,3,0.0031522458884865046,0,2
25,15,10,0.7,3,4,0.005967749049887061,0,3
25,15,10,0.7,3,5,0.005152541911229491,0,3
25,15,10,0.7,3,6,0.16551556694321334,0,5
25,15,10,0.7,3,7,0.236948702018708,0,5
25,15,10,0.7,3,8,0.0035737729631364346,0,2
25,15,10,0.7,3,9,0.0039826619904488325,0,2
25,15,10,0.7,5,0,0.004734966903924942,0,2
25,15,10,0.7,5,1,0.005585904000326991,0,3
25,15,10,0.7,5,2,0.003340653143823147,0,2
25,15,10,0.7,4,0,0.008994056144729257,0,3
25,15,10,0.7,4,1,0.13552908808924258,0,5
25,15,10,0.7,4,2,0.00811511417850852,0,3
25,15,10,0.7,4,3,0.3296303660608828,0,5
25,15,10,0.7,4,4,0.006896268110722303,0,3
25,15,10,0.7,4,5,1.0053245690651238,0,5
25,15,10,0.7,4,6,0.20515281194821,0,5
25,15,10,0.7,5,3,2.7255534229334444,0,5
25,15,10,0.7,5,4,1.1591061460785568,0,5
25,15,10,0.7,5,5,0.002387984888628125,0,2
25,15,10,0.7,5,6,0.0063149770721793175,0,3
25,15,10,0.7,5,7,0.0028393161483108997,0,2
25,15,10,0.7,5,8,0.005776869133114815,0,3
25,15,10,0.7,6,0,0.2183477219659835,0,5
25,15,10,0.7,6,1,0.003753173863515258,0,2
25,15,10,0.7,5,9,1.2235478840302676,0,5
25,15,10,0.7,6,2,0.19829341606236994,0,5
25,15,10,0.7,6,3,0.00404969509691,0,3
25,15,10,0.7,6,4,0.003223826875910163,0,2
25,15,10,0.7,6,5,0.005720864981412888,0,3
25,15,10,0.7,4,7,3.4024485589470714,0,5
25,15,10,0.7,4,8,0.008944679982960224,0,3
25,15,10,0.7,4,9,0.006939803017303348,0,3
25,15,10,0.7,6,6,1.6171252420172095,0,5
25,15,10,0.7,6,7,0.6429744209162891,0,5
25,15,10,0.7,6,8,0.3103129870723933,0,5
25,15,10,0.7,6,9,0.0030338929500430822,0,2
25,15,10,0.7,8,0,0.006698471028357744,0,3
25,15,10,0.7,8,1,0.002765787998214364,0,2
25,15,10,0.7,8,2,0.007875083945691586,0,3
25,15,10,0.7,8,3,0.0031972560100257397,0,2
25,15,10,0.7,8,4,0.005268872017040849,0,3
25,15,10,0.7,8,5,0.004055538913235068,0,3
25,15,10,0.7,8,6,0.004889233037829399,0,3
25,15,10,0.7,7,0,0.003213644027709961,0,2
25,15,10,0.7,7,1,0.00883042300119996,0,3
25,15,10,0.7,7,2,0.00716194580309093,0,3
25,15,10,0.7,7,3,0.006063534878194332,0,3
25,15,10,0.7,7,4,0.007623855024576187,0,3
25,15,10,0.7,7,5,0.004532818915322423,0,3
25,15,10,0.7,7,6,0.005358372814953327,0,3
25,15,10,0.7,7,7,0.006840989924967289,0,3
25,15,10,0.7,8,7,0.3620239980518818,0,5
25,15,10,0.7,8,8,0.004410809138789773,0,2
25,15,10,0.7,7,8,0.38965847296640277,0,5
25,15,10,0.7,7,9,0.003978305961936712,0,2
25,15,10,0.7,8,9,0.661938670091331,0,5
25,15,10,0.7,9,0,0.00494943605735898,0,2
25,15,10,0.7,9,1,0.0033719551283866167,0,2
25,15,10,0.7,9,2,0.092592669185251,0,5
25,15,10,0.7,9,3,0.13562359102070332,0,5
25,15,10,0.7,9,4,0.0020360599737614393,0,2
25,15,10,0.7,9,5,0.004168909043073654,0,3
25,15,10,0.7,9,6,0.004239795031026006,0,3
25,15,10,0.7,9,7,0.004915338940918446,0,3
25,15,10,0.7,9,8,0.005832454888150096,0,3
25,15,10,0.7,9,9,0.005580194061622024,0,3
25,15,10,0.7,10,0,0.0056157938670367,0,3
25,15,10,0.7,10,1,0.6116667371243238,0,5
25,15,10,0.7,11,0,0.004023790126666427,0,2
25,15,10,0.7,11,1,0.0061259521171450615,0,3
25,15,10,0.7,11,2,0.004863563925027847,0,3
25,15,10,0.7,11,3,0.17994576413184404,0,5
25,15,10,0.7,11,4,0.009928714018315077,0,3
25,15,10,0.7,11,5,0.0024559651501476765,0,2
25,15,10,0.7,11,6,0.0026610339991748333,0,2
25,15,10,0.7,10,2,0.5592738660052419,0,5
25,15,10,0.7,10,3,0.17887980304658413,0,5
25,15,10,0.7,10,4,0.11169539811089635,0,5
25,15,10,0.7,10,5,0.004506780998781323,0,3
25,15,10,0.7,10,6,0.00545675097964704,0,3
25,15,10,0.7,10,7,0.003258763812482357,0,2
25,15,10,0.7,10,8,0.002712022978812456,0,2
25,15,10,0.7,10,9,0.41228907788172364,0,5
25,15,10,0.7,11,7,0.9775220840238035,0,5
25,15,10,0.7,11,8,0.00260829902254045,0,2
25,15,10,0.7,11,9,0.0036341638769954443,0,2
25,15,10,0.7,12,0,0.15746037405915558,0,5
25,15,10,0.7,12,1,0.007500278064981103,0,3
25,15,10,0.7,13,0,0.00596845499239862,0,3
25,15,10,0.7,13,1,0.0033792811445891857,0,2
25,15,10,0.7,12,2,0.7060909690335393,0,5
25,15,10,0.7,12,3,0.006380042061209679,0,3
25,15,10,0.7,12,4,0.006084473803639412,0,3
25,15,10,0.7,12,5,0.0033795388881117105,0,2
25,15,10,0.7,12,6,0.00726875220425427,0,3
25,15,10,0.7,12,7,0.002511159982532263,0,2
25,15,10,0.7,12,8,0.0033039511181414127,0,2
25,15,10,0.7,12,9,0.005656776949763298,0,3
25,15,10,0.7,13,2,0.46691057994030416,0,5
25,15,10,0.7,13,3,0.004318205174058676,0,3
25,15,10,0.7,13,4,0.0044413909781724215,0,2
25,15,10,0.7,13,5,0.002720562042668462,0,2
25,15,10,0.7,13,6,0.0020690630190074444,0,2
