J,K,N,p,seed,sim,runtime,identifiable,branch
50,10,10,0.6,1,0,1.221446386538446,True,6
50,10,10,0.6,0,0,1.21402149903588,True,6
50,10,10,0.6,3,0,1.4192683789879084,True,6
50,10,10,0.6,2,0,1.3696644119918346,True,6
50,10,10,0.6,0,1,1.335161647060886,True,6
50,10,10,0.6,2,1,3.5919168973341584,True,6
50,10,10,0.6,4,0,5.064472554251552,True,6
50,10,10,0.6,1,1,4.092543106526136,True,6
50,10,10,0.6,0,2,3.188246238976717,True,6
50,10,10,0.6,4,1,1.271426359191537,True,6
50,10,10,0.6,0,3,1.028997285058722,True,6
50,10,10,0.6,2,2,2.4132992113009095,True,6
50,10,10,0.6,4,2,1.0781121905893087,True,6
50,10,10,0.6,2,3,1.1074986020103097,True,6
50,10,10,0.6,3,1,7.217155747115612,True,6
50,10,10,0.6,1,2,3.350349362939596,True,6
