J,K,N,p,seed,sim,runtime,identifiable,branch
50,20,10,0.3,0,0,131.65296152886003,True,6
50,20,10,0.3,2,0,140.59742336906493,True,6
50,20,10,0.3,2,1,115.28968178294599,True,6
50,20,10,0.3,1,0,502.8104088306427,True,6
50,20,10,0.3,5,0,363.25920729897916,True,6
50,20,10,0.3,2,2,382.3745957836509,True,6
50,20,10,0.3,3,0,671.7404308039695,True,6
50,20,10,0.3,0,1,800.628268642351,True,6
50,20,10,0.3,8,0,374.6253124009818,1,6
50,20,10,0.3,9,0,340.23977521806955,1,6
50,20,10,0.3,2,3,561.7126492001116,True,6
50,20,10,0.3,6,0,1177.2999150939286,True,6
50,20,10,0.3,9,1,283.307632451877,1,6
50,20,10,0.3,4,0,1335.8245179397054,True,6
50,20,10,0.3,2,4,312.2510361056775,True,6
50,20,10,0.3,5,1,1152.0992776472121,True,6
50,20,10,0.3,3,1,883.0467883013189,True,6
50,20,10,0.3,2,5,255.5759870056063,True,6
50,20,10,0.3,6,1,496.75221288762987,True,6
50,20,10,0.3,5,2,277.02459660358727,True,6
50,20,10,0.3,2,6,421.32566753588617,True,6
50,20,10,0.3,3,2,593.3563548400998,True,6
50,20,10,0.3,7,0,1949.3692980650812,1,6
50,20,10,0.3,2,7,178.9114536307752,True,6
50,20,10,0.3,0,2,1684.5744180409238,True,6
50,20,10,0.3,8,1,1762.2779537271708,1,6
50,20,10,0.3,7,1,558.4901467189193,1,6
50,20,10,0.3,0,3,425.63677514344454,True,6
50,20,10,0.3,1,1,2607.0580586660653,True,6
50,20,10,0.3,7,2,586.5483953915536,1,6
50,20,10,0.3,9,2,2007.485623119399,1,6
50,20,10,0.3,1,2,390.06680143997073,True,6
50,20,10,0.3,9,3,507.0640021171421,1,6
50,20,10,0.3,8,2,1259.0558530483395,1,6
50,20,10,0.3,0,4,1019.009959965013,True,6
50,20,10,0.3,7,3,896.9467517659068,1,6
50,20,10,0.3,0,5,432.49143819417804,True,6
50,20,10,0.3,2,8,2123.3736167047173,True,6
50,20,10,0.3,5,3,2589.1515299081802,True,6
50,20,10,0.3,3,3,2338.886089757085,True,6
50,20,10,0.3,8,3,811.0885174255818,1,6
50,20,10,0.3,2,9,433.03357289917767,True,6
50,20,10,0.3,3,4,391.2738434243947,True,6
50,20,10,0.3,1,3,1634.768190935254,True,6
50,20,10,0.3,8,4,374.2001190073788,1,6
50,20,10,0.3,7,4,1091.3190299067646,1,6
50,20,10,0.3,4,1,4080.1844797288068,True,6
50,20,10,0.3,1,4,416.9017593692988,True,6
50,20,10,0.3,5,4,1047.6369991842657,True,6
50,20,10,0.3,8,5,659.3380639683455,1,6
50,20,10,0.3,7,5,523.7940250448883,1,6
50,20,10,0.3,0,6,1590.0929660070688,True,6
50,20,10,0.3,0,7,253.23541256971657,True,6
50,20,10,0.3,5,5,987.6748193297535,True,6
50,20,10,0.3,9,4,2715.2194822728634,1,6
50,20,10,0.3,8,6,1173.1710084248334,1,6
50,20,10,0.3,4,2,1677.5422637048177,True,6
50,20,10,0.3,5,6,719.3752647861838,True,6
50,20,10,0.3,0,8,997.7702135844156,True,6
50,20,10,0.3,7,6,1411.6656618397683,1,6
50,20,10,0.3,9,5,879.0061382241547,1,6
50,20,10,0.3,8,7,531.6529913730919,1,6
50,20,10,0.3,4,3,380.3890285990201,True,6
50,20,10,0.3,7,7,526.2959278449416,1,6
50,20,10,0.3,0,9,552.4308474836871,True,6
50,20,10,0.3,8,8,334.84267148934305,1,6
50,20,10,0.3,9,6,392.56181067600846,1,6
50,20,10,0.3,1,5,2672.134228726849,True,6
50,20,10,0.3,4,4,644.1254795659333,True,6
50,20,10,0.3,9,7,332.3451348338276,1,6
50,20,10,0.3,4,5,295.93626100802794,True,6
50,20,10,0.3,7,8,681.8195175025612,1,6
50,20,10,0.3,8,9,822.7220265548676,1,6
50,20,10,0.3,9,8,582.2489608917385,1,6
50,20,10,0.3,7,9,398.4174642153084,1,6
50,20,10,0.3,1,6,871.0983831975609,True,6
50,20,10,0.3,3,5,4211.667069360614,True,6
50,20,10,0.3,4,6,980.6028282400221,True,6
50,20,10,0.3,4,7,582.4012565901503,True,6
50,20,10,0.3,5,7,3049.675422957167,True,6
50,20,10,0.3,9,9,1500.298723531887,1,6
50,20,10,0.3,4,8,432.89587881881744,True,6
50,20,10,0.3,1,7,1558.1127303745598,True,6
50,20,10,0.3,3,6,1451.9564351700246,True,6
50,20,10,0.3,5,8,376.0356506705284,True,6
50,20,10,0.3,4,9,591.5466501791961,True,6
50,20,10,0.3,3,7,560.4642679151148,True,6
50,20,10,0.3,1,8,782.1310416795313,True,6
50,20,10,0.3,3,8,442.867299310863,True,6
50,20,10,0.3,5,9,974.8903911411762,True,6
50,20,10,0.3,3,9,1616.5294937621802,True,6
50,20,10,0.3,1,9,2490.2099067009985,True,6
50,20,10,0.3,6,2,12483.326594300568,True,6
50,20,10,0.3,6,3,252.79750995337963,True,6
50,20,10,0.3,6,4,23878.176798257977,True,6
50,20,10,0.3,6,5,537.5053759310395,True,6
50,20,10,0.3,6,6,1136.8597029857337,True,6
50,20,10,0.3,6,7,652.031261831522,True,6
50,20,10,0.3,6,8,870.3885893728584,True,6
50,20,10,0.3,6,9,254.8357391320169,True,6
