J,K,N,p,seed,avg_runtime,prop_identifiable,branch_-1,branch_0,branch_1,branch_2,branch_3,branch_4,branch_5,branch_6
20,6,10,0.1,43,0.0041988051496446134,0.1,4,0,0,5,0,0,0,1
20,6,10,0.1,45,0.004363911593100056,0.3,6,0,0,1,0,2,0,1
20,6,10,0.1,42,0.07945379829034209,0.3,4,0,0,3,0,1,0,2
20,6,10,0.1,47,0.004008217621594668,0.3,5,0,0,2,0,2,0,1
20,6,10,0.1,49,0.0002395723946392536,0.1,6,1,0,2,0,1,0,0
20,6,10,0.1,48,0.00424510189332068,0.2,4,1,0,3,0,1,0,1
20,6,10,0.1,46,0.0002719569019973278,0.1,5,0,0,4,0,1,0,0
20,6,10,0.1,50,0.00028337351977825165,0.1,5,3,0,1,0,1,0,0
20,6,10,0.1,51,0.00014032050967216492,0.0,8,1,0,1,0,0,0,0
20,6,10,0.1,52,0.0002696778625249863,0.0,4,0,0,6,0,0,0,0
20,6,10,0.1,53,0.00025671599432826043,0.2,6,1,0,1,0,2,0,0
20,6,10,0.1,55,0.00018552010878920556,0.0,6,0,0,4,0,0,0,0
20,6,10,0.1,57,0.003642113786190748,0.2,7,0,0,1,0,1,0,1
20,6,10,0.1,54,0.0002918155863881111,0.2,5,0,0,3,0,2,0,0
20,6,10,0.1,56,0.00031552566215395925,0.1,5,0,0,4,0,1,0,0
20,6,10,0.1,61,0.0042087944690138105,0.2,6,0,0,2,0,1,0,1
20,6,10,0.1,59,0.00029185910243541003,0.1,5,1,0,3,0,1,0,0
20,6,10,0.1,58,0.003966348781250417,0.2,5,0,0,3,0,1,0,1
20,6,10,0.1,60,0.0154459229670465,0.1,7,0,0,2,0,0,0,1
20,6,10,0.1,62,0.0042910313233733175,0.2,6,1,0,1,0,1,0,1
20,6,10,0.1,64,0.00021367436274886132,0.1,7,1,0,1,0,1,0,0
20,6,10,0.1,63,0.010422119218856097,0.3,7,0,0,0,0,2,0,1
20,6,10,0.1,65,0.0001248382031917572,0.0,9,0,0,1,0,0,0,0
20,6,10,0.1,66,0.00028388099744915964,0.1,5,1,0,3,0,1,0,0
20,6,10,0.1,67,0.000179485697299242,0.0,5,1,0,4,0,0,0,0
20,6,10,0.1,68,0.0094465846195817,0.2,4,0,0,4,0,0,0,2
20,6,10,0.1,69,0.004235194716602564,0.1,5,0,0,4,0,0,0,1
20,6,10,0.1,70,0.00023056359495967626,0.1,6,2,0,1,0,1,0,0
20,6,10,0.1,72,0.00020888475701212882,0.0,5,2,0,3,0,0,0,0
20,6,10,0.1,73,0.008543427288532256,0.5,2,1,0,2,0,3,0,2
20,6,10,0.1,74,0.0002636246383190155,0.2,7,0,0,1,0,2,0,0
20,6,10,0.1,78,0.003874526545405388,0.3,5,1,0,1,0,2,0,1
20,6,10,0.1,77,0.00020866598933935165,0.0,5,1,0,4,0,0,0,0
20,6,10,0.1,76,0.003985683992505073,0.2,5,1,0,2,0,1,0,1
20,6,10,0.1,75,0.00034990077838301656,0.2,5,0,0,3,0,2,0,0
20,6,10,0.1,79,0.00012222426012158393,0.0,9,0,0,1,0,0,0,0
20,6,10,0.1,81,0.00031405789777636526,0.1,4,0,0,5,0,1,0,0
20,6,10,0.1,82,0.004273470863699913,0.3,4,0,0,3,0,2,0,1
20,6,10,0.1,80,0.0003152730409055948,0.2,3,3,0,2,0,2,0,0
20,6,10,0.1,85,0.004852549638599157,0.2,4,1,0,3,0,1,0,1
20,6,10,0.1,86,0.003732339385896921,0.2,3,2,0,3,0,1,0,1
20,6,10,0.1,83,0.00016669658944010735,0.0,7,0,0,3,0,0,0,0
20,6,10,0.1,84,0.006095201894640923,0.3,7,0,0,0,0,2,0,1
20,6,10,0.1,87,0.0002209702506661415,0.1,6,0,0,3,0,1,0,0
20,6,10,0.1,88,0.00015292977914214135,0.0,7,1,0,2,0,0,0,0
20,6,10,0.1,89,0.004040520545095206,0.4,2,0,0,4,0,3,0,1
20,6,10,0.1,90,0.0045475118793547155,0.4,5,0,0,1,0,3,0,1
20,6,10,0.1,94,0.00027171429246664047,0.1,4,0,0,5,0,1,0,0
20,6,10,0.1,92,0.00017729224637150765,0.0,6,1,0,3,0,0,0,0
20,6,10,0.1,91,0.00035627246834337714,0.3,5,0,0,2,0,3,0,0
20,6,10,0.1,93,0.00826426651328802,0.3,6,0,0,1,0,1,0,2
20,6,10,0.1,97,0.004316328652203083,0.1,5,0,0,4,0,0,0,1
20,6,10,0.1,95,0.0002735408954322338,0.2,6,0,0,2,0,2,0,0
20,6,10,0.1,98,0.00458320714533329,0.3,4,0,0,3,0,2,0,1
20,6,10,0.1,96,0.004589378740638495,0.3,3,0,0,4,0,2,0,1
20,6,10,0.1,99,0.000449417345225811,0.2,3,0,0,5,0,2,0,0
