J,K,N,p,seed,sim,runtime,identifiable,branch
50,20,10,0.3,0,0,317.6837206184864,1,6
50,20,10,0.3,5,0,689.7517338357866,1,6
50,20,10,0.3,2,0,756.736211296171,1,6
50,20,10,0.3,1,0,1342.9602179005742,1,6
50,20,10,0.3,8,0,754.0037224572152,1,6
50,20,10,0.3,9,0,831.5389376487583,1,6
50,20,10,0.3,0,1,1804.1407653037459,1,6
50,20,10,0.3,3,0,1337.0408544261009,1,6
50,20,10,0.3,2,1,591.9986674729735,1,6
50,20,10,0.3,9,1,602.4877827372402,1,6
50,20,10,0.3,5,1,2037.2222601808608,1,6
50,20,10,0.3,4,0,2792.0500023923814,1,6
50,20,10,0.3,2,2,1515.6618463601917,1,6
50,20,10,0.3,6,0,2850.5716781113297,1,6
50,20,10,0.3,5,2,504.30900961346924,1,6
50,20,10,0.3,3,1,1958.9186013769358,1,6
50,20,10,0.3,0,2,2562.795168908313,1,6
50,20,10,0.3,6,1,1072.276356952265,1,6
50,20,10,0.3,7,0,4168.124958449975,1,6
50,20,10,0.3,8,1,3357.571128519252,1,6
50,20,10,0.3,3,2,1291.525287276134,1,6
50,20,10,0.3,9,2,2797.5211912067607,1,6
50,20,10,0.3,0,3,898.935011094436,1,6
50,20,10,0.3,7,1,1081.2876836266369,1,6
50,20,10,0.3,2,3,2855.2514055371284,1,6
50,20,10,0.3,9,3,1124.9058489529416,1,6
50,20,10,0.3,0,4,1624.5078306533396,1,6
50,20,10,0.3,1,1,5430.805148387328,1,6
50,20,10,0.3,8,2,1898.6984767727554,1,6
50,20,10,0.3,7,2,1213.3694256935269,1,6
50,20,10,0.3,2,4,1443.1270557735115,1,6
50,20,10,0.3,0,5,874.5153778232634,1,6
50,20,10,0.3,1,2,1079.1238522864878,1,6
50,20,10,0.3,8,3,1336.6546633429825,1,6
50,20,10,0.3,7,3,1518.8425926752388,1,6
50,20,10,0.3,2,5,1406.86063439399,1,6
50,20,10,0.3,8,4,856.1326379328966,1,6
50,20,10,0.3,5,3,5619.219658559188,1,6
50,20,10,0.3,8,5,1241.357540346682,1,6
50,20,10,0.3,3,3,5513.257513219491,1,6
50,20,10,0.3,9,4,4474.357592326589,1,6
50,20,10,0.3,4,1,7530.411432202905,1,6
50,20,10,0.3,7,4,2168.989672306925,1,6
50,20,10,0.3,1,3,3110.1549914050847,1,6
50,20,10,0.3,0,6,3554.1268504392356,1,6
50,20,10,0.3,3,4,897.0006915014237,1,6
50,20,10,0.3,2,6,2459.3424885086715,1,6
50,20,10,0.3,7,5,907.6716937925667,1,6
50,20,10,0.3,0,7,535.8502415306866,1,6
50,20,10,0.3,1,4,881.7451392114162,1,6
50,20,10,0.3,9,5,1260.2548096701503,1,6
50,20,10,0.3,5,4,2741.608094085008,1,6
50,20,10,0.3,8,6,1946.0558267571032,1,6
50,20,10,0.3,9,6,656.7363308174536,1,6
50,20,10,0.3,2,7,1394.1248964313418,1,6
50,20,10,0.3,9,7,563.6293631549925,1,6
50,20,10,0.3,8,7,974.6458044741303,1,6
50,20,10,0.3,0,8,1640.5524679962546,1,6
50,20,10,0.3,8,8,764.5282939691097,1,6
50,20,10,0.3,5,5,2004.4525627996773,1,6
50,20,10,0.3,4,2,3474.6834753863513,1,6
50,20,10,0.3,9,8,1179.3021544804797,1,6
50,20,10,0.3,0,9,1133.195982573554,1,6
50,20,10,0.3,7,6,2835.4601411521435,1,6
50,20,10,0.3,4,3,853.7861749604344,1,6
50,20,10,0.3,5,6,1324.3244693391025,1,6
50,20,10,0.3,8,9,1390.050910525024,1,6
50,20,10,0.3,7,7,1029.7791280448437,1,6
50,20,10,0.3,4,4,1213.2867074552923,1,6
50,20,10,0.3,4,5,656.3132904991508,1,6
50,20,10,0.3,7,8,1381.2129802405834,1,6
50,20,10,0.3,1,5,5388.1442613862455,1,6
50,20,10,0.3,9,9,3568.8434091145173,1,6
50,20,10,0.3,7,9,923.3728688526899,1,6
50,20,10,0.3,4,6,1484.6924860719591,1,6
50,20,10,0.3,1,6,1552.8548738248646,1,6
50,20,10,0.3,4,7,1081.8344258368015,1,6
50,20,10,0.3,4,8,962.536722579971,1,6
50,20,10,0.3,5,7,5836.768791535869,1,6
50,20,10,0.3,4,9,1087.0027339402586,1,6
50,20,10,0.3,1,7,2891.327254826203,1,6
50,20,10,0.3,5,8,712.9877417776734,1,6
50,20,10,0.3,3,5,10944.86152097769,1,6
50,20,10,0.3,1,8,1311.002506447956,1,6
50,20,10,0.3,5,9,1718.334960816428,1,6
50,20,10,0.3,3,6,3347.135639442131,1,6
50,20,10,0.3,2,8,13627.695426819846,1,6
50,20,10,0.3,3,7,1287.7292291093618,1,6
50,20,10,0.3,1,9,4380.375738179311,1,6
50,20,10,0.3,3,8,879.4183833003044,1,6
50,20,10,0.3,2,9,2567.780195346102,1,6
50,20,10,0.3,3,9,3209.9960866346955,1,6
50,20,10,0.3,6,2,35112.4001894556,1,6
50,20,10,0.3,6,3,767.5053414646536,1,6
50,20,10,0.3,6,4,53082.749383576214,1,6
50,20,10,0.3,6,5,949.8247379548848,1,6
50,20,10,0.3,6,6,2411.227831898257,1,6
50,20,10,0.3,6,7,1211.458035826683,1,6
50,20,10,0.3,6,8,1624.4078747816384,1,6
50,20,10,0.3,6,9,573.9672237280756,1,6
