J,K,N,p,seed,sim,runtime,identifiable,branch
50,15,10,0.5,0,0,16.933481661602855,1,6
50,15,10,0.5,2,0,26.782554951496422,1,6
50,15,10,0.5,1,0,43.256832702085376,1,6
50,15,10,0.5,2,1,22.101529479958117,1,6
50,15,10,0.5,0,1,33.19737805053592,1,6
50,15,10,0.5,0,2,12.271023559384048,1,6
50,15,10,0.5,2,2,31.81870934832841,1,6
50,15,10,0.5,3,0,91.76250817999244,1,6
50,15,10,0.5,1,1,59.32798361591995,1,6
50,15,10,0.5,5,0,61.957462357357144,1,6
50,15,10,0.5,1,2,26.276232985779643,1,6
50,15,10,0.5,1,3,9.690183052793145,1,6
50,15,10,0.5,0,3,79.10608648415655,1,6
50,15,10,0.5,2,3,88.81170970480889,1,6
50,15,10,0.5,5,1,53.764560267329216,1,6
50,15,10,0.5,1,4,43.68445788510144,1,6
50,15,10,0.5,5,2,8.37560154311359,1,6
50,15,10,0.5,0,4,46.608471129089594,1,6
50,15,10,0.5,5,3,9.654034836217761,1,6
50,15,10,0.5,0,5,23.1854695007205,1,6
50,15,10,0.5,3,1,121.81221360806376,1,6
50,15,10,0.5,1,5,34.138492269441485,1,6
50,15,10,0.5,6,0,134.7190016200766,1,6
50,15,10,0.5,0,6,20.244919014163315,1,6
50,15,10,0.5,3,2,21.990622881799936,1,6
50,15,10,0.5,8,0,19.82983163697645,1,6
50,15,10,0.5,0,7,11.765500054694712,1,6
50,15,10,0.5,0,8,19.46937697660178,1,6
50,15,10,0.5,7,0,62.41474910825491,1,6
50,15,10,0.5,0,9,17.747751887887716,1,6
50,15,10,0.5,3,3,52.61489074397832,1,6
50,15,10,0.5,9,0,79.44054553471506,1,6
50,15,10,0.5,8,1,102.16461363714188,1,6
50,15,10,0.5,5,4,154.4705642797053,1,6
50,15,10,0.5,7,1,77.38004914671183,1,6
50,15,10,0.5,5,5,13.648922730237246,1,6
50,15,10,0.5,9,1,97.82241437956691,1,6
50,15,10,0.5,9,2,9.258346823975444,1,6
50,15,10,0.5,7,2,69.95574683323503,1,6
50,15,10,0.5,9,3,35.72015876509249,1,6
50,15,10,0.5,7,3,29.271760815754533,1,6
50,15,10,0.5,2,4,290.46627248451114,1,6
50,15,10,0.5,8,2,180.8782627992332,1,6
50,15,10,0.5,5,6,159.26049165800214,1,6
50,15,10,0.5,1,6,339.00024591200054,1,6
50,15,10,0.5,9,4,128.54417876712978,1,6
50,15,10,0.5,9,5,13.38442068733275,1,6
50,15,10,0.5,9,6,7.288043104112148,1,6
50,15,10,0.5,9,7,48.64644098840654,1,6
50,15,10,0.5,9,8,20.99449047446251,1,6
50,15,10,0.5,1,7,102.43325784802437,1,6
50,15,10,0.5,5,7,136.08980356901884,1,6
50,15,10,0.5,7,4,224.87236537970603,1,6
50,15,10,0.5,1,8,25.0499700717628,1,6
50,15,10,0.5,5,8,30.893918983638287,1,6
50,15,10,0.5,5,9,40.57209572568536,1,6
50,15,10,0.5,1,9,66.89723430760205,1,6
50,15,10,0.5,9,9,110.38824833743274,1,6
50,15,10,0.5,7,5,119.32654663920403,1,6
50,15,10,0.5,7,6,39.24964812397957,1,6
50,15,10,0.5,3,4,577.9023950602859,1,6
50,15,10,0.5,7,7,34.28545098565519,1,6
50,15,10,0.5,7,8,97.96948766708374,1,6
50,15,10,0.5,2,5,524.9494001716375,1,6
50,15,10,0.5,2,6,76.3658042177558,1,6
50,15,10,0.5,2,7,29.866238000802696,1,6
50,15,10,0.5,7,9,154.08115061558783,1,6
50,15,10,0.5,2,8,91.85541778802872,1,6
50,15,10,0.5,6,1,1278.7955116499215,1,6
50,15,10,0.5,6,2,121.93204704578966,1,6
50,15,10,0.5,2,9,515.4942234130576,1,6
50,15,10,0.5,4,0,2019.0287250140682,1,6
50,15,10,0.5,4,1,216.6670097131282,1,6
50,15,10,0.5,4,2,48.75928555242717,1,6
50,15,10,0.5,4,3,228.72761260531843,1,6
50,15,10,0.5,4,4,33.99384677037597,1,6
50,15,10,0.5,4,5,61.9361623916775,1,6
50,15,10,0.5,4,6,65.7035207869485,1,6
50,15,10,0.5,4,7,22.072344483807683,1,6
50,15,10,0.5,4,8,98.39311317261308,1,6
50,15,10,0.5,4,9,82.26192785892636,1,6
50,15,10,0.5,6,3,2335.640379693359,1,6
50,15,10,0.5,6,4,43.25638116430491,1,6
50,15,10,0.5,6,5,19.522668153978884,1,6
50,15,10,0.5,6,6,773.0585138937458,1,6
50,15,10,0.5,6,7,9.35275006107986,1,6
50,15,10,0.5,6,8,104.81583649292588,1,6
50,15,10,0.5,6,9,46.7430134229362,1,6
50,15,10,0.5,3,5,4598.066720533185,1,6
50,15,10,0.5,3,6,81.44367563072592,1,6
50,15,10,0.5,3,7,12.354392504319549,1,6
50,15,10,0.5,3,8,34.46605360507965,1,6
50,15,10,0.5,3,9,13.948830581270158,1,6
50,15,10,0.5,8,3,9135.054223312996,1,6
50,15,10,0.5,8,4,31.01034662220627,1,6
50,15,10,0.5,8,5,51.19549148902297,1,6
50,15,10,0.5,8,6,99.15690956590697,1,6
50,15,10,0.5,8,7,172.06303376704454,1,6
50,15,10,0.5,8,8,13.141240144148469,1,6
50,15,10,0.5,8,9,55.46749978000298,1,6
