J,K,N,p,seed,sim,runtime,identifiable,branch
50,15,10,0.5,0,0,18.20211799442768,1,6
50,15,10,0.5,0,1,34.56087353080511,1,6
50,15,10,0.5,0,2,12.86891470476985,1,6
50,15,10,0.5,0,3,83.37095115147531,1,6
50,15,10,0.5,0,4,49.55697439238429,1,6
50,15,10,0.5,0,5,24.051525039598346,1,6
50,15,10,0.5,0,6,21.508517611771822,1,6
50,15,10,0.5,0,7,12.485385136678815,1,6
50,15,10,0.5,0,8,20.719705602154136,1,6
50,15,10,0.5,0,9,18.498970797285438,1,6
50,15,10,0.5,1,0,46.22335298359394,1,6
50,15,10,0.5,1,1,66.17997095920146,1,6
50,15,10,0.5,1,2,28.3120735026896,1,6
50,15,10,0.5,1,3,10.392897455021739,1,6
50,15,10,0.5,1,4,50.62034962512553,1,6
50,15,10,0.5,1,5,37.71294007077813,1,6
50,15,10,0.5,2,0,35.97680645715445,1,6
50,15,10,0.5,2,1,26.450776364654303,1,6
50,15,10,0.5,2,2,38.02175644040108,1,6
50,15,10,0.5,2,3,105.38448718003929,1,6
50,15,10,0.5,1,6,335.22592540457845,1,6
50,15,10,0.5,1,7,92.75764286890626,1,6
50,15,10,0.5,1,8,23.035657299682498,1,6
50,15,10,0.5,1,9,62.45866224355996,1,6
50,15,10,0.5,2,4,369.31250713858753,1,6
50,15,10,0.5,3,0,113.22595380805433,1,6
50,15,10,0.5,3,1,134.340758850798,1,6
50,15,10,0.5,3,2,24.361423516646028,1,6
50,15,10,0.5,3,3,60.376455487683415,1,6
50,15,10,0.5,2,5,547.8828984163702,1,6
50,15,10,0.5,2,6,84.45617703907192,1,6
50,15,10,0.5,2,7,38.10691932402551,1,6
50,15,10,0.5,2,8,108.52646068483591,1,6
50,15,10,0.5,3,4,684.163404783234,1,6
50,15,10,0.5,2,9,532.9598581762984,1,6
50,15,10,0.5,4,0,1842.7402179371566,1,6
50,15,10,0.5,4,1,184.41184197366238,1,6
50,15,10,0.5,4,2,42.132693910971284,1,6
50,15,10,0.5,4,3,195.80348842777312,1,6
50,15,10,0.5,4,4,29.211414886638522,1,6
50,15,10,0.5,4,5,52.539183370769024,1,6
50,15,10,0.5,4,6,55.95784315466881,1,6
50,15,10,0.5,4,7,19.10096564888954,1,6
50,15,10,0.5,4,8,83.7269395608455,1,6
50,15,10,0.5,4,9,70.15331363119185,1,6
50,15,10,0.5,5,0,61.76591169300082,1,6
50,15,10,0.5,5,1,53.80457041900081,1,6
50,15,10,0.5,5,2,8.306902948999777,1,6
