J,K,N,p,seed,sim,runtime,identifiable,branch
50,10,10,0.3,0,0,0.294142646715045,1,6
50,10,10,0.3,0,1,0.3830965217202902,1,6
50,10,10,0.3,0,2,0.39933026768267155,1,6
50,10,10,0.3,0,3,0.2959369719028473,1,6
50,10,10,0.3,0,4,0.570346649736166,1,6
50,10,10,0.3,0,5,0.46176700480282307,1,6
50,10,10,0.3,0,6,0.4158567991107702,1,6
50,10,10,0.3,0,7,0.42322557233273983,1,6
50,10,10,0.3,0,8,0.35303170792758465,1,6
50,10,10,0.3,0,9,0.5166240837424994,1,6
50,10,10,0.3,1,0,0.3228742554783821,1,6
50,10,10,0.3,1,1,0.2906830608844757,1,6
50,10,10,0.3,1,2,0.37295425310730934,1,6
50,10,10,0.3,1,3,0.3051201105117798,1,6
50,10,10,0.3,1,4,0.3067396879196167,1,6
50,10,10,0.3,1,5,0.4261772483587265,1,6
50,10,10,0.3,1,6,0.42056099511682987,1,6
50,10,10,0.3,1,7,0.47000154852867126,1,6
50,10,10,0.3,1,8,0.23599969781935215,1,6
50,10,10,0.3,1,9,0.3908958211541176,1,6
50,10,10,0.3,2,0,0.26312227360904217,1,6
50,10,10,0.3,3,0,0.35081038624048233,1,6
50,10,10,0.3,2,1,0.4193367622792721,1,6
50,10,10,0.3,3,1,0.40168580785393715,1,6
50,10,10,0.3,2,2,0.4511493230238557,1,6
50,10,10,0.3,4,0,0.34685481525957584,1,6
50,10,10,0.3,3,2,0.5501099359244108,1,6
50,10,10,0.3,2,3,0.34622243233025074,1,6
50,10,10,0.3,3,3,0.36731470189988613,1,6
50,10,10,0.3,4,1,0.5302380677312613,1,6
50,10,10,0.3,2,4,0.3590336563065648,1,6
50,10,10,0.3,4,2,0.4330815002322197,1,6
50,10,10,0.3,3,4,0.4655325133353472,1,6
50,10,10,0.3,2,5,0.39573677256703377,1,6
50,10,10,0.3,3,5,0.3086493406444788,1,6
50,10,10,0.3,4,3,0.4629451800137758,1,6
50,10,10,0.3,2,6,0.4412550376728177,1,6
50,10,10,0.3,3,6,0.3144969269633293,1,6
50,10,10,0.3,4,4,0.3686097729951143,1,6
50,10,10,0.3,2,7,0.32915848307311535,1,6
50,10,10,0.3,3,7,0.41597733087837696,1,6
50,10,10,0.3,4,5,0.4985652305185795,1,6
50,10,10,0.3,2,8,0.4666727911680937,1,6
50,10,10,0.3,3,8,0.3433722238987684,1,6
50,10,10,0.3,2,9,0.2569255456328392,1,6
50,10,10,0.3,3,9,0.2627605237066746,1,6
50,10,10,0.3,4,6,0.3468580786138773,1,6
50,10,10,0.3,4,7,0.4493521209806204,1,6
50,10,10,0.3,4,8,0.3405262678861618,1,6
50,10,10,0.3,4,9,0.5485286358743906,1,6
50,10,10,0.3,6,0,0.45890756882727146,1,6
50,10,10,0.3,7,0,0.5210672379471362,1,6
50,10,10,0.3,6,1,0.28901962749660015,1,6
50,10,10,0.3,5,0,0.5630956636741757,1,6
50,10,10,0.3,5,1,0.19935733079910278,1,6
50,10,10,0.3,6,2,0.3662587907165289,1,6
50,10,10,0.3,7,1,0.5847824979573488,1,6
50,10,10,0.3,5,2,0.5614327853545547,1,6
50,10,10,0.3,6,3,0.43047896027565,1,6
50,10,10,0.3,7,2,0.4270798279903829,1,6
50,10,10,0.3,5,3,0.33083833660930395,1,6
50,10,10,0.3,7,3,0.294575784355402,1,6
50,10,10,0.3,6,4,0.5991307627409697,1,6
50,10,10,0.3,5,4,0.3994289319962263,1,6
50,10,10,0.3,7,4,0.37456039898097515,1,6
50,10,10,0.3,6,5,0.46463855914771557,1,6
50,10,10,0.3,5,5,0.4107571989297867,1,6
50,10,10,0.3,7,5,0.46139183826744556,1,6
50,10,10,0.3,6,6,0.4066733028739691,1,6
50,10,10,0.3,5,6,0.46296267211437225,1,6
50,10,10,0.3,7,6,0.3987108268775046,1,6
50,10,10,0.3,6,7,0.25367726385593414,1,6
50,10,10,0.3,5,7,0.3418117742985487,1,6
50,10,10,0.3,7,7,0.37516926182433963,1,6
50,10,10,0.3,6,8,0.47415134869515896,1,6
50,10,10,0.3,5,8,0.30338555108755827,1,6
50,10,10,0.3,7,8,0.42794368974864483,1,6
50,10,10,0.3,6,9,0.3780134543776512,1,6
50,10,10,0.3,5,9,0.48648469522595406,1,6
50,10,10,0.3,7,9,0.3797913952730596,1,6
50,10,10,0.3,9,0,0.4411419741809368,1,6
50,10,10,0.3,8,0,0.4863797165453434,1,6
50,10,10,0.3,9,1,0.4415558688342571,1,6
50,10,10,0.3,8,1,0.42129392363131046,1,6
50,10,10,0.3,8,2,0.23054707422852516,1,6
