J,K,N,p,seed,avg_runtime,prop_identifiable,branch_-1,branch_0,branch_1,branch_2,branch_3,branch_4,branch_5,branch_6
12,7,10,0.4,57,0.0010964742861688137,0.0,0,1,0,9,0,0,0,0
12,7,10,0.4,80,0.0013055957853794098,0.0,0,0,0,10,0,0,0,0
