J,K,N,p,seed,sim,runtime,identifiable,branch
25,15,10,0.1,8,0,0.009781389031559229,0,0
25,15,10,0.1,9,0,0.01589424116536975,0,-1
25,15,10,0.1,8,1,0.0026568197645246983,0,-1
25,15,10,0.1,8,2,0.010009869001805782,0,0
25,15,10,0.1,9,1,0.0175753659568727,0,2
25,15,10,0.1,8,3,0.007330027874559164,0,0
25,15,10,0.1,4,0,0.006262074690312147,0,0
25,15,10,0.1,3,0,0.007746637798845768,0,-1
25,15,10,0.1,9,2,0.007804292952641845,0,0
25,15,10,0.1,1,1,0.009297612123191357,0,0
25,15,10,0.1,3,1,0.007526867091655731,0,0
25,15,10,0.1,4,1,0.010982314124703407,0,2
25,15,10,0.1,1,2,0.0059450529515743256,0,-1
25,15,10,0.1,9,3,0.017888714093714952,0,2
25,15,10,0.1,3,2,0.012949726544320583,0,2
25,15,10,0.1,4,2,0.01238192105665803,0,0
25,15,10,0.1,6,0,0.01605893298983574,0,2

25,15,10,0.1,9,4,0.005991955986246467,0,0
25,15,10,0.1,3,3,0.010098099242895842,0,0
25,15,10,0.1,8,4,0.042454675771296024,0,2
25,15,10,0.1,6,1,0.006786104757338762,0,0
25,15,10,0.1,5,1,0.008399711921811104,0,0

25,15,10,0.1,8,5,0.003767112735658884,0,-1
25,15,10,0.1,3,4,0.006027163937687874,0,0
25,15,10,0.1,4,3,0.01875682733952999,0,2
25,15,10,0.1,5,2,0.0040503558702766895,0,-1
25,15,10,0.1,8,6,0.005458171013742685,0,0
25,15,10,0.1,9,6,0.009924419922754169,0,0
25,15,10,0.1,3,5,0.009077934082597494,0,-1
25,15,10,0.1,2,1,0.006650126073509455,0,0
25,15,10,0.1,8,7,0.006996411830186844,0,-1
25,15,10,0.1,1,4,0.03485159995034337,0,2
25,15,10,0.1,8,8,0.0046045491471886635,0,0
25,15,10,0.1,6,2,0.028719191905111074,0,2
25,15,10,0.1,9,7,0.01652737590484321,0,2
25,15,10,0.1,0,1,0.011429965030401945,0,0
25,15,10,0.1,2,2,0.012882054783403873,0,2
25,15,10,0.1,4,5,0.02393761882558465,0,2

25,15,10,0.1,7,1,0.04074624367058277,0,2

25,15,10,0.1,3,6,0.02539785811677575,0,2
25,15,10,0.1,1,5,0.018595472909510136,0,0
25,15,10,0.1,0,2,0.013220887165516615,0,2

25,15,10,0.1,6,3,0.016371950041502714,0,2
25,15,10,0.1,7,2,0.009623622056096792,0,-1
25,15,10,0.1,3,7,0.009158112108707428,0,-1
25,15,10,0.1,1,6,0.007923083379864693,0,-1
25,15,10,0.1,2,3,0.021098169963806868,0,2
25,15,10,0.1,4,6,0.01886977907270193,0,2
25,15,10,0.1,7,3,0.008898644242435694,0,0
25,15,10,0.1,6,4,0.012133802752941847,0,0
25,15,10,0.1,5,4,0.027400970924645662,0,2
25,15,10,0.1,2,4,0.009086090605705976,0,-1
25,15,10,0.1,1,7,0.013609883841127157,0,0
25,15,10,0.1,4,7,0.009106875862926245,0,0
25,15,10,0.1,6,5,0.005844553001224995,0,-1
25,15,10,0.1,3,9,0.004843953996896744,0,-1
25,15,10,0.1,5,5,0.005716914311051369,0,-1
25,15,10,0.1,7,4,0.011216594837605953,0,0
25,15,10,0.1,1,8,0.007031184155493975,0,0
25,15,10,0.1,2,5,0.009944839868694544,0,0
25,15,10,0.1,7,5,0.009970310144126415,0,2
25,15,10,0.1,2,6,0.006878576707094908,0,0
25,15,10,0.1,6,6,0.020429500844329596,0,2
25,15,10,0.1,4,8,0.02272975444793701,0,2

25,15,10,0.1,7,6,0.008643163833767176,0,-1
25,15,10,0.1,6,7,0.009366290178149939,0,0
25,15,10,0.1,7,7,0.00459798239171505,0,-1

25,15,10,0.1,2,8,0.008979726117104292,0,0
25,15,10,0.1,6,8,0.003294423222541809,0,-1
25,15,10,0.1,7,8,0.0038233809173107147,0,-1
25,15,10,0.1,2,9,0.007449124939739704,0,0
25,15,10,0.1,7,9,0.005507403053343296,0,2
25,15,10,0.1,5,9,0.0069013251923024654,0,-1
25,15,10,0.1,6,9,0.021393659990280867,0,0
25,15,10,0.1,0,3,3.0310563161037862,1,6
25,15,10,0.1,0,4,0.009393397718667984,0,0
25,15,10,0.1,0,5,0.02721141977235675,0,2
