J,K,N,p,seed,avg_runtime,prop_identifiable,branch_-1,branch_0,branch_1,branch_2,branch_3,branch_4,branch_5,branch_6
12,7,10,0.1,45,0.00012735165655612944,0.0,9,0,0,1,0,0,0,0
12,7,10,0.1,41,9.727613069117069e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,43,9.987661615014076e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,58,0.00010905368253588676,0.0,9,0,0,1,0,0,0,0
12,7,10,0.1,57,8.96506942808628e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,40,0.000110679492354393,0.0,9,0,0,1,0,0,0,0
12,7,10,0.1,42,0.0001208866946399212,0.0,9,1,0,0,0,0,0,0
12,7,10,0.1,50,9.343409910798073e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,49,0.00014292490668594838,0.0,9,0,0,1,0,0,0,0
12,7,10,0.1,59,0.00012457987759262323,0.0,9,0,0,1,0,0,0,0
12,7,10,0.1,47,0.0001255105249583721,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,54,0.0001079890877008438,0.0,9,1,0,0,0,0,0,0
12,7,10,0.1,53,8.59387218952179e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,51,0.00010065538808703422,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,56,0.000138823501765728,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,55,0.00013831118121743202,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,68,9.646276012063027e-05,0.0,9,1,0,0,0,0,0,0
12,7,10,0.1,63,0.00010721022263169289,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,76,9.087473154067993e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,75,0.00014506792649626732,0.0,9,0,0,1,0,0,0,0
12,7,10,0.1,79,8.850079029798508e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,62,0.00010229791514575482,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,70,0.00012271972373127936,0.0,9,1,0,0,0,0,0,0
12,7,10,0.1,69,9.195669554173946e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,72,0.0001051086001098156,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,67,0.01449287636205554,0.1,9,0,0,0,0,0,0,1
12,7,10,0.1,71,0.0001025492325425148,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,66,9.763576090335846e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,60,8.700750768184662e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,61,0.0175166261382401,0.1,8,0,0,1,0,0,0,1
12,7,10,0.1,77,0.00012063365429639816,0.0,9,1,0,0,0,0,0,0
12,7,10,0.1,78,0.00010325564071536064,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,74,9.530875831842422e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,73,0.00010733846575021744,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,88,0.00011501284316182137,0.0,8,1,0,1,0,0,0,0
12,7,10,0.1,87,0.00012508658692240716,0.0,8,0,0,2,0,0,0,0
12,7,10,0.1,85,0.0001035541296005249,0.0,9,0,0,1,0,0,0,0
12,7,10,0.1,92,0.00010684400331228971,0.0,9,1,0,0,0,0,0,0
12,7,10,0.1,96,0.0001044287346303463,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,95,0.0001087547279894352,0.0,9,1,0,0,0,0,0,0
12,7,10,0.1,81,8.467845618724823e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,84,0.00010870695114135742,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,91,8.366797119379044e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,99,0.00010462617501616478,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,89,0.0001420259941369295,0.0,9,0,0,1,0,0,0,0

12,7,10,0.1,90,0.00014532054774463177,0.0,9,0,0,1,0,0,0,0
12,7,10,0.1,82,8.854966145008803e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,98,8.086366578936577e-05,0.0,10,0,0,0,0,0,0,0
12,7,10,0.1,97,0.00014931699261069297,0.0,8,1,0,1,0,0,0,0
12,7,10,0.1,86,0.00011221878230571747,0.0,9,1,0,0,0,0,0,0
12,7,10,0.1,94,0.00012180507183074951,0.0,9,0,0,1,0,0,0,0
12,7,10,0.1,93,9.876405820250512e-05,0.0,10,0,0,0,0,0,0,0
