schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,50,10,1,2530703906,0,conj,glucose42,MT19937-RandomState,0.0006800834089517593,11000110001000100010000101000000010101001101000010100100011001000000000000001010001000000010101100000001001001000100011010001100010000010100000100001000000000100000100000000100001011110000000001000000100000000101000000000000100100101100000000011001100010001100101100000000000000010000101001101000101000000100001000000000000101000000110000100000001000000001000000001101001101000000000001000000000111001011100000000000100001000000000001000000000001000010100101001000000000000000010010010000010000100010,eddbf4c41526dc221b7eed5a3eb7eb09afae7c481730450830a2ac837bed199b,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0005722874775528908,7.633212953805923e-05,0.0,0.0,0.0,0.0006533749401569366,0.00064861960709095,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.005957401357591152
