J,K,N,p,seed,sim,runtime,identifiable,branch
50,10,10,0.1,3,0,0.001714630052447319,0,-1
50,10,10,0.1,4,0,0.0024643149226903915,0,2
50,10,10,0.1,4,1,0.004388689994812012,1,4
50,10,10,0.1,2,0,0.003492295043542981,1,4
50,10,10,0.1,2,1,0.0032766959629952908,0,2
50,10,10,0.1,4,2,1.0349227283149958,True,6
50,10,10,0.1,4,3,0.0036878790706396103,1,4
50,10,10,0.1,3,1,1.254576051607728,True,6
50,10,10,0.1,2,2,0.9548604069277644,True,6
50,10,10,0.1,0,0,1.194613710977137,True,6
50,10,10,0.1,0,1,0.003659674897789955,1,4
50,10,10,0.1,0,2,0.003092222847044468,0,2
50,10,10,0.1,1,0,1.4465215411037207,True,6
50,10,10,0.1,0,3,0.8868470182642341,True,6
50,10,10,0.1,0,4,0.0036178836598992348,1,4
50,10,10,0.1,4,4,1.143350100144744,True,6
50,10,10,0.1,2,3,1.0295966418925673,True,6
50,10,10,0.1,1,1,0.7442405205219984,True,6
50,10,10,0.1,3,2,2.0749418567866087,True,6
50,10,10,0.1,4,5,1.0385240875184536,True,6
50,10,10,0.1,2,4,1.1020568050444126,True,6
50,10,10,0.1,1,2,1.0465107504278421,True,6
50,10,10,0.1,1,3,0.003687167540192604,1,4
50,10,10,0.1,0,5,1.3628243198618293,True,6
50,10,10,0.1,4,6,0.7935411762446165,True,6
50,10,10,0.1,4,7,0.0036241766065359116,1,4
50,10,10,0.1,3,3,0.9969298504292965,True,6
50,10,10,0.1,3,4,0.0034884512424468994,0,2
50,10,10,0.1,3,5,0.0034885089844465256,0,2
50,10,10,0.1,1,4,0.7593074832111597,True,6
50,10,10,0.1,1,5,0.001679588109254837,0,-1
50,10,10,0.1,1,6,0.0035757217556238174,1,4
50,10,10,0.1,1,7,0.00349409319460392,1,4
50,10,10,0.1,1,8,0.0024462491273880005,0,2
50,10,10,0.1,2,5,0.9286476268898696,True,6
50,10,10,0.1,0,6,0.9745702566578984,True,6
50,10,10,0.1,0,7,0.0032797344028949738,0,2
50,10,10,0.1,4,8,0.7898563258349895,True,6
50,10,10,0.1,4,9,0.0025940947234630585,0,2
50,10,10,0.1,1,9,0.633788712322712,True,6
50,10,10,0.1,3,6,0.8436697535216808,True,6
50,10,10,0.1,3,7,0.003962654620409012,1,4
50,10,10,0.1,3,8,0.003005560487508774,0,2
50,10,10,0.1,3,9,0.0035513751208782196,1,4
50,10,10,0.1,2,6,1.2273008099291474,True,6
50,10,10,0.1,0,8,1.2421423308551311,True,6
50,10,10,0.1,0,9,0.0033808164298534393,0,2
50,10,10,0.1,2,7,1.2629826380871236,True,6
50,10,10,0.1,2,8,0.0016668068710714579,0,-1
50,10,10,0.1,2,9,0.0025263139978051186,0,2
50,10,10,0.1,6,0,0.003629100974649191,0,2
50,10,10,0.1,5,0,0.0034681688994169235,1,4
50,10,10,0.1,8,0,0.0028433669358491898,0,2
50,10,10,0.1,7,0,0.001992780715227127,0,-1
50,10,10,0.1,6,1,0.7898966958746314,True,6
50,10,10,0.1,6,2,0.003694935003295541,1,4
50,10,10,0.1,9,0,1.0369456727057695,True,6
50,10,10,0.1,5,1,1.1506766434758902,True,6
50,10,10,0.1,7,1,1.156561654061079,True,6
50,10,10,0.1,8,1,1.5431471969932318,True,6
50,10,10,0.1,8,2,0.0038667134940624237,0,2
50,10,10,0.1,8,3,0.003328617662191391,1,4
50,10,10,0.1,6,3,1.3184020810294896,True,6
50,10,10,0.1,9,1,0.9526622984558344,True,6
50,10,10,0.1,7,2,0.7893805243074894,True,6
50,10,10,0.1,7,3,0.003423089161515236,1,4
50,10,10,0.1,8,4,0.7013141624629498,True,6
50,10,10,0.1,5,2,1.5691252164542675,True,6
50,10,10,0.1,6,4,0.8275867321062833,True,6
50,10,10,0.1,9,2,0.957245659083128,True,6
50,10,10,0.1,7,4,0.9705768208950758,True,6
50,10,10,0.1,8,5,0.9075550707057118,True,6
50,10,10,0.1,5,3,0.7666251137852669,True,6
50,10,10,0.1,5,4,0.003256402909755707,1,4
50,10,10,0.1,5,5,0.0020843874663114548,0,2
50,10,10,0.1,6,5,0.7682162739802152,True,6
50,10,10,0.1,9,3,0.7594888117164373,True,6
50,10,10,0.1,9,4,0.002433454617857933,0,2
50,10,10,0.1,9,5,0.0022923480719327927,0,2
50,10,10,0.1,9,6,0.001899726688861847,0,2
50,10,10,0.1,7,5,0.6918307524174452,True,6
50,10,10,0.1,6,6,0.7042070750612766,True,6
50,10,10,0.1,6,7,0.0027870850171893835,0,2
50,10,10,0.1,6,8,0.0024189858231693506,0,2
50,10,10,0.1,6,9,0.0035924320109188557,1,4
50,10,10,0.1,8,6,1.2342897299677134,True,6
50,10,10,0.1,5,6,0.9892586469650269,True,6
50,10,10,0.1,5,7,0.0032293610274791718,1,4
50,10,10,0.1,5,8,0.003433734178543091,1,4
50,10,10,0.1,7,6,0.8989627100527287,True,6
50,10,10,0.1,9,7,1.4052508752793074,True,6
50,10,10,0.1,9,8,0.003209790214896202,0,2
50,10,10,0.1,9,9,0.0032893065363168716,1,4
50,10,10,0.1,8,7,0.9073310252279043,True,6
50,10,10,0.1,5,9,1.0519184246659279,True,6
50,10,10,0.1,7,7,0.9854737929999828,True,6
50,10,10,0.1,8,8,0.9595101745799184,True,6
50,10,10,0.1,8,9,0.001711452379822731,0,0
50,10,10,0.1,7,8,0.7359842043370008,True,6
50,10,10,0.1,7,9,0.781718023121357,True,6
50,10,10,0.1,10,0,0.002589105162769556,0,2
50,10,10,0.1,10,1,0.8183880529832095,True,6
50,10,10,0.1,13,0,0.9895878601819277,True,6
50,10,10,0.1,11,0,1.1172198876738548,True,6
50,10,10,0.1,14,0,1.3411526251584291,True,6
50,10,10,0.1,14,1,0.0015955716371536255,0,0
50,10,10,0.1,14,2,0.003067951649427414,1,4
50,10,10,0.1,12,0,1.3049901351332664,True,6
50,10,10,0.1,12,1,0.003674706444144249,1,4
50,10,10,0.1,10,2,0.7116896510124207,True,6
50,10,10,0.1,10,3,0.0025162550155073404,0,2
50,10,10,0.1,11,1,0.8959079580381513,True,6
50,10,10,0.1,14,3,0.6717341430485249,True,6
50,10,10,0.1,14,4,0.002419879660010338,0,2
50,10,10,0.1,13,1,1.2752381619066,True,6
50,10,10,0.1,10,4,1.05577992182225,True,6
50,10,10,0.1,14,5,0.8700859919190407,True,6
50,10,10,0.1,12,2,1.654304588213563,True,6
50,10,10,0.1,12,3,0.0036911722272634506,0,2
50,10,10,0.1,12,4,0.0035515688359737396,1,4
50,10,10,0.1,11,2,1.0514679588377476,True,6
50,10,10,0.1,13,2,0.9393862318247557,True,6
50,10,10,0.1,11,3,0.696932609193027,True,6
50,10,10,0.1,11,4,0.0037050610408186913,1,4
50,10,10,0.1,11,5,0.0024727322161197662,0,2
50,10,10,0.1,12,5,0.9411062970757484,True,6
50,10,10,0.1,12,6,0.002545991912484169,0,2
50,10,10,0.1,12,7,0.003939397633075714,0,2
50,10,10,0.1,12,8,0.003984367474913597,0,2
50,10,10,0.1,13,3,0.9711667988449335,True,6
50,10,10,0.1,13,4,0.002827441319823265,0,2
50,10,10,0.1,13,5,0.0032125115394592285,1,4
50,10,10,0.1,13,6,0.0031356681138277054,1,4
50,10,10,0.1,14,6,1.3416016716510057,True,6
50,10,10,0.1,14,7,0.0031160693615674973,1,4
50,10,10,0.1,14,8,0.002202853560447693,0,2
50,10,10,0.1,14,9,0.002535097301006317,0,2
50,10,10,0.1,11,6,0.7188812531530857,True,6
50,10,10,0.1,11,7,0.0037534022703766823,1,4
50,10,10,0.1,10,5,1.9244884990621358,True,6
50,10,10,0.1,12,9,0.7323875855654478,True,6
50,10,10,0.1,13,7,0.9979414138942957,True,6
50,10,10,0.1,13,8,0.002519901841878891,0,2
50,10,10,0.1,10,6,0.9660202390514314,True,6
50,10,10,0.1,11,8,1.2048417162150145,True,6
50,10,10,0.1,13,9,1.1609800402075052,True,6
50,10,10,0.1,10,7,0.9827005639672279,True,6
50,10,10,0.1,11,9,1.1774355601519346,True,6
50,10,10,0.1,10,8,0.8181741500739008,True,6
50,10,10,0.1,10,9,0.9460108380299062,True,6
50,10,10,0.1,17,0,0.0024577006697654724,0,2
50,10,10,0.1,17,1,0.00222674198448658,0,2
50,10,10,0.1,16,0,0.003497933968901634,1,4
50,10,10,0.1,16,1,0.0029614483937621117,0,2
50,10,10,0.1,19,0,0.0035798531025648117,1,4
50,10,10,0.1,19,1,0.0025344034656882286,0,2
50,10,10,0.1,19,2,0.0028802063316106796,0,2
50,10,10,0.1,18,0,0.003099776105955243,0,2
50,10,10,0.1,15,0,0.004070429131388664,1,4
50,10,10,0.1,17,2,0.7938766311854124,True,6
50,10,10,0.1,16,2,0.7699424140155315,True,6
50,10,10,0.1,16,3,0.0026988647878170013,0,2
50,10,10,0.1,15,1,0.8222939800471067,True,6
50,10,10,0.1,19,3,0.924206861294806,True,6
50,10,10,0.1,19,4,0.0019428562372922897,0,0
50,10,10,0.1,19,5,0.00258626788854599,0,2
50,10,10,0.1,19,6,0.003255710005760193,1,4
50,10,10,0.1,19,7,0.003599051386117935,1,4
50,10,10,0.1,19,8,0.002797829918563366,0,2
50,10,10,0.1,19,9,0.0031837336719036102,1,4
50,10,10,0.1,17,3,0.7248413972556591,True,6
50,10,10,0.1,17,4,0.0031386148184537888,1,4
50,10,10,0.1,17,5,0.0030222926288843155,1,4
50,10,10,0.1,18,1,1.261796177830547,True,6
50,10,10,0.1,18,2,0.002638106932863593,0,2
50,10,10,0.1,18,3,0.002818476175889373,0,2
50,10,10,0.1,18,4,0.0015385209117084742,0,-1
50,10,10,0.1,16,4,0.956600209698081,True,6
50,10,10,0.1,15,2,1.1770161129534245,True,6
50,10,10,0.1,18,5,0.8232967869844288,True,6
50,10,10,0.1,18,6,0.0037229261361062527,1,4
50,10,10,0.1,18,7,0.0035644781310111284,1,4
50,10,10,0.1,18,8,0.002302973996847868,0,2
50,10,10,0.1,17,6,0.9370816275477409,True,6
50,10,10,0.1,17,7,0.0029829181730747223,0,2
50,10,10,0.1,17,8,0.003141907975077629,0,0
50,10,10,0.1,16,5,0.970129955559969,True,6
50,10,10,0.1,16,6,0.002890339121222496,0,2
50,10,10,0.1,18,9,0.9948725900612772,True,6
50,10,10,0.1,16,7,0.7359921904280782,True,6
50,10,10,0.1,16,8,0.0028556231409311295,0,2
50,10,10,0.1,17,9,1.5730836875736713,True,6
50,10,10,0.1,15,4,1.0365564711391926,True,6
50,10,10,0.1,15,5,0.8410666584968567,True,6
50,10,10,0.1,15,6,0.004129854962229729,1,4
50,10,10,0.1,15,7,0.8453190363943577,True,6
50,10,10,0.1,15,8,0.8352285604923964,True,6
50,10,10,0.1,15,9,0.003484642133116722,0,2
50,10,10,0.1,20,0,0.0035261157900094986,1,4
50,10,10,0.1,20,1,0.0019492711871862411,0,0
50,10,10,0.1,20,2,0.0038868263363838196,1,4
