J,K,N,p,seed,sim,runtime,identifiable,branch
50,15,10,0.4,0,0,152.68442949093878,True,6
50,15,10,0.4,6,0,294.4834896866232,True,6
50,15,10,0.4,8,0,306.91041400656104,True,6
50,15,10,0.4,2,0,363.31289903703146,True,6
50,15,10,0.4,9,0,363.2076632473618,True,6
50,15,10,0.4,1,0,462.0928006339818,True,6
50,15,10,0.4,7,0,431.8723366325721,True,6
50,15,10,0.4,3,0,566.8233241252601,True,6
50,15,10,0.4,8,1,321.0328334867954,True,6
50,15,10,0.4,5,0,668.7562964539975,True,6
50,15,10,0.4,0,1,633.3420137511566,True,6
50,15,10,0.4,2,1,424.6111711629783,True,6
50,15,10,0.4,1,1,361.52071612887084,True,6
50,15,10,0.4,6,1,499.1320107150823,True,6
50,15,10,0.4,8,2,308.3084335066378,True,6
50,15,10,0.4,1,2,202.82098162919283,True,6
50,15,10,0.4,2,2,242.49774340802105,True,6
50,15,10,0.4,7,1,594.3602957762778,True,6
50,15,10,0.4,9,1,686.2930324785411,True,6
50,15,10,0.4,1,3,101.22444525547326,True,6
50,15,10,0.4,0,2,370.82193855848163,True,6
50,15,10,0.4,6,2,521.1380484234542,True,6
50,15,10,0.4,1,4,290.6173083949834,True,6
50,15,10,0.4,9,2,384.0923003125936,True,6
50,15,10,0.4,7,2,439.34994662739336,True,6
50,15,10,0.4,2,3,641.5227759340196,True,6
50,15,10,0.4,0,3,547.9364419383928,True,6
50,15,10,0.4,9,3,385.33841657824814,True,6
50,15,10,0.4,5,1,1214.2533671758138,True,6
50,15,10,0.4,1,5,544.9822903331369,True,6
50,15,10,0.4,0,4,440.23985335975885,True,6
50,15,10,0.4,5,2,220.3042536783032,True,6
50,15,10,0.4,9,4,290.651889519766,True,6
50,15,10,0.4,7,3,794.960378030315,True,6
50,15,10,0.4,1,6,461.2451236397028,True,6
50,15,10,0.4,0,5,296.2796469507739,True,6
50,15,10,0.4,5,3,300.42213379591703,True,6
50,15,10,0.4,1,7,147.13814143836498,True,6
50,15,10,0.4,6,3,1259.0158378072083,True,6
50,15,10,0.4,0,6,223.24034158326685,True,6
50,15,10,0.4,9,5,649.0393239092082,True,6
50,15,10,0.4,0,7,188.47103675827384,True,6
50,15,10,0.4,2,4,1227.16818358202,True,6
50,15,10,0.4,7,4,741.8562751356512,True,6
50,15,10,0.4,1,8,628.5894916821271,True,6
50,15,10,0.4,0,8,433.7071390207857,True,6
50,15,10,0.4,5,4,850.8102908041328,True,6
50,15,10,0.4,7,5,435.4208312658593,True,6
50,15,10,0.4,1,9,333.4176741670817,True,6
50,15,10,0.4,9,6,753.4591969624162,True,6
50,15,10,0.4,5,5,397.31385514931753,True,6
50,15,10,0.4,0,9,441.97310576494783,True,6
50,15,10,0.4,7,6,273.2212543990463,True,6
50,15,10,0.4,5,6,321.4725217279047,True,6
50,15,10,0.4,9,7,585.9213280808181,True,6
50,15,10,0.4,7,7,465.8342432929203,True,6
50,15,10,0.4,2,5,1495.4426452689804,True,6
50,15,10,0.4,9,8,497.5489657372236,True,6
50,15,10,0.4,9,9,416.2927167378366,True,6
50,15,10,0.4,7,8,908.4553826227784,True,6
50,15,10,0.4,6,4,2662.7368460707366,True,6
50,15,10,0.4,2,6,923.9006448850268,True,6
50,15,10,0.4,7,9,270.4549475759268,True,6
50,15,10,0.4,6,5,382.08274869434536,True,6
50,15,10,0.4,8,3,5005.879337225109,True,6
50,15,10,0.4,2,7,748.1888474809821,True,6
50,15,10,0.4,2,8,221.9283666490228,True,6
50,15,10,0.4,8,4,404.6181112024933,True,6
50,15,10,0.4,2,9,237.71202169300523,True,6
50,15,10,0.4,8,5,346.9328338112682,True,6
50,15,10,0.4,4,0,6880.616138804704,True,6
50,15,10,0.4,8,6,264.57896885462105,True,6
50,15,10,0.4,4,1,466.3815890084952,True,6
50,15,10,0.4,6,6,2079.6937790010124,True,6
50,15,10,0.4,8,7,835.2418705075979,True,6
50,15,10,0.4,8,8,186.30386258289218,True,6
50,15,10,0.4,6,7,306.5070688202977,True,6
50,15,10,0.4,8,9,145.50671783462167,True,6
50,15,10,0.4,4,2,1088.0492973159999,True,6
50,15,10,0.4,4,3,578.853972170502,True,6
50,15,10,0.4,4,4,350.6383454333991,True,6
50,15,10,0.4,4,5,306.76262480020523,True,6
50,15,10,0.4,6,8,1711.0258358754218,True,6
50,15,10,0.4,4,6,797.9191697649658,True,6
50,15,10,0.4,5,7,6554.005275409203,True,6
50,15,10,0.4,5,8,194.8893042630516,True,6
50,15,10,0.4,4,7,321.6825159024447,True,6
50,15,10,0.4,5,9,283.6628088410944,True,6
50,15,10,0.4,6,9,1630.9500729702413,True,6
50,15,10,0.4,3,1,12494.10520350188,True,6
50,15,10,0.4,3,2,241.36961382813752,True,6
50,15,10,0.4,4,8,3104.2721042279154,True,6
50,15,10,0.4,3,3,1110.8348286170512,True,6
50,15,10,0.4,4,9,991.7126298844814,True,6
50,15,10,0.4,3,4,3829.562453245744,True,6
50,15,10,0.4,3,5,855.6764489933848,True,6
50,15,10,0.4,3,6,115.27444375120103,True,6
50,15,10,0.4,3,7,499.52355651184916,True,6
50,15,10,0.4,3,8,460.21545083634555,True,6
50,15,10,0.4,3,9,419.6579194571823,True,6
