J,K,N,p,seed,avg_runtime,prop_identifiable,branch_-1,branch_0,branch_1,branch_2,branch_3,branch_4,branch_5,branch_6
80,20,1,0.1,4,4.528019865974784,0.0,0,0,0,1,0,0,0,0
80,20,1,0.1,9,7.252319443970919,0.0,0,0,0,1,0,0,0,0
