schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,100,10,100,1525860906,0,conj,glucose42,MT19937-RandomState,0.0010789250954985619,0000111001010000001000000010000000011100100000010000010100010010000101101000100100010010010011000000101000110000001100010001110000110001001000101000000000100010000010000010000000000101100001000100001000000101000100000010001000100000000011000000100000010000000001100000001011000010000100000000010001101000000000100011000001100100001010000100010100000101010000010011000001000110100000110010000001011001000000010001001000111000000100010000101010010110000000000100110000000111000000000100000000001000001000010000000100010000010000001100100000100111000100001000000100000110101001000010100001001000001010010000011100100000000001000000000011100100000000010010000000101000000110000100000101000000000000001000000101001100010000000100011010010001010000000101010000001000001100101000010000000000000100001000000100000010100000000001001000000000000100001100010000000010000000010001010000010101000000010001000100110001100010010010001000011011000100000100100000000001000100000110000000100110000100010111000010000000,63793d5089ac3248161a7749061706924426abc982b347b7e92ebedb92591147,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.001281101256608963,8.226651698350906e-05,0.0007752934470772743,0.0009812507778406143,0.017077192664146423,0.02020353078842163,0.0031199119985103607,15,1016,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,595,2531,0,1,1,0,0,0,0,1,1,1,0,0,0.008400981314480305
4,100,10,100,1525860906,1,conj,glucose42,MT19937-RandomState,0.0011049257591366768,1010110000000001001000000001001100010000001010011000000000010000010000101000001001011000100000111010000010000010100010000011000011010100000001001100001010000101000110010100010001000000010010000101010101000110000010001101001010000000001000010011000110000000100000000001000111000010000010000000011010000000100000110010000000101100101000000000000010000100010001000000001010010001001111000000000011000000010011010000000001000100100010000100100010010001001001100100100000000110010100000000010000100010110000011000000010000000010000001100000110000000100110000010000111000000010000000010000101000100011000000000000100010001100100000100001100000100001000000000001000001010011000000000000100101010010000101100011001000001001010000000000001011000000000001000000000000100000010010110000110000000101011001100100100101000000000001000010000110000001011000000001000010001000000100000000011010001010000011000010100000001000110100000100111000010100000001010110000000011000101001000010000101000000000100001100000000001,9c3da80b7ac1b3d002823841c7af7f10eeb734e56cfe189e3f1dbc302f78f84e,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.001336357556283474,7.595773786306381e-05,0.0010286346077919006,0.0009785396978259087,0.006246716715395451,0.009672051295638084,0.003419489599764347,22,1004,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,928,3836,0,1,1,0,0,0,0,1,1,1,0,0,0.00930760707706213
4,100,10,100,1525860906,2,conj,glucose42,MT19937-RandomState,0.0010665934532880783,0001011000000100010000000100000000100000000011000000001001011001000001000010010000000000101000000001010100010000110000000000000101000110000010010100010000010000000000011101100100101000000000000010101101101001001010000000010000100100001111000010100000010010001000001000001001100001000100010000001001110000001010101000010000100000010010000011000010000010011010000110101000010101000101001100001000000101010000110000001001110010011100000011000000000001001000110001001000000000000101010000100100000000101010000101000000000010000001001100010000001001100001001000000111000011001010001000001100000010110000000010011100000000011000010001000010000100010011000000000010000000010000100101001000100101010001000100001001011000000100100010010000010011000001000100011000001000000010000010000011010000110000001000100000001001000101000010010000011000100001000000010000001001100000000000110000000100010001101000000000010000100010011010010000000101000101000000000000001001100100001000010001010001000100110000001000000001,5be8ad1bccd98f446c26f97d3827a48b378d29958c37185bd8c170c1f334d3dc,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0011477703228592873,6.7124143242836e-05,0.0009477371349930763,0.0009710229933261871,0.004607011564075947,0.007745583541691303,0.0031336545944213867,20,970,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,920,3559,0,1,1,0,0,0,0,1,1,1,0,0,0.00900158192962408
4,100,10,100,1525860906,3,conj,glucose42,MT19937-RandomState,0.0010614274069666862,1100000001100000100010000100100011100000000100100001000000000000100110110100010001110100000100100001001000011001100010000100010000100100000100000100000001000001100000100100000100000001001011110000100000110010001010101000000011110000110000000010011100110000110000000100000011000000010000000000010000000110001010000010000001011000000100000100101100010000100010111010000000001000010000010101000100010000000100010000001000100100000000001010100011110000000110001000000010100010100011000001011100001100100000010101000000101010000001000010000000000000001101100001000110000000001100000000000010001001100000010010000000100011100000000001101000010001000000010000100100101101000010000100000001000000000010000010000001100000100000000110100100100001000000000100000000100000000111100000001000000100000000101001000100000001000000000001000001000000000001010010100011000010000010000001110000000010000101000000011000010011100001010000101100000000101000000000010100100011000110000010101100000000110001000000001000000000,212033a44cfce4c7dc829959d269a95035c88a13862ccd4c7ed040c3b0eee533,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0012378841638565063,6.551574915647507e-05,0.0008267443627119064,0.0009833713993430138,0.0045121703296899796,0.007630343548953533,0.0031135156750679016,17,1014,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,723,2940,0,1,1,0,0,0,0,1,1,1,0,0,0.008568322286009789
4,100,10,100,1525860906,4,conj,glucose42,MT19937-RandomState,0.001070934347808361,0101000110000100000000010000000000000100011000100000011001010011101000101000010000001000000100100000100000100010101000000100000010010000000011000001100010011000100001000110000110101000111000000000010010001100000101010100100011000000000000010001100000000000001100000000010010110001000001100010010000001000000000010100100001000010100101010100001110000010000000010001001000001000000000001100000100000000000100000000100100111000000101001011000011001000001100000000001000110001000011000000100010000010000000110000110001000001000101010001001000001001100000011000000000100001000000110000010001010000000000100000000001011101000000100110001000000010010000000100010000010000101000000001000001001000000001101010101000000000001100010010100011100000101001010001000000110100000100100001000001101000000100000000110010010100000011000000000100110101101000001000000000000001000000001001100001000000000100011110000000100011001001000000100011000000100000100010000001110100000000100000010100000100000000000101100001000000,9f2b5a6190c36533ec18b64cd252fced05c6a6a0118ff6a9f4d31923b1d37b18,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.001050218939781189,5.1174312829971313e-05,0.0,0.0,0.0,0.001104922965168953,0.0011013932526111603,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.007618348114192486
4,100,10,100,1525860906,5,conj,glucose42,MT19937-RandomState,0.001077902503311634,0000000010000011001001001100001111000000010001000000100100010000010110100010110011100001000001100011100000000000000000110110000000000000011000000000110001001000000010001011010001000010010010000100111001010100000000010100000011101010000100001110000010101001000000100001000000100001010110001000000100100101010010000000110000110000001100001010111001000010100000001001011000000010000000001010000011000010000000000100010011000000010001110000010000010000010100010001100000101001001100101010010001010100010000110100010100000000000000010010000011010011000000000010000000000010000000001100011101000000001000000000011001101100100010000000010001001010000000001001000000000000000110000000110000111000001100100000100010010010001000000010100100000001100100110110000000011110010100101000101010010100100000000000010001001100100000001011100110001000001000111100000011000011001101000100101001000000101001000100010000000000110010000100000010100010100100001000000010000001000001000000000001000001001000100010000010101001,0d8ab05b10e0ca1c20516842974c3d48c4fffdb4acd896f0b61ab5ad2cdc7f90,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0014201560989022255,7.112789899110794e-05,0.000979425385594368,0.0009676385670900345,0.006114506162703037,0.009557491168379784,0.003438347950577736,21,1002,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,879,3648,0,1,1,0,0,0,0,1,1,1,0,0,0.009060862474143505
4,100,10,100,1525860906,6,conj,glucose42,MT19937-RandomState,0.0010582944378256798,1011000001011100001010001000010000010001001000000000011000100000011001000100001010010001000100110001100001100000000100000000100000100000010010001100000001000000000100011100110011001000000000001100001011000000011001000110100100010010001001000001100000000000000100000100000000000010000010000001000001001010000000000111010010001010011010001000001011000111000000000001001110000000001100000110000000100000110100010000010110000000110001000101010010000000001100010001100011000001101000001000001010000111000101010011000000001010100000000000000010000100000000001010100011000010010000010010000000001000101100001000111000000100001001010010000101001000000000010011000010000000000101000100110100000000101001100000000110000000100000001000000110011000000000000110100000000100011010000100010101010101100001001100000110000000000000100111110110000000000010000000001100000000111011100001000011110000000010001001000110100001010000001010100010000000000000100000010100000100001010111100010010000001000000100110010010011000,82c00bd541cfc7e5df832406be225283ea5abc6275bf98c6ba9e2b865b6b54fc,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0011000009253621101,5.8887526392936707e-05,0.0,0.0,0.0,0.0011620493605732918,0.0011588884517550468,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.00760868564248085
4,100,10,100,1525860906,7,conj,glucose42,MT19937-RandomState,0.0010522762313485146,1010000000100001101010000000110000100001000100100100101100010000000100000010010000000111010000100011100100110000110000100001000000001000000001000000010000010011101000101010000100110000110010101010000110000000101100001000011010001000011110000000100000000000001000000011001001010000010001100011000001001100000010100001010100010000000001000101100000110100100010110100000000100000001000100001110000100000011010001000100100000000010010000100000000110010001001000010010000000000000000010000010001110001100000000000010001001010001000101000101000001000001100000100000000000100010100010000000010000001011001000000000001100000101000011100010000000100100110010011001001001001000100011100000001001001000100000000000010000000001110100000000110001000000001000000010000100000011001000010000010000000101000000000001000011000000000000110000100000001010000010000000010100000100001000000010110010001000010000101101010000010101010001001001000010110000000000001011001000100000001110000010000001001011000100000000010101000,9bb9655f9d9f4c23ad8e74fc7d2f6b8fd1d1f2308bcdcda109f48f02692ca298,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0012803608551621437,7.432140409946442e-05,0.0010584201663732529,0.000960908830165863,0.005800522863864899,0.00918093603104353,0.003374011255800724,23,974,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1027,4079,0,1,1,0,0,0,0,1,1,1,0,0,0.009388892911374569
4,100,10,100,1525860906,8,conj,glucose42,MT19937-RandomState,0.001086563803255558,0010000000110001001010000000000000101001001010000001001000001000100000110010100000110100000000111000000101101010001000000000010000000000001000001000000110100000101000001010000000000000000100011000010100010010110000001000000000100000110101000001000000000000001010000000010101001001001100101000010000001000001000010000000000001000100100000100000011010001000010000000101000110000001100000011101001010010110001000010001100011011100000000000001100000100000000001000100000010100010000110000010011100000001110000000000000101000000100100000010111000100000000011001100000100011100000000001100010011000000010000100000000000100000001010010010000010010000001000010000000001001000000110001001001100001100010000100011100000000000000100010001100001001100000010000001100001100100000010010000001110001000000110100000001000000001010000000000101010001001000101000100000000101100100000000101101001000000010100001010000000100100010000000100000000101000000000100100101000100000110001001010100000000100000010000000000000100,99f58a3a71341cd01e0ac2b7816af939b56ad303d7cb07f03e3b13e94872f721,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0009954357519745827,5.829520523548126e-05,0.0,0.0,0.0,0.0010566050186753273,0.001053730957210064,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.0076350197196006775
4,100,10,100,1525860906,9,conj,glucose42,MT19937-RandomState,0.001052909530699253,0001000001101000110000010010101010010000011100000000001011010000100000100000000000100010000000110000100011000001000001000010000000110001000010100100000000001010100011000101000000000110000000100001010101000101100110000010100010000000100000000000100011000011000001100001100010010000001000100000010000100000001110010100100001000000000000001000100000001100001000000101100000100010000001001010000000000001010011000000101010000010000000001010100101000000100110001010010000011111000010000001000000000001000011000010000000001000001010000101001001010000010000010000100000100000000000000100110010000100000110110000010000100000100000001000000101000001100100000001011000000101010000000010000100010000100000000100000101010000000000100000010001000010101100110100001000010000110000010110011000100000110110000011110001010000100011001010001000110101000011100000010010010110000100000110010000010000101000000001100010000100001100000100001000000111101100000010010100000000000101100110001010000001001001000010000001000000,8676112be7ddf832b70deb95bffbc27f8c6882acdc252dba01f017a0e871a60e,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0010610837489366531,5.7835131883621216e-05,0.0,0.0,0.0,0.0011216243728995323,0.0011189188808202744,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.007607483305037022
