schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,100,10,100,3090077684,0,conj,glucose42,MT19937-RandomState,0.0012146979570388794,0000000001000000000101000000101000001110000010100000010110001000100011101000100100010001110000101000110001000000010001010001001000110000001100000100001100001000000000101011000100000000000010000100000000011000010100000100000010010001100100000010000010000110000000000001100000000011000101001100000000101001100000100000000110000001000010001000010100000010010000000000110000001010000000000001000000010000001101000100000110100000000001000001001010010100100000100000010000101101000000000000010000001000000111010000010000001010101100010010010000100000100000000110000100010000001000110000000010100001100010010000100000000100101110010100000000001000001000010000111100000000100000001000100001000000000100001000000110000000000001110010000011010010000110010010100100100001010010011010010000000001110100010001000110101000000010000000100010010111001000010010000011010010000110011000100000010000000000001000001000100000000010000100101000000010000001000000000000010000010000000101010100000000001000000100111000001001,1880853570df1a58a5db1a2d2edb147a96af7551b6dd731e4d0af4f44995d153,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0011628791689872742,8.573336526751518e-05,0.0008138762786984444,0.0010279561392962933,0.030003240332007408,0.03310302412137389,0.003090444952249527,16,998,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,674,2752,0,1,1,0,0,0,0,1,1,1,0,0,0.008926386944949627
4,100,10,100,3090077684,1,conj,glucose42,MT19937-RandomState,0.0011813980527222157,0000010000010000000100100101010001101100001010000000001000010100000010000100000000110000000000000011000001000001100100000010000000000100110100000100000110100000011000110000000010001100101000000000010100010011010000000101000001000101000010001000010000001000101110000001110100000000000110000000000000100000000001001110000000100010111000000010100010000000000001010100000000000110010101101000010000011001000101100010110100000100001001100010001001001001000111000001000000010000000010001000000000100001001000101000000101000100010010010101010000110100011000101000000000000000011000000001100000111011000000100100001000000001010100000100000000001010000100000010001000010000101010100100010001010000000001000011010000000000010110010100000000001010011010000000000000000110100000001000000001000000010100001000000000100011001000000000001000010010010100001011000001110010000011000000000010000010000000010000000111100101000000100001000000010000000101010010000101010000100000000010010000110100000000010000110100100011,c6b5a84d0ce1379377f0d0a5eec59b0cebbdc8349c675861c624936c7cbfcc3c,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0012708436697721481,7.641967386007309e-05,0.0007797498255968094,0.0010260180570185184,0.00533288111910224,0.008493103086948395,0.003153031226247549,15,1006,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,615,2553,0,1,1,0,0,0,0,1,1,1,0,0,0.008623429108411074
4,100,10,100,3090077684,2,conj,glucose42,MT19937-RandomState,0.0011213100515305996,1100000110000010010010100010010000100100110000110000010000000010000000000010101000000010100000000011100000000100111100000000000001000000110010000100001100001000100011010000010100000000110101001100110000000011000100011000000000000100000000100000100000100110000010000001000001100000000010000000010000000000001110100001101000100010011100010000110110000000000100001100101000010100000111000000000001000011000001000000011000000010100101000101011010010001000001000100010010010001011001000000000001000001100010101100000000010100000011110000011010010010110010100110001001001100000011011000100000010001000011100011100010100101000100000011001001001001111001000000100000000000110100000010000100000010000110000011100000000010000110010000000001000000000100000001101000000000000001000001000010000100101100001010010000100110100010000000000100010100100100010000001011100000011110011000001100000000010000010000000101100000000010000000010000001000001010100010000000010000000000101110000000110010000100000001011000001000,1672bd93f7d164d1dc7f11535d45059a9e56a0bc32ad7e8b3aefe64f504f9e67,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.00120216840878129,5.943933501839638e-05,0.0007784618064761162,0.0010554143227636814,0.0038775806315243244,0.006979276891797781,0.003095483873039484,15,991,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,635,2575,0,1,1,0,0,0,0,1,1,1,0,0,0.008688566740602255
4,100,10,100,3090077684,3,conj,glucose42,MT19937-RandomState,0.001108245924115181,0011010100000100001100010001111010100010010010100010001010000000000010010000110000000100100001111000100010000000001100010000000010100001010100010011000110010010100000001001000000001100000000101000010100010100000100100001000001000000000000100000010000001000001010001001000000000110001001000000110000100000000010000110000100010100000000000101000100000011000010011010000000000000001111000000001000010001010010000001000011100000001010100100000010000000000001110001110000101001010110000000001000000000100100010110001100000010010001000000001000001000000000001000000100000010000000000001000001110000000000100000011011101001000010000000000001001100001000000110000010011000001101000101000010000000000010011001000000100001010101001100010100010001001010000000000010001100000100000010100000111001001000000001010100001000101001001010011100100000001000001000000100010001000010111000000001001000010000011000100000010010100000000001000101000000000100011010000010001100100001100100010000000000010010000000000100100000,c617c32f23b7d53d6eb887a020685626eb1b139d83c93ce87a45bb319308b4b9,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0012464560568332672,7.219379767775536e-05,0.0008107246831059456,0.0010449313558638096,0.004138620104640722,0.007318770978599787,0.0031743058934807777,16,1013,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,664,2741,0,1,1,0,0,0,0,1,1,1,0,0,0.008749029133468866
4,100,10,100,3090077684,4,conj,glucose42,MT19937-RandomState,0.0011159377172589302,0000000001010010001000001000000000010001000001000001101000011000010110010001100100100000000010000000001000000010000000100000000001100100100000001000000000100010000111000000001101000000010000000100100010010100000100000000000100010011010000010011100010000000001000000000010000011000010001100010000000010000010000100000000000001000010000000010010100000101000011010110000000000100000100010001000100110001001001001100001000000100000000000001000000100010000000000111000001100001000010110101100010000100100100000110010100100101000100000100001110101000011000101000000001000001100000000100100100000101100010011001010000000001000000010001011000001100000010010000001000100110001001010110001000000000011000000000001100000000100010010000010000010101001001010100010000101000110000000000010000000000000010000010000000001000010011001000101011000000010010100000000100000100011010000000011010000110010010000011000000111001000000000100010000000101000010000010001010011000110110001100000100010000011000001010010110000000,81d0e2d3ddd227c3f9807ddc1be89d4cfdab9fb64417e755d22535cc806f8112,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0011943341232836246,6.349198520183563e-05,0.000799139030277729,0.0010008830577135086,0.004119289107620716,0.0071846842765808105,0.003057848196476698,16,1004,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,684,2763,0,1,1,0,0,0,0,1,1,1,0,0,0.008703565690666437
4,100,10,100,3090077684,5,conj,glucose42,MT19937-RandomState,0.0012342124246060848,1000000000011000011000100010010010010000001000000010000001100000001011010000000000000101000110000000001000011000110110000100010000010010110000011000000100010000110001010001010000011000010001001100000010000010010000000111000000100001000110001100001000100000100100000000100000010000011001000000001000100010001011000001010000000010000000001000000000001010000011001100010001010010000010000001000100000001001000110000000001000010011010100000001001100001010000010100000000000100010010000011000010000000000101000000000001100000101000110000001110001110000000010001001100000010100000011101010000111010011000010000000100000101001100110000010011010010000010000000100000001000000010010011000001000000000000110100010000000000000100101001100001010000000000001000010000000100000000000101010001011100011000001010001001010000100011000000001000000010010001001100000001001000001000000101111001001000000000100010000000110111000001000110011010100100000010001100010010010001001000110000010000000000100000000010000011000001,6fe4aacf3830d11f13da99ccc1a8942b9e0a9716e244c307536f4db997796244,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0012134523130953312,6.422027945518494e-05,0.0007896637544035912,0.0010229670442640781,0.0044789970852434635,0.007577572949230671,0.0030903033912181854,16,997,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,684,2763,0,1,1,0,0,0,0,1,1,1,0,0,0.008760144002735615
4,100,10,100,3090077684,6,conj,glucose42,MT19937-RandomState,0.0011455449275672436,0000000111010000000000100010001100011000100000000000001000000000100000000111000001000000010110000001100001010100000110010010000100100100100100100101000010000001000101000010100100001000001001001010011000100101000000100011001000000100110000001001001000010010000001110000010000010010000111000000000000110000001010010000000001100000000100100011110001000100010010001000000000100100001100100000010010000000010000001000000100000010000000010000100000000110000100001000010010000110000001010010101010010000000100001000000000000001000100000000010010100110000010001010010010000010000000000010011001000100100000000000101100000010000000001011000000100000011000100000010000010100000000101001000000001000001000000000000000100000000100000000001100000000001000010100110000000001001001000100100000000001000100010000000001001000000000010000000100111011001010001100000100111100000010110000010000010000000100100000000010001010000000000000010000110100100000100000010001000100000001111000010001000101100000110110000000000010,51251b10c76525993bf8e4ee4312161f7e1e9439151bd05a9e6bdc9f3ddb7122,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0010103033855557442,6.434880197048187e-05,0.0,0.0,0.0,0.0010814699344336987,0.001074652187526226,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.007853442803025246
4,100,10,100,3090077684,7,conj,glucose42,MT19937-RandomState,0.0011516241356730461,1000110000100101000001101000010001110000010100101000000001000100001000001100011000100000000000100110000011000000101001100000010000000100000001000000000000101100000000010011000000000000000100010101000000001010100111010000110010000100001000101000010100001100000000011001000000000100000000011001001000100010001001000000100010000110100111001000000000010000010000110000100101000110000000101010000100000001010001101000000010001000100011000000010000110110000100000000000000001000100000100011000100001001000100000011000010000001010000000101000000000001000100110000000100100000000000000001011000001100000011011000000001001010000001110000010001101001001000000100101010010010000000000010100001100000000001000010101000100110010100000010001000001001010111000001000100001010011000000000000010001000110000010010000010001000001000000111001000100001100010100000101000000110000100000010001000000000000000001001010000011000000000000100010100000000010001000100000100101101010000000100100001100000000000000001000100000000,d647f1b0707ded9c2dfa38cc6b095f9fe6a39bec2f9f0a4b12287c0a93530bea,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0014080191031098366,8.699577301740646e-05,0.0008745868690311909,0.0010563586838543415,0.004795487970113754,0.00823341915383935,0.0034259604290127754,17,1021,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,683,2896,0,1,1,0,0,0,0,1,1,1,0,0,0.008904442191123962
4,100,10,100,3090077684,8,conj,glucose42,MT19937-RandomState,0.0011420641094446182,1000010011011001000110000000100100000000000000101000000111000010010000000101101000000001000000100000011100000100000000101000001100010011100000100110000001001100100000000000001001000010000000100000000000110001000001000001011001100000000001010100000000001100100000010000010000001000010000001001000010010000000101010011000000100010100110000101101100001000100000010000010000000100001000000010000000010000010100001000000001001010010100100001100100000011010000100000011000001111000000110010000000001000001000010110101100001000100010001001000100010101100010011000001000100000100000111100000000010000101010101010010000100000010000101001100001101100000001000000110000010001000001001000000011010100000010010010001011000010000000000011101000000010100101011000001100010001010000001000000110000100011000000100000011000010011100000010010100110000001011010000010110010110100001010000011000000110001000000001101000000000000001100000000101100001000101000101010001100010000100000100000000001000000001001001010001000110,fae2a07de80bb2a9450a7f3db22bc1ccc9dc06bc0a3658f70d3ee3f6ca7bfca6,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0011644200421869755,6.0135964304208755e-05,0.0,0.0,0.0,0.0012294896878302097,0.0012245560064911842,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.008027002215385437
4,100,10,100,3090077684,9,conj,glucose42,MT19937-RandomState,0.0011352100409567356,0000011001101010100000011000000001100010000101001101000000000001001100000101010000001000000000010000011001100001000001010000000001001000000110110000010000000010100100000000110100000001000000010000010000010011011000000000000100110110000001010000000101000001111001101000100000100010000010001011001100000000100100000111000010000000010000100001000000011010000000101011001000000000011001101100000000010000010000000010000101010000000011001000000000101101000001001100100010100110010000100001010000001000001000000111010000011100000110100100001010100010010000001010000000011000100010010001110000100001010010000000000101000010000011000100100001001000000000100000000001001001000011000001000010010010100001001001000100100110100010100000000100100000000001000011000001000101000000000101010010100001000011001001000000000010001010010001000001001000100011010100001010001000101010001001000001000000001010000000001010110010110000000001000010010000000000001010001000000000000000100100010000000000101000010100000100101001,291aba978ea716b646c676a3d4232f23f583ccb85d61c7f2fb8a126930ffb7a8,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0010921298526227474,7.202615961432457e-05,0.0,0.0,0.0,0.0011692340485751629,0.001164156012237072,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.007836794015020132
