schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,zero_row_policy,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,50,10,100,872745700,0,conj,glucose42,MT19937-RandomState,0.00012889504432678223,01110101111001101110001110100111001000110111011010011100101011110101001111110001100010001000111111110010111110000111100001100001001010101101001000011001101111110000101110000111111011110000010101110101101101001010001011101110000111010111100000010101111001100010110000111110110110110010101001000001010110011010000100010001001011100100000100001010010111010111111111101001111111110010011101010110000010010111110110011001100101100111111011011011000010110110001111000010011100001111011000010110001001111100,397739b802de7486c842a0de847c7583c14c5741b7522df67e1c8bafc5f1c029,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.001025843434035778,0.00011393614113330841,0.0015541017055511475,0.0010788468644022942,0.027098150923848152,0.030880866572260857,0.003772728145122528,33,275,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2237,6751,0,1,1,0,0,0,0,1,1,1,0,0,0.006651058793067932
4,50,10,100,872745700,1,conj,glucose42,MT19937-RandomState,5.9767626225948334e-05,01011001111111011000101110101100010110011110100000000100111100110010100111010100011010001101101001110110010011100000011101110010010111010011011100010110101110001101111010001010000100011100111001001111011010110010011010100010001110001101001001110111001101000110001011011010000110101111011101100100000111010111101000000000010000110011111010111011100111010100110101111001100010110101100010000001100010001001111110100101100011101111101111101111010011111101101010101101001110100011001001110100111010010110,fd63bee36f265308957a514d16120f6204db204bfa9f35032922794223459ba2,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.001161905936896801,0.00010016001760959625,0.0017069950699806213,0.0010701380670070648,0.04841076489537954,0.052458842284977436,0.004039199091494083,37,296,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2503,7580,0,1,1,0,0,0,0,1,1,1,0,0,0.007025709375739098
4,50,10,100,872745700,2,conj,glucose42,MT19937-RandomState,5.840137600898743e-05,11000000001101011011010001100101001111001111010111101100010001010011111100001111001111110000111001010010010111101001101010110110000110000100000101110000100110110101110010001101111001111011001001001100110011101011100101000101000101110101111101001000101101111111111110010001100101101100001101011010101000011010000111001110101011101111001111100101101010011111100100010010101100010001011100010111111111101011110111000100100111000101001110111111111001011111101001101000100001010110000000101100000001001010,1160430857ee17174d9d4c09c52b1aeffe55f07fcb8d9700689b598ed365eea5,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0010431036353111267,8.280109614133835e-05,0.0013768021017313004,0.0011116378009319305,0.015585135668516159,0.01920988503843546,0.003614344634115696,29,331,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1871,5812,0,1,0,1,0,0,0,1,1,1,0,0,0.006512278690934181
4,50,10,100,872745700,3,conj,glucose42,MT19937-RandomState,5.1077455282211304e-05,01000000010010100011011101110000010000101101101100111111101000100110110111011111000100011101011000010011100001111111101000100110100101111100100000101000010001001111100010011011001100000111110111011110001001011100000000000000010010000011000111000101101100111000001001010011001001100110111111100010000010001010111000001101000101101100010000111101100110100010000001101000011110111010010011100100000010101111010111100100100001111100111111010000100001100111100111010010010010001110001001110001011110010011,99da5abdd72ec23e205797dbd8a6faa9b6da654b63fbdf16884f592bf931e47d,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0010349899530410767,8.45734030008316e-05,0.0015632165595889091,0.001073567196726799,0.01979720126837492,0.023561927489936352,0.0037563471123576164,34,395,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2126,6763,0,1,0,1,1,0,0,1,1,1,0,0,0.007033743895590305
4,50,10,100,872745700,4,conj,glucose42,MT19937-RandomState,5.4317526519298553e-05,10010001011010111000100111011000110001101111101010010001110010101100100011101010001101001001001110101101110100100110000111011110111010111010000001111001000001101101111100101001001000101011010100110000110010100011100001110011011100010110111100101011110100000011011111000100001010001011110010110100001001001111110001110111011101010001100001011100011111111011001001000010001111100011111010100111100101111000101101001101010011100110010011000010001010010010001110111001110100001010000010101000101010111001,462db1f590c05492e923968317afb0b201f09152600ffd6c560294fd220dd731,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.001124029979109764,9.691901504993439e-05,0.0017437459900975227,0.0010886788368225098,0.024525636807084084,0.028589004650712013,0.004053373821079731,38,325,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2542,7757,0,1,0,1,0,0,0,1,1,1,0,0,0.007046540267765522
4,50,10,100,872745700,5,conj,glucose42,MT19937-RandomState,5.36162406206131e-05,11001100111110101101000010110011100100011010111111101001011000011111111000101001111010111110110111011111111000010000110110010110101100010100010100000001001111000010100111100001110101111110001110100111010000010001001110010110111100011000010010111011000111000101101000111010100111011101001000100000101011101011101111111100011100010000010001111111101110110100010000110000011100100101000001010000011011010000001010110101101000110111011001011100001000000101101110100010110000001001110100100101001011101011,0b5a39c253ea443ecdb6f1d357c12a0f8c422b1ce924f16d3b26418abb582af7,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0010836860164999962,8.528679609298706e-05,0.0014803661033511162,0.0010843444615602493,0.013469917699694633,0.017212113365530968,0.0037336833775043488,32,341,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2018,6376,0,1,0,1,0,0,0,1,1,1,0,0,0.006740730255842209
4,50,10,100,872745700,6,conj,glucose42,MT19937-RandomState,5.417224019765854e-05,10111101111000001100110111001110101010001000100001110110011111101000011110011011100001011111011011110010001000101000001110111010100010101101001100110010101111010011011000010100010111011001010110011001101111001001110010000111001010001100101001000111110110000000001111100111101100111011110100001100110110110111100011010001010000000011111100100111111101111101010101111010100011101101100011000101110010010111000000010100011100010110110000101101111100101101010101100011000011110000011101011111001110000101,6bd1e7fff43b559568ea6d2127a56bbaae83754d49e90893e1fbd3a95bf091ff,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.001097245141863823,8.280947804450989e-05,0.0014995690435171127,0.0010702414438128471,0.030980528332293034,0.0347385685890913,0.0037498651072382927,32,258,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2128,6497,0,1,1,0,0,0,0,1,1,1,0,0,0.0063990456983447075
4,50,10,100,872745700,7,conj,glucose42,MT19937-RandomState,4.986952990293503e-05,01011100111110110111111010001101010110011010011011100001001001111000011111100101000010100010111000101111100011001111101110110001011110110010011000001111100101011101010010010010100011101001111111111011011110101100111101101001000101010000010011100100110111000111010000101000111000000110000110111110111101110101110110001110011011001001001001101000101011001100011101000011010011111001111001011001100110010000101000001111101110111011010101001101010000001011010100001010100110101001111101001101000101011000,b7d1ff1ab40dc6de010759b44834025949d280633729e9802601aedeab43b350,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0011050328612327576,8.859019726514816e-05,0.0015612272545695305,0.0010526366531848907,0.046304477378726006,0.05012151412665844,0.003807486966252327,34,265,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2316,6972,0,1,0,1,0,0,0,1,1,1,0,0,0.006495860405266285
4,50,10,100,872745700,8,conj,glucose42,MT19937-RandomState,4.7460198402404785e-05,00010010110001010000100000100100100110000001111100010100001101000101000010100111110100100110000001011000101011011101010010000001001010011101000011101110101110110011111111011111101001010100000010001010100010000001100001010010101110111010101010110001100000111010011000010011111011100000110011000010110010011100100100000110100100011110100110100101100011111111110001100110111101110101000011001011001111000100110110000001110010100100010011111111101000001011110100110100100100100010000111010110010001101100,ac13bdb268195150189ecce14f1e740d7ab95338c435886fa7a069ec444f222b,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0010500689968466759,8.464884012937546e-05,0.0014793174341320992,0.0010571032762527466,0.013996765948832035,0.01767450664192438,0.003671138547360897,32,437,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1888,6233,0,1,0,1,0,0,0,1,1,1,0,0,0.007032737135887146
4,50,10,100,872745700,9,conj,glucose42,MT19937-RandomState,4.68594953417778e-05,11000010001110100110001001110100100111101111011001010010001000011110101011000001010101010110010100101111111010010111100000011000000011111011100010011011111100101111000011100011010110000111010001011111111111100000100100111001001010100011011000101101000000101111110001010000011110010111011010001010010001100010000111010001010100001000100001100000011100111011101010100100101000101001010011101011111110000100110011111010001011111100101000100101110000101110001101010000110010111011111100001111100010011000,0302ddab9125909fb978382eab9ce8f7ed511238fe4ba833587c931cd3a93728,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0010203123092651367,9.059533476829529e-05,0.0015734797343611717,0.0010663941502571106,0.02679924387484789,0.03055684082210064,0.0037507815286517143,34,373,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2146,6785,0,1,0,1,0,0,0,1,1,1,0,0,0.006964040920138359
