schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,zero_row_policy,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,50,10,100,1377651085,0,conj,glucose42,MT19937-RandomState,0.0001331893727183342,10110110000010110000101001001101000001010010001110001101010001011110110111010000010110101101101110100001010001010100001001001010100110010101000101000100001100010111100010011101110111010100010010011101011011000011010011011100100110010011000000110001001011011001001101011111100101110010001000001101010001000100111000010000001011110110000011010010000110000100110111011010101001101100111001110001110100111010111011110001100111100011101001000010101011010110101011000001011101001001101010001111011011000001,ad4be20759fb8a11f773021c9776497aa03857d2f7e0013e99a46ded89b98b28,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0009615262970328331,0.00012470223009586334,0.0014466717839241028,0.0010426323860883713,0.03525655623525381,0.03884237911552191,0.0035755326971411705,33,390,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2097,6597,0,1,0,1,0,0,0,1,1,1,0,0,0.00682867132127285
4,50,10,100,1377651085,1,conj,glucose42,MT19937-RandomState,5.2522867918014526e-05,10101001101111101001111010010010001100111101010001001111100011001011011100000011111111010011000001011100000010001101001101101001000100001100111010111110001000101101000111001111100101010111110001110111011010011011001010101000011101111010001010100010001001110100010101001100000011010110011011010101011100001011011001110101010101100100110100010100100110001111001100100111101111101000011111001011010100011111101010111001000101000111001000100100110011000110111001010001111011110000101110010011001000000101,b423449e38ebb77a41e4147dd2f92243033f9e91d7077266aaf6a001f331bb50,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0010928884148597717,0.00010000541806221008,0.001718856394290924,0.0010511614382266998,0.08166799042373896,0.08563843555748463,0.003962911665439606,40,286,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2750,8254,0,1,0,1,0,0,0,1,1,1,0,0,0.006996564567089081
4,50,10,100,1377651085,2,conj,glucose42,MT19937-RandomState,6.35804608464241e-05,11101010000011011001001000100100001000101011011001110100111101110010110110001011110000100011011100101011100000000101111100000011000011010111000111011101010000111011010001010010110011010110000000001001110111011110110001110001101010000011010100011110110010010001011100110111001100110011011110010011111110011110001001111000111000000010111101000110010111101110101010100100110111001110011111001111010011001000001111100101010000101001010000100101100110110101000111010000000000110011010110110110110100100100,d73f9d70d444a8d16c1fb57902f18300b43f06a31482d814f094cd24c4d9ed2d,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0010492969304323196,0.00010926835238933563,0.0016309060156345367,0.001044074073433876,0.012859738431870937,0.01670215092599392,0.003833545371890068,38,311,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2582,7801,0,1,0,1,1,0,0,1,1,1,0,0,0.00675291009247303
4,50,10,100,1377651085,3,conj,glucose42,MT19937-RandomState,5.1524490118026733e-05,11000111010101100010000001001010100000001110001101101110101000100110001011000110000001000000001110111110101010110011101110001010010110110011101111000110110110100100010100011111110001000111101111100110011000111000011010000111000100011000001010111011011010101001101100110110100000111111011111001010100000000010110000010000101101000100000111010000000011010001101101011100101101000111000111100011100111101000110000000101110001011000110100011010010111010100000110010001000100100001110010110101010101000000,f45330c717b63760ac1aa16df7a4bf742bb5ce6e409062d269436ea174efbf8f,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0010865386575460434,8.873920887708664e-05,0.001407211646437645,0.0010367268696427345,0.01894951146095991,0.02257649041712284,0.0036192163825035095,32,416,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1958,6310,0,1,1,0,0,0,0,1,1,1,0,0,0.006681066006422043
4,50,10,100,1377651085,4,conj,glucose42,MT19937-RandomState,4.8055313527584076e-05,10110100101101101011010010100101001000001001111001101101101000010101111100000000001011110111000010010010001010111110011111011111000010010001110101111001110000001000011101110100001111001100110101111001011100001100010011111110011111111010011101101110011001101110010111010100101010001011011100010100011111001101101000000001110001001001010011110111111011001111111001101100100000111111101110001011001101111111101110100110011001111001111000011011011101100100011001011010101111100001110101101000100100010001,a4358ea086f89db7c720b5d4eb3f590a825700fc481d3d250085ac06e52b4238,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0010859845206141472,8.59694555401802e-05,0.0015928586944937706,0.0010301228612661362,0.25061559304594994,0.25441905204206705,0.003794935531914234,37,280,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2593,7679,0,1,0,1,0,0,0,1,1,1,0,0,0.006598374806344509
4,50,10,100,1377651085,5,conj,glucose42,MT19937-RandomState,5.042366683483124e-05,11101010110010001110011001110100001010011110010100111100101011101001100001110001111111010101001000100010100101000111001010111010000010110101101011010110010011101101000111100101101011001010001010011001101110110001101100110011001101001000101100010001001111111101001101001110000110001000110001100101100110010100000111010101110011111011110010100110100000000000111000001011111000110011010101000101111001100010101110101110101111110010101000010010101111111111111011011110110000000010011011111000100011010000,4d361128d6bae75bbd3b0898d6f7d3c94eea6da19df67e48f44f6f236963dd69,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0010387534275650978,7.924996316432953e-05,0.0014703376218676567,0.0010321764275431633,0.012939874082803726,0.016568556427955627,0.0036205174401402473,33,337,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2147,6652,0,1,0,1,0,0,0,1,1,1,0,0,0.006541718728840351
4,50,10,100,1377651085,6,conj,glucose42,MT19937-RandomState,5.549006164073944e-05,11011101010011111101110000001111110111010100010101111110111110001000101010101100000100010110100100000000100110000001000110010101000111110010111001111000100101101001110001101111100011110111100110111011100110100101111101101111001101011111001010001110010010011100011011010100110011101011111110010001011011010101111111010010111101101010010011111101001110000110101100110000000100000111011110010001100110110000000000110001101000010011111011010100011000010110101111101001100110100010100111111000101011100000,ca341a340fa76b3848a307f7fb5a182718b25c4e9739c9274ebef8478ee2e726,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0011021243408322334,9.249337017536163e-05,0.0015506409108638763,0.0010233931243419647,0.014238684438169003,0.01801517978310585,0.003768651746213436,36,295,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2484,7425,0,1,0,1,1,0,0,1,1,1,0,0,0.006627376191318035
4,50,10,100,1377651085,7,conj,glucose42,MT19937-RandomState,4.834961146116257e-05,00010001101111111111111000101111011010100111000100000101001000111100001010010011000101111001011000110001100101100001000000111011111011100100100010010100101010111001000011110101001010111101111010001100000000010010110011011100100101001110110101011111001100110100101001000101001000111000010001110110101011000110100111010000110100101011110111111000000011110000001011001111000001110000100100111011001110010100000111001110111011000001010000000101011101111111000100011011001100001100011010001001111111111010,1db31a4bef4df15014ddb2dab29f4ddd1b3a45d4edf35ed65c369febc5b99234,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0011670803651213646,9.424053132534027e-05,0.0016357479616999626,0.0010127928107976913,0.011276409961283207,0.015194579027593136,0.003909861668944359,38,310,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2442,7647,0,1,1,0,0,0,0,1,1,1,0,0,0.006814825348556042
4,50,10,100,1377651085,8,conj,glucose42,MT19937-RandomState,5.441717803478241e-05,10001000011011100011111001110011010111000001001001011000010010110010001100100001100010000101111111110101111001111011101111101001011100001000010100010101010000101001010010111101111010100110111011110110100010000101011101100100101000011001010010111111111001011101000100000000001010010111011100110010100001111000100000000111110000011000001101000100011100010100101000110010100011011101001110011100100101101100000000110110100011001111110101100001110000011101000111101101101111110011110000110100000111010111,c23980e7bcd618b5e223044bb5199d67ae1be1df16e962381b3b715cdf5b2aa7,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.0011054454371333122,7.767602801322937e-05,0.001316159963607788,0.0010123029351234436,0.014831039123237133,0.018349042162299156,0.0035115843638777733,30,359,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1860,5934,0,1,1,0,0,0,0,1,1,1,0,0,0.006289421580731869
4,50,10,100,1377651085,9,conj,glucose42,MT19937-RandomState,5.068443715572357e-05,11111001101101011100111001001100001010001010111111101100111101110110010011000011010110010001100000111110011100101101010011101100100000101000100000010011011000110011001100001101101000101010101000001000000011100111101000001001111110111000110110110001010011110000100110111011000100100011101011101110000011011001101001101010010100110000100111011010100111101101011000111011101010000010111100110110000101101001010110000001011010001001000010010110111111001101100000101001011010001000111100010101100010000011,be35e8cb0e8e696109b16b780e04df109450490aef815f332a05743550f5614b,bernoulli,bernoulli|conj|p=0.5|zero=allow_iid|rng=MT19937-RandomState,0.5,allow_iid,0.00103666540235281,8.565280586481094e-05,0.001454927958548069,0.001024479977786541,0.013980507850646973,0.017588401213288307,0.003601726144552231,33,313,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,2127,6630,0,1,0,1,0,0,0,1,1,1,0,0,0.006482372991740704
