schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,100,10,100,3820596910,0,conj,glucose42,MT19937-RandomState,0.0011124955490231514,0100100010110000000001000000000000100000010010000000000100000001101000100000001000000010110000000001000011001000000100100001000000000000010100000011101000001000000000100001000000000001000000001000001000100000000000100000000010000011000000000000000001010000010100100100000100000001000100100100100000110100001000000100100100000100110000100101101010000000010000001000000000000010000000001101000000000100000000100000000100000001001001000010010000001000000010000000001000000001001000011000011000000010001101000000000000010000000110000010000011000010001100000000010000000011001000000000000000010100001010000001100010100001001001010000000001000000000000100000000100100001000000011010000010001000010101000010110001000001000000001001000001000000100100010100000010010100101000000010000000001000000000100001100000100100000010000001000010000000000000100010001000010010001010110000000100010000100011000000010101001001000001000000001000001000000010000001000000101010000000110101010000000001101000000001001101000000,fc098529635d6b08d096c90790a75d636891539500fd3e382902c759f4c9feb1,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0009334469214081764,6.876140832901001e-05,0.0,0.0,0.0,0.001007039099931717,0.0010022083297371864,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.008059456013143063
4,100,10,100,3820596910,1,conj,glucose42,MT19937-RandomState,0.001071864739060402,0000001001000000010010100000101001000000100100000100000100000100000010000000100000000000011001000000000001000001100000000000000110000110000010000100000000000001100000000100001000110000110100100011000000000001000001001010000000000100001000010010000100010001000000001101000100000001001000000000010000010000010000000010101000000001001010000100000100000000011010000101000100010100000000001000000010000000001011000000000100000100000000000010000000010000000000001110001001100011000000010100000010001000000100000100001000100000010000110000010010000000001000001010000010000000001000001001001001100000000001000000100010100000000000001000110001000000010010010000010100011000001100010100000001001000001010000001001000000101001010000101000010101000000011001000000000001001100000001100000100100011010000000101000010000000100100000000010000010010000001000000101000000000100001000000000001001000010010100000001010010100100000001010010000010000000000100001010100100000000100001000010000010100000101001100000010100001,e605cc19fa5ce5041398536c52d629e22d1fa1b57bdf7a1eb0352ccb95d30959,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.001110287383198738,6.013456732034683e-05,0.0008049672469496727,0.0009772749617695808,0.01696569286286831,0.019924447871744633,0.0029526641592383385,15,1012,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,605,2542,0,1,1,0,0,0,0,1,1,1,0,0,0.008643129840493202
4,100,10,100,3820596910,2,conj,glucose42,MT19937-RandomState,0.001079777255654335,0000001000010000000000100100100010000000000000100000010001000001000110010010000000100000000000010001000000011100001010000100000011001000100000010100001011000000100010100010011000000100000000011000100000010100100100001000000000001000000010100000000001010010000010010000101001000100000000010000010100001000100001000000010000000000101010000100100000000000010000000000001001111000000000010100100101100000010000110000101100000010100100001000101000100100010000011010000010000000000000100000000001011000000000011000011100010000000110000010000010010010000101000100001001001000000000010100001000010000101000000000011000000000100100100000000000000101001000000010000000000001010000110000000000000000010010000100001000000000010000010000000011010000000000000001000100000000011000000000010001100000001000001110000000000000100010000100000000110001100000000011010000000000100000100000000100100000000010010000000000100100000000000111000001010001001000010000000000101000110000101000000010010000110000000100100000000010,ff846026dfa4b31d85f3986d8a57cf0218d5f10e84387227d903617c5633fb1f,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0010676011443138123,6.002560257911682e-05,0.0008166888728737831,0.0009862063452601433,0.0056504299864172935,0.008586395531892776,0.0029305219650268555,16,1018,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,644,2719,0,1,1,0,0,0,0,1,1,1,0,0,0.008734462782740593
4,100,10,100,3820596910,3,conj,glucose42,MT19937-RandomState,0.001069599762558937,0000000001010000000011100000001101000000010100000000000001001000000000000000010100001000000100000000100010000001001000010001010000000100010000000000100001110000010000000000100001100110100000000000101100000000010100001010000100011000000000100101000100001000000001001000000010000000000000001000000001000010000000000011000000001000000100101000000001001000001000000100000000001000110010010000000000010001000000100000010001011000000010001001010001101000000001100001100000010000010000001000000010101001000000000100000100000010000000000100001000010000001000100110000001000001001000000000000010110000000000011000100000010001000100000100000100010001010000000010000000000000010010010000010101000000110000000111000010001000000010001000000101000000110000011000000100101000010100000110000000000100000001010000000000010100000010000000010010010000000001100101000010010000000010100000000000001100000010001000010100010010000011010000000001000001010000000011001000000000101000000000010000001000000000101010000000001000,5f85195212dd0dfa0a1ae3d897c0c53210e9e2505b2a510457e9cbcd9fbf430e,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0008736513555049896,5.250517278909683e-05,0.0,0.0,0.0,0.0009299973025918007,0.0009261565282940865,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.007845529355108738
4,100,10,100,3820596910,4,conj,glucose42,MT19937-RandomState,0.001068837009370327,0011010000000100000000001000000000001000000000001001000000100100000000100000010100000000100001001010000010100101001000000001010010100000100010100010000000001100000001000000000000010000000001100010000001010000010110000010000000001000101000000000000001001001100001100001000000000101011000010000000001011000101000000011001001010001000001101000110000000110010000000000110000000000010001000010100001000010000100000000000100000001000000000000100010001000000000000100000000011000000011000000010000000010000000101000001001000010000010000010000100100100000000000101001001000000000100110000001000001000110000000000101010000001001001100001000000000001100000000000001010000000100001001001010000000010000100100000100000000100100000000001010000001100001000000010000000110001000000001110000000100001000010010100000001010001000000100010110000000001001010000001010000000001001000001000000010000101000100000100001000000000100000010010010000000000100001000000100001010000000010000000001100000100000000000000100001011000,66dfc776b60fc5da2937dbe31dbae01127cc75f2a8007e59fee9dc2d8758223d,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0008697351440787315,5.108863115310669e-05,0.0,0.0,0.0,0.0009240824729204178,0.0009208237752318382,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.007869935594499111
4,100,10,100,3820596910,5,conj,glucose42,MT19937-RandomState,0.0010656984522938728,0000001100001001000100000001000001000010000010000110000010011000100001101000100010011000001010000001000011000000010000000100001100011000000000010010000000010000000001010001100000100000000010000110000000000010000010010100101000000000100000010010010000000100011000100000000001010100000000010000000000100000101000000001100100110000001000110000000000100000000010000001001001100000011011000010000011001000001010000100010000011001000001000001000010101000000011000001001001000000000010010100000010101000010000000100010100000000000010000000111000000100100000100000000011001000000010010100110010000000100000001001000000000100000000001011000000001000110000000100000010000000001010010100000000000010000011010000000100000100010100000000010000000001001010000000100100110000000001000000100000000000101001001000001000000000100000010101100100010000100000000001000100000000010000010000011000000000000101000100010000000000001000000000001000100000001000000010010000001000010010011000000001010001000010000000000000100101,2dd2d0a7f50ffb3bb5d258febeaa4148d7cd7967f0dde152dc8003d68ecca01c,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0011366382241249084,5.655456334352493e-05,0.000780726782977581,0.0009912941604852676,0.004310360178351402,0.007280685007572174,0.002965213730931282,15,1016,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,595,2531,0,1,1,0,0,0,0,1,1,1,0,0,0.008582391776144505
4,100,10,100,3820596910,6,conj,glucose42,MT19937-RandomState,0.0010693827643990517,0001000000000001100000100000001000000000000100000000000000111000010000000000001010010000000000000001000100001010000000000100000000100000100100100001010101100000100000010100000100010100000100010100000000000000010010001010000001000000001000010110000000010000000000010000010000001101101000000101000010000000001100100000001000000001100100000010000101010010000000000000100000010000000010000000001000010001000010110011000000000000001000000000010000110000000010010001000001000000101001000000010000000111000000110001000010001000000000101000010110000110000100000000100100100000001001000000010000101001010000101100000010000010000110000000000100000000110100000000000010001001001000000110100000001100001001010000010000000000000111000000000001000010000010010000001000100000000100100000100001000000100010000100001001000100001001010000000100000000000001000010100000000001000010000011001000000000100010000000000100000110000100010100000000010110001010000001001000000000011000100000010000000000010000010000000100000000,f33fbc24795337a5461a3baf7565cc68eb21a6efd9f4aa8e0fd5c509db362310,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0009035635739564896,5.520600825548172e-05,0.0,0.0,0.0,0.0009624175727367401,0.0009587695822119713,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.00795458722859621
4,100,10,100,3820596910,7,conj,glucose42,MT19937-RandomState,0.001072973944246769,0010001000000011100010100000010100000000000000001001010000000000100000000010000000001000100010010100010000000000000100010010010000000001000000100000000000000100000011000000110000100000000010101000010000000100000001000010000000100000100001000000000010000010100000000000010000000010000100011011000000000001010001000000001100100000000010010000010100000100101000100000011000001101000000001010000101000100000001001000000000100001000011001000000100001000000000001010001010000000001101000100000000101000000010000000000000100001110000010000010000000010000001000001100100011000100001110000000100000000010000100101000000100000000000010000100100000001000100000010000100000010000001100010000001010000100000110100000100000010000101000110000000110000000100000010001000000000010100000000001100000001001010001001010000100000000000010000001100000000000100000100000000000000100001000010000010000010000001100000000010000100010100000010100010000001010000000011010001100000000011000000000010010110000000000100000000000100,fdb9fc3cd5ba78054190155ad2cb4b391f7c845f7bfe8a627f56278d14823c7c,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0008598892018198967,5.374196916818619e-05,0.0,0.0,0.0,0.0009182058274745941,0.0009136311709880829,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.007862968370318413
4,100,10,100,3820596910,8,conj,glucose42,MT19937-RandomState,0.0010920669883489609,0100100100000001001100110100000100000000001000011000010010000000001010010000001100101000000000011010100010001000001001101000001001000000010100001000010000101000000100001000000001110001001000100000110010011000001000000110100010010000000011000100010000000010000100100000000000000001001010000000010000010000000100000011001000011000000100000000010000110000010000010000000010001100010001010010000100010000001000010101000000000000010100101000000110010010001001000000010000001000001000000000000100100010000000001001000000000001001000000000010000000010010000000100000000001000000011000010000100000010001000000111000000000100000010000000010000100001000000001000000010000000011001000010010000100000001001000010000100100000101000000010000100000001100000110000100010000000000000010000000111000010000001000011000100000100000000100010100000001000000001000100000000000010000000000100100001001100010100100000000100000100100000001100000100001000000000010000000000001100000010000000100100000100100000000000011010000000,e28411f7984f0cf64f0afbd1f7f311c15efb9852c0284c9219ddaa6f0ddc9a86,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0009268606081604958,5.689915269613266e-05,0.0008026072755455971,0.0009904541075229645,0.003619016148149967,0.006401157006621361,0.00277682114392519,15,1012,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,605,2542,0,1,1,0,0,0,0,1,1,1,0,0,0.008889224380254745
4,100,10,100,3820596910,9,conj,glucose42,MT19937-RandomState,0.0010717539116740227,0001100000100000000001000010001000000000000010100010000011000000000100000001010100000001001000000000000011010000000000100100000001000000101110000101000110000000000101000000000000110100000000010100000100000010000010100000000110000000100010010010000010100100100000100000000000011100010011000001100100000010000100100000000000000000110000000100000001001001000000000000100010001000001000100000000001000001010000100110000001010000100110010000100000000000011001000000011000000000001000100001000000101000001001000000000001000000001000000110001100000100010100000010001001000000000001001000001000000100001001101000010000000001001000000000100011000100000000100010000000000100000000010000000000001010001001010000010110000001000000001100000000000100110000000010001101000000000001100001100000010100100000100000000001101000000001000010010000010100000011100011000010000000000100001000000010101000000000101000101100000001001000000010000000000100001000101000011000001010000000010100110000100100000001000010001000000010,8083af3de7b230022cb8b8ccf4c271801cd0f0306c6237dc8727b21e6f5afc16,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0009085061028599739,5.188211798667908e-05,0.0,0.0,0.0,0.0009631700813770294,0.000960388220846653,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.007952443324029446
