schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,100,10,100,4211136500,0,conj,glucose42,MT19937-RandomState,0.0011170022189617157,0100101000001001000001000000001000000000000001000000100010000001000100000000001001000000000001110000001001001000000001000010100000011000000000100001000010000110010000100010000000000000001000000010000010011000000000000110110000000100000100000010000000100100000011000000100100000000101000000110001000000110000010000001000000010000101000000100001000000000100001000000100000010000000000000000010000100000000001000000000000110100000110100001001000000001110010000110010100010000100100000100000000000101000010100010000000000001011000001000000000010000001000100010000010000000000001001100000011001001000000000000010000001000000100010000000100000000011100000000011001000000100100000100000010010000001000100000010000110000010000101100000000100000100000000011001001100000001010000000100100000100100100010000010010000000000000000110110001000000000010010000000100100000000000000010000110001000001000100000000000101000000000000000010100110000000000000100000100000000100010100000001010000001010010001000100000011000,e0224d35e896a461574bb49f771ab21e65b5e18ccf6e3199229645becad91679,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0008832253515720367,7.073767483234406e-05,0.0,0.0,0.0,0.0009586429223418236,0.0009539630264043808,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.007882598787546158
4,100,10,100,4211136500,1,conj,glucose42,MT19937-RandomState,0.0010940423235297203,0000000100000001011010001000000000100011000000001000100000011011000000000010010010000000000000101100010000010010010100000001000000000000000100000000010000000010010000110000000100110110000010010100001010010000001001000000000110000101001000000010000110010100000000000000100100000100001000010100000000010000100000000000000110000000000000100000010000010101000001000000000100000010000000010000000100010001000001000000100101000100000000100000000100010000000000100100000110100000000001100000101000000010010000000000100000001010001000000001000100100100010100000001001000011000011010000000010110000000010001000010000000000000001001010000000010000000001001000000001000110000100011001000000010010001000110000010001010001000000000100000000010000000101100000001000100100000100000000001110000000000001100010000000010010001001100000010001000010100101000000000010010010000110000000001100000000101000010000010000010000000001110000001001010000000110000010000100000000000110000100000001001010000000000000000100001010000,07d0e317329832a2ba88ad062fb2e2b07fbf0db1af57d582b0a69204298f4724,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0009401002898812294,8.937623351812363e-05,0.0007425826042890549,0.0009847600013017654,0.015425528399646282,0.018188797868788242,0.0027568191289901733,14,1008,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,556,2354,0,1,1,0,0,0,0,1,1,1,0,0,0.008384151384234428
4,100,10,100,4211136500,2,conj,glucose42,MT19937-RandomState,0.0010744277387857437,1000101000000010000010000100100100000101101001000000000100010100000001000000010000000100001000000000100000110010001100000000101100000000010000000011011000000101001000000010010000100010100100000100001010010100000011000000000000100100010000000100000000000000100100001100000001000100000001000000100000000000100011110000100001000000110000010000010001000010000000000000000010010000000101010000000000000110000100010000010000010010000000000001100100000100000001000000000001000010000010100000100000010000011000000001000100110000001100000000000001110000000100100000011000100010000000010000001101000000100000000100100100000101000000101000100010000001100001000000100000001010000000000100000000000001000000010000000001000001000000000000011000000011000100001100101000000000000100010100100010100001000000000111000000000100000011000100010000001000011001000001000000000000010000001010101000000000100000000000000001011010000010000010000000000000010011001000010000000110010010000001000000000001001000000100011000000010,6c5ba676e943ed5a6ec0541feef651bdab0fb4383c1144b21a7fdfc5efd9a4e5,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0010793078690767288,7.146038115024567e-05,0.0009277667850255966,0.001003810204565525,0.006521385163068771,0.009616714902222157,0.003082345239818096,19,1003,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,821,3316,0,1,1,0,0,0,0,1,1,1,0,0,0.009208163246512413
4,100,10,100,4211136500,3,conj,glucose42,MT19937-RandomState,0.0010736314579844475,0010000001100000001010000010000000000001000100000010000001001100010000000010100000000100000110000001110000000000010100100000010000010000000100000100000001000000100000000100100000010101000100101000100000110000011000000000000000001000110010000010100000000101000000000100000000001000100000010001010001001100000000100100001001001000000100000100000000110100000101010010010001000000000100000001000000100000000000100001001100000000001010000001000000011000100100010000110000001010000010100000101000000011000011000000000001001010001000000100100000100001000101000100010100010100000010000000011000001000010110000000010000000000110000001001100100000000000000001101000000000100000010000000101000000100000000001000000010100100001010000000000001100000000110000100010000000010000000010000100011001010000010001011000000001010100101010000010000000100100100000000000001000100000010100000000000100000010100000100010000010001000000010100001000001000000000010011000000010110010000010000000010000001000000000001000000000010,868345a2ce437c680d4e5849242342f6ef0b4d7881e7e1f61f883e2b5e51f3b9,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.000906107947230339,5.5886805057525635e-05,0.0,0.0,0.0,0.0009662676602602005,0.0009619947522878647,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.007753959856927395
4,100,10,100,4211136500,4,conj,glucose42,MT19937-RandomState,0.0010676197707653046,0110000100000001000100001001011000000000010000000001000010000010000000010000100001001000010001001100000000001010010010001100000001010100001000100000010000000010000000100101000000100100000011100000000000010000100110000000000110000000000000100011000001011000000000101000000000001101000000100000001000000010000100000010101000000101010000100000000101100001000000000010000100000101010000010100001100100000100011000000010000101000000000010000010110100001001000000010010100010000001101000011000001000000100001001100000000100000000000100000100000000000010000011000001010000011000000000011000000001010000001000000001100100100010000100001000000011010000000100000000010000000101100000101000000100010010000000001010000101010010000100000010000000000001000001010010100010100100110000001010000001100000000000010001000100011000100001001001000001001000001100010010000000000000100010000000000001001000001010010100000000011000010000001000100001001001000000110000000011100000000100100000000100100000000000010000011000001,1c3e6e1efbdda526ec11998ed570e27b4f9485acd1ca32747c2df869ef351bc8,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0012049060314893723,6.259419023990631e-05,0.0008884351700544357,0.0009915782138705254,0.004903552122414112,0.00805604737251997,0.0031475136056542397,18,1017,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,752,3106,0,1,1,0,0,0,0,1,1,1,0,0,0.008899100124835968
4,100,10,100,4211136500,5,conj,glucose42,MT19937-RandomState,0.0010651582852005959,1010000100000010000100000000100000100110000010000010000000000100110000000000000100000000010001000010100000000000010000100010000000000000111000010011000000000100000100101000001000110010100000000000000101000000010010000010100100000000010010000000010000001000010100001000000000000100000110001000010000000010000100000000010000110000010000100100000000101010001000001001010000110000000000000100001000100000001000000001000001000010000001000000000100001001010001000010001000000110010010000000111000010100000100001000010001001000110000001000100000000000000010100100000001001000000001000010000010000001000101000001000000000001000000001010000001010100000001100100001001000001010010000100100100000000010000010001000100000000000100001000000000010011000001000101000100001000001001010011000000011001000000000010000000000001000100001000100100000010000000000100100000000110000000010000001000010000000100110000000100010001100100100100000000100100000001010000000100000000010000000010100000010000001101010000001000010010,b84087700aede1f84840815d8c09d07fca820af2fbfab3fa0f4bf61035888150,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0009708153083920479,6.158463656902313e-05,0.0008900333195924759,0.0009947586804628372,0.004968537017703056,0.007890993729233742,0.002917191945016384,18,992,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,732,3084,0,1,1,0,0,0,0,1,1,1,0,0,0.008870452642440796
4,100,10,100,4211136500,6,conj,glucose42,MT19937-RandomState,0.0010641925036907196,1000000000001000000000010010100000010000100000000001100000000000100011000000001010000011001001000000001000000010100010001000000000100000010100100000001000000010010000000001001000001000000100000000000100010001010000000001001000100000000000101000000010010000011001001010000010000000000000100010010100000100000100001100100001000100000001010000000000100010000100000000011000000001000001100000001101000000000001000010000000000001001010100000000000000101001000000000000000001010000000010011000000000000101011000000000100000100010000000111000000000011000100000001000001000100011000000000000000100010100000010001000101000101000000100000010000010000111000000000010010000011000000001000000101000000000000000100001000000000010000000000101001001010001001000100000100100010000000010100001000000010000000000000010000001100100000010100000000001100010000010000100100011010000010000100001010000100000001001100000000100001100100000010000001001000000000000010000100100100001001001010001000000000000100001000000000010010,88bdb9970c76b9ca292e768399a3e3a7c6b68b1d855d2a3c6ced3690d2b5027a,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0008483473211526871,5.380716174840927e-05,0.0,0.0,0.0,0.0009062718600034714,0.0009021544829010963,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.007751341909170151
4,100,10,100,4211136500,7,conj,glucose42,MT19937-RandomState,0.0010440284386277199,1000000000000000001000110010000001100000001000000000000010001000001000001001000100000001010000000100000010000101000000001000000101100000000100100000000101000010101100000000000000010000000001000100010100100000000000000001100000001100000010000000100000000000010000000101010100010100010001100010000001101001000100000010100000001101000010110000110000010000000100000001000101000000000100000101000000000111000000001100100010010000000001000011100000000000110000000100001010000110001000011010000001000000101000000000011000000100011000000000011010001000010100000000010000010000000000000100100000000100000000010010000000100001000100000110000100001000000000001000000010000100000001001000000000010100100100001010001000100100000101010100100000001000001000000000110001000000000010100100001010000010100010100000010001000100000010001100011000000000100001000010110000000100011000100000101000000000000000010001000000000001001010010000010110100000001000100000100001000000000101000010000100000001001001000010000100100000,a8b8d12f617143e589cba7186e35d2bf9a05af5ca64fef19afc6bb71df649db5,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.00089211855083704,5.328282713890076e-05,0.0,0.0,0.0,0.0009502517059445381,0.0009454013779759407,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.007809970527887344
4,100,10,100,4211136500,8,conj,glucose42,MT19937-RandomState,0.001064772717654705,1000010001000000100000000000010000000010000000011000001000010000100000000001011000000010111110000000000101000101000000000100001100110010000001000000000000000110000110000000100100100100000000001100000000001000000010010100100000000000000100000000110000000001010000100010000000100000100000000000011010001000001100000100000000100100100100010000000100011010000110000001001000000001100000100000101000100001010000000000101010000000010000100001001000010000100000000001000000001000010000000001000010000000000101010000000010000001011000010000101010000001000000000010000000000010100000000010000000010000101000100000000001000010000000101100001001001000100001010000000000011000000000000001100001100001000000000001000010100001000000010000010100010000001100000100010000000100000100101011000010000001000000011000000000010000010010000100001000010000100000101011000000000000010000010110000001000000000100000010001001000010100000010000000000000001000010001000010000101000010000110001100001000001000000010000000110000010,b9397cbf52bc2586a9650f6fd5deb212d8fb8f3e98031549460bc378d3c08804,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0010016150772571564,6.54095783829689e-05,0.0008013006299734116,0.0009897369891405106,0.004035002551972866,0.006898566149175167,0.0028580622747540474,16,1020,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,634,2708,0,1,1,0,0,0,0,1,1,1,0,0,0.008582036010921001
4,100,10,100,4211136500,9,conj,glucose42,MT19937-RandomState,0.0010945089161396027,1000010100001000000000001000000000010001001000000100000000010100000000000110000000001000001000010100001010000100010000101001001000000001010001010000000100000000000010000001000000000111000000000010000000110000001001000000011000010000110000000100100000000001100100101001000001000100001010000000010000100001001100000010000000000000010001000000001010000101000000000000001000001000000010000000000101001000100001000000000100011001000000000100011001001000100000001100000000000100001010001010000000100000000000100011000000000110000010000000001000100010000000100011000001001000001100100000000000000100000000100001010000101010000010000000000000010000010100000001000100011010010000000010000100000110000101000100000010000000100001101000000000101000100000010010101000000000100000100000000010111100000000100000101000001000110100000000000000010000010000001100000010010000000000001100000000000100000100010101101000000101100000000001110000000011101011000000100100001000100100011001000000000000001100100010000000000100,dcd0260ec113d6546f39386b4cee4b6627a4cb6b9554e6e6eac73a9a82c32268,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.000943996012210846,7.9362653195858e-05,0.0,0.0,0.0,0.0010278495028614998,0.001023358665406704,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.00790813285857439
