schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,100,10,100,4106089757,0,conj,glucose42,MT19937-RandomState,0.002193830907344818,0000100001100000100110000000000001000100000000101001000000000100001100010100000000001100000000010000100011000000010010001000000001000110000100000101100100001001000100000001000001000100100000000100000100001010000001100100010000000000000000100010000000000001000100000001110100000000010000000000000001000100000000101000001000000001001000000000011000000010000010001000001000110000000100100001000010000000000011000000000010100000100011000001100000001010000101000000000000010010010000100110000100100000000000001100001010000100000001011000100010101000000000001000000001000100000010101000000011000110010000000100000010110100000000000100100010000010000110000100000000100000100000000010011000000011000010110000000100000000100100000110000010100001001000000000100100001000001100000010010000000001000000000000001000000010000010000001110000000100100000000000001101000010110000010000000110000100001000000100100000010010010010001000000001000100010000110001001010001000001000000000001000011000000000000011000000110100,5e75fbf77d9420591486a1a49d8ebc2f48362d0dcb0930b7ce33c1a28b81f07e,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.001160497311502695,9.201280772686005e-05,0.0008619870059192181,0.0011171270161867142,0.03209037892520428,0.03533017123118043,0.0032316241413354874,17,1016,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,703,2918,0,1,1,0,0,0,0,1,1,1,0,0,0.009108202997595072
4,100,10,100,4106089757,1,conj,glucose42,MT19937-RandomState,0.0011883159168064594,0010000001000010000000100000000010100010001101000000000001100000000100111000000000010001011000000010010100010000000010000000000101000010000001110000000000000010000010000000100000100010000000010000000000000010010110010000000000000100000000100000100000000001000000001101000001000001001000000110010001000100000000111000000000000001100000000110101100000001000000000001000000000100000110000010001000000001001110000000100000000001000000000001011000000000010100100000000100001001000000000100000000000000100000010000000100010001000001000000001000000100000001000000001101001010001001000000000000001000001000000000010000100000000000010000000010001001001110000000010000000000010000000001000000001000001001000000010000010000001001010000010000010000000010000000011000010100001100000000100010000001000001100010100001000100010000100001101010000000000011000001010000000011000000000100000000001000001100000001000000000001000100011000001010000000000000100100000001000001100000000000010000001001001000110000000000100000,65b983652b958569deb144b57c6ecb673eff00a9f9a7e0c0b8850c12e57fd5d9,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0008342089131474495,5.780905485153198e-05,0.0,0.0,0.0,0.00089671416208148,0.0008920179679989815,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.008066480979323387
4,100,10,100,4106089757,2,conj,glucose42,MT19937-RandomState,0.0011521992273628712,1000010000000000100000100000101010001000000000001010101000000001000100000000000100000110010110000001100010010001000101000001011000000001000101100100000101000100010110000001000000000000010000001000010001000100000001000000010011000001100100000000000010000000010000010000000000010010010000010000100000000000010000000110010000100001000000000010000100010000001000000101000010000010000001000100000010001001010010001000000000100110000000001000000100000001001000001000000000001010101000000100000101000000001000001000000001000010001000000010000000000000000101101000100000110000000000010000000001100100110000000001001100000000100000000001001001000100000000101001000100101000100000000000000110000001000000000100000000100001000000100001000000101000000110000000000010000000100001010000000010001000000000010000000000100001100000000100000100101010000010010100001000010000000000000110101000000100000011000000001010000000001000000000011010000000000000110001001100100001000010000110000001011010000000100001001001100000,e535dd62b3d4424cf1e10d00bb7d705ee2ae1c535843063e5b7b4df8a1ce44e4,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0009181918576359749,5.743512883782387e-05,0.0,0.0,0.0,0.0009810966439545155,0.0009756269864737988,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.00844572577625513
4,100,10,100,4106089757,3,conj,glucose42,MT19937-RandomState,0.0011296970769762993,0100000000000000001101100010000000000100000000110000100010001000101000101000000100001001010000110000001001010001001100000000000010000001000000100011000100001010000000100000001000000010000100000100000000010000001000000000001000000000101001000000100010000011100000100000000000001000100000100100000001010000000100000110100000011010001001000001000000001010001000100000001000000000001000000010000000110000001000000101000000101001000000100000100001000001000100000001000000000101100000000111000000000011000100000001100001000001000010000001101000001000000000000011010000010000000110000000000010000000010010000000100001010000000001100010001000001000001001100001001000010110000000010000000000000001000000001110100000000000000000011010000000000000010100000010000101010000100100000110001010000101000100000100001000000000010010000100000100000100001001100110000010001000000000000010100000001000010000000000100100001000000000110010000000011100000000001000001000010100010100011011000000000100000001011000000101000100,e6dce1ec198e93db7045cb667923419950564935178f4ae23973e1c378748e67,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0008891941979527473,5.859695374965668e-05,0.0,0.0,0.0,0.0009522926993668079,0.000947791151702404,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.008090273942798376
4,100,10,100,4106089757,4,conj,glucose42,MT19937-RandomState,0.0011279303580522537,0011000001100000000001010000010010000100000010000000000000010101010000100001001000100010000000010000100001000001100001000001001000000000000100011100001000000000000000001100100000010001100000011000000001000001010010001000000000001100000000110100100000000000100000110000000001000000001000000010001000011000000000100000000000010100101000000001010001000000000001000000000100001000000000001011001000000000001001001000001001100100000000000000100000101000000000000101000000010010000000001001010000101000100000101000000000101010000010110000010000100001001000101000000001000000000101010000000001000000000010100000000010100001010000001000111000000000000101001000110000001010000100011000000000000000100001010010001000010000101001000000000011000001100000000101000000000010001001100000100001000001000001001000000000010000001000000001100000000001100010000001011000100000001000011010000010000000100000000000100000000000000010101000000100100100100001011000010010000111100000000010010000100000000001000010100000000100,499fea49ffadc3c3342708f51480025ee20a4c9f1c088b2185045d7269354d7e,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0008951830677688122,5.464395508170128e-05,0.0,0.0,0.0,0.0009546610526740551,0.0009498270228505135,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.008064666762948036
4,100,10,100,4106089757,5,conj,glucose42,MT19937-RandomState,0.001149811316281557,1010000010001001001001000010000100000010010000000000001001001000000000000000001001000001000100000010000000000100010001000000000001000100000000010100001000010000000111000000100100000100000010001000001000100100010011000001000011000100001000011001001000110000000000010000000010100100001000000000100000110010000010010001000100010000110001010001001000000000000001100010100001100000000000100000000000000011000010000010100001001010010000110000010000010001000110000100001000100101000010010001110000000100001000000000011001001000000000010001000010000011010000110000001001000000000011100000100000000010000010000000010010101000001000001000100010110000010001000100000100100000000001010000000001001100000000000100000000100010100100000000010000110000000000000000111000000000001000011010110000000000010001010001000000001001010000010000000101001010000001001000000000010010010000010000000100010100000100000000000000110011000000001000000000000001001010000000000000010010001000000000001010001100010000100100000000000100,46e9435f11ec33f7fe6d19078373577671347cfac18dafa063b96bd6dcc80929,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0009490968659520149,5.752360448241234e-05,0.0,0.0,0.0,0.0010122447274625301,0.0010066204704344273,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.008064955938607454
4,100,10,100,4106089757,6,conj,glucose42,MT19937-RandomState,0.0011140909045934677,0000010100001000011000001010010000000001000001000100000010000000000100000000000100001010000100000000000001000000000010010100000000000110000100100100000010000001000001001000000010000001010010010000110000110000100010000000000000000100001000000001010100001000010000000100000000000100010000000000000001001000000101110001000000000011000101000000010110000001000000000010100000000000000100000100110000000100100000100100010000001001000000010010010000000001000000000001000100001000010000010001011000000000001100010010000000010100001000000001001100000000100000100000000110000000000100110000000001010000001000000000001000010001000000000001110110000010010100001000011000101001010000100011000010000000000100100000001000000100010001101010000010001000000000000010001010000001000100000100010010010000100000000101010000000010000100010010100010010000000010000001010000100000000100001010000001000011000001110010000000001000001000000000010100100000010100001010000101100010000011001100000010001000000000000110100000000100,3bd8b462e3d1c56157e3435a8b0c95bf556c63d651afc0dc3f96abfd777f2d28,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0010515963658690453,6.358325481414795e-05,0.0008531492203474045,0.0011842590756714344,0.006076687015593052,0.009236582089215517,0.003152587916702032,17,1000,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,723,2940,0,1,1,0,0,0,0,1,1,1,0,0,0.009234373923391104
4,100,10,100,4106089757,7,conj,glucose42,MT19937-RandomState,0.0011608242057263851,0000001000000100100000000000100110000000100010000010001010000010001100010000010000000100000001000011001000000010000000110000001000000001001001000001000000001010001001100000000010000000100000000000000100100001100000000001010000000010000000000000000010000000001000010000001010000001100101000001010010000000001000101000000010001000010001001000000000000101100010001100000100000000100010000010000000110001001110000010001010000010100000100001001000001000101000010001010000000101000000001000001000000000100000001000010000101000010001001000001000000000100001001010000000011000000010010010000000000101000001100010001010000001110000000101100000010000100000000001000000001000110000001000000010000001001100000000010010000000001000000000001001000000010000001010001000001010000101000000101000011001000000000010000001010100000000000010100001000100010010001000000000000000010101000000001000010000000010000000000110101000000000001000100000001000000000000100000000001000001100000000100000000100000000110010000010000000,7340fa2595d06ecb11197343b19fd46822b7a53e7447dafffdaf10cb07c31ca9,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0009063798934221268,5.572522059082985e-05,0.0,0.0,0.0,0.0009683067910373211,0.0009621051140129566,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.008163527119904757
4,100,10,100,4106089757,8,conj,glucose42,MT19937-RandomState,0.0011753831058740616,0000100010000001000000000100010010101000000000001100100000010000000011001010100001000000101001100000000000100011000010000110000000000001010000000010001000001001001000000000000001000001010010000000010101000000100001000000010100000100000000011100000010001000000100011000001000001100010000010010001001000000000001000001000010000000000001000110010000000001100000010010100000000110001000011000100000000001000000001010000000001010000100001010000000000110000000000001010000100001000000000100000000001000000000000001010000111000000100000100001010100010010000000100000001001001000010000000001000100110010010000000100100001001100000001000000000001000000000001010000000000001110000000100000000000000010001000000011000100001001000000000001001100000001000000100010000110001001010000010000001011010100000000101000000000000111000000000000000000110000000011000000110010000001010000001000100001100000000100000011001000100010010010001000100011000001001001000000010000000000101000110100000100000011000101000000010000001,0aa97107f80f8f1692fb1b92ce18dce4e9cd193acf4dc727e9d351647b65e57a,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0009066727943718433,6.82971440255642e-05,0.0,0.0,0.0,0.0009802663698792458,0.0009749699383974075,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.008070314303040504
4,100,10,100,4106089757,9,conj,glucose42,MT19937-RandomState,0.0011257920414209366,0000010011010000000011000001000001101000000000010001000000100100100010000000111001010010001000000000000001000100000010010100000000000011001000000000010000000100001100000010001000101000000101000000100101000010101010000000000000000100100001000001000001000000100000000001010000100000000010000000010110000000000010100100001000011010000010000000000000100101100000100000011100000000001000000000010000001000000001000000010000010000001001000000111000000000100100000010000100000000000100000010000001000011000000001100001100010000000100000001000000000011000001000000100000001001000010000000010000001000000001000000010000000010000010100000010011000010010100000100001000110010010001010000011000000010000000000010000001001010000101000000001000001000011000000001000001000011100000000000000000011000000011001101000000000001000000100110000100010000000001000100100001100000000010001010000000000010001001010000100000001100001000010000000000000001000000001000010011000000000100000001000100000100000010100001000000000010,cdc8452a041f6d0e03ca135bc2343703095879406914789c015359ed67b97078,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0009550778195261955,6.451131775975227e-05,0.0,0.0,0.0,0.0010240892879664898,0.0010195891372859478,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.008202848955988884
