J,K,N,p,seed,sim,runtime,identifiable,branch
25,5,10,0.5,3,0,0.005525803193449974,1,6
25,5,10,0.5,3,1,0.0037655190099030733,1,6
25,5,10,0.5,3,2,0.003610804211348295,1,6
25,5,10,0.5,3,3,0.004180936841294169,1,6
25,5,10,0.5,3,4,0.0025979401543736458,1,6
25,5,10,0.5,3,5,0.0031146539840847254,1,6
25,5,10,0.5,3,6,0.0035743459593504667,1,6
25,5,10,0.5,3,7,0.0031335330568253994,1,6
25,5,10,0.5,3,8,0.0038702080491930246,1,6
25,5,10,0.5,3,9,0.004128556000068784,1,6
25,5,10,0.5,2,0,0.00545574608258903,1,6
25,5,10,0.5,2,1,0.0032071389723569155,1,6
25,5,10,0.5,1,1,0.004389911191537976,1,6
25,5,10,0.5,1,2,0.002689814893528819,1,6
25,5,10,0.5,2,2,0.0035058881621807814,1,6
25,5,10,0.5,1,3,0.003289673011749983,1,6
25,5,10,0.5,2,3,0.0034490639809519053,1,6
25,5,10,0.5,1,4,0.0028086239472031593,1,6
25,5,10,0.5,2,4,0.0034406669437885284,1,6
25,5,10,0.5,1,5,0.0038656750693917274,1,6
25,5,10,0.5,2,5,0.003103465074673295,1,6
25,5,10,0.5,1,6,0.0030704999808222055,1,6
25,5,10,0.5,1,7,0.00041566905565559864,1,4
25,5,10,0.5,2,6,0.0042253280989825726,1,6
25,5,10,0.5,1,8,0.003838693955913186,1,6
25,5,10,0.5,2,7,0.004079086007550359,1,6
25,5,10,0.5,1,9,0.0033904481679201126,1,6
25,5,10,0.5,2,8,0.0030129379592835903,1,6
25,5,10,0.5,2,9,0.002788563957437873,1,6
25,5,10,0.5,0,0,0.003461149986833334,1,6
25,5,10,0.5,0,1,0.004771642154082656,1,6
25,5,10,0.5,0,2,0.004062657011672854,1,6
25,5,10,0.5,0,3,0.0026914330665022135,1,6
25,5,10,0.5,0,4,0.0035955619532614946,1,6
25,5,10,0.5,0,5,0.003094110870733857,1,6
25,5,10,0.5,0,6,0.0031980620697140694,1,6
25,5,10,0.5,0,7,0.0034868449438363314,1,6
25,5,10,0.5,0,8,0.0030955481342971325,1,6
25,5,10,0.5,0,9,0.003725192043930292,1,6
25,5,10,0.5,7,0,0.005690974183380604,1,6
25,5,10,0.5,7,1,0.003858563955873251,1,6
25,5,10,0.5,7,2,0.0036077750846743584,1,6
25,5,10,0.5,7,3,0.0049185429234057665,1,6
25,5,10,0.5,5,0,0.00526823103427887,1,6
25,5,10,0.5,6,0,0.0044298190623521805,1,6
25,5,10,0.5,7,4,0.0026483030524104834,1,6
25,5,10,0.5,5,1,0.0030458681285381317,1,6
25,5,10,0.5,6,1,0.0034897071309387684,1,6
25,5,10,0.5,5,2,0.00042150705121457577,1,4
25,5,10,0.5,7,5,0.0035477178171277046,1,6
25,5,10,0.5,6,2,0.002882451983168721,1,6
25,5,10,0.5,5,3,0.002926758024841547,1,6
25,5,10,0.5,7,6,0.0034682301338762045,1,6
5,5,10,0.5,6,3,0.003346637124195695,1,6
25,5,10,0.5,5,5,0.0037089029792696238,1,6
25,5,10,0.5,6,4,0.00403400301001966,1,6
25,5,10,0.5,7,7,0.004994909046217799,1,6
25,5,10,0.5,6,5,0.003389867953956127,1,6
25,5,10,0.5,5,7,0.0027627930976450443,1,6
25,5,10,0.5,6,6,0.004048449220135808,1,6
25,5,10,0.5,5,8,0.004103837069123983,1,6
25,5,10,0.5,4,0,0.004121328005567193,1,6
25,5,10,0.5,6,7,0.003895347937941551,1,6
25,5,10,0.5,7,9,0.004159399075433612,1,6

25,5,10,0.5,4,1,0.004563251975923777,1,6
25,5,10,0.5,6,8,0.004326194990426302,1,6
25,5,10,0.5,4,2,0.002819573972374201,1,6
25,5,10,0.5,6,9,0.0049767650198191404,1,6
25,5,10,0.5,4,3,0.0036963429301977158,1,6
25,5,10,0.5,4,4,0.0035724020563066006,1,6
25,5,10,0.5,4,5,0.0027820130344480276,1,6
25,5,10,0.5,4,6,0.010545379016548395,1,6
25,5,10,0.5,4,7,0.0035565111320465803,1,6
25,5,10,0.5,4,8,0.0035813290160149336,1,6
25,5,10,0.5,4,9,0.00042492919601500034,1,4
25,5,10,0.5,11,0,0.003290905151516199,1,6
