J,K,N,p,seed,sim,runtime,identifiable,branch
25,10,10,0.3,0,0,0.11846185894683003,1,6
25,10,10,0.3,0,1,0.130687725963071,1,6
25,10,10,0.3,0,2,0.09003586904145777,1,6
25,10,10,0.3,0,3,0.20318112103268504,1,6
25,10,10,0.3,0,4,0.1516280840151012,1,6
25,10,10,0.3,0,5,0.11545778601430357,1,6
25,10,10,0.3,0,6,0.1163248650263995,1,6
25,10,10,0.3,0,7,0.16970085492357612,1,6
25,10,10,0.3,0,8,0.003941681003198028,0,2
25,10,10,0.3,0,9,0.2281107371672988,1,6
25,10,10,0.3,1,0,0.10848861909471452,1,6
25,10,10,0.3,1,1,0.13949139299802482,1,6
25,10,10,0.3,1,2,0.09042318910360336,1,6
25,10,10,0.3,1,3,0.0035322599578648806,0,2
25,10,10,0.3,1,4,0.19275869987905025,1,6
25,10,10,0.3,1,5,0.0032408300321549177,0,2
25,10,10,0.3,1,6,0.21542499586939812,1,6
25,10,10,0.3,1,7,0.14745222288183868,1,6
25,10,10,0.3,1,8,0.0033773810137063265,0,2
25,10,10,0.3,1,9,0.10186981409788132,1,6
25,10,10,0.3,2,0,0.0852022641338408,1,6
25,10,10,0.3,2,1,0.11464954004622996,1,6
25,10,10,0.3,2,2,0.20873665111139417,1,6
25,10,10,0.3,2,3,0.10213839286006987,1,6
25,10,10,0.3,2,4,0.16054310207255185,1,6
25,10,10,0.3,2,5,0.0034288479946553707,0,2
25,10,10,0.3,2,6,0.13467462919652462,1,6
25,10,10,0.3,2,7,0.08309356588870287,1,6
25,10,10,0.3,2,8,0.16766365710645914,1,6
25,10,10,0.3,2,9,0.1573918228968978,1,6
25,10,10,0.3,3,0,0.12286511110141873,1,6
25,10,10,0.3,3,1,0.004030296113342047,0,2
25,10,10,0.3,3,2,0.23692951002158225,1,6
25,10,10,0.3,3,3,0.16428615106269717,1,6
25,10,10,0.3,3,4,0.18278334313072264,1,6
25,10,10,0.3,3,5,0.20286422898061574,1,6
25,10,10,0.3,3,6,0.13712677103467286,1,6
25,10,10,0.3,3,7,0.09418333694338799,1,6
25,10,10,0.3,3,8,0.21739215101115406,1,6
25,10,10,0.3,3,9,0.15211682207882404,1,6
25,10,10,0.3,4,0,0.11160266096703708,1,6
25,10,10,0.3,4,1,0.11537924688309431,1,6
25,10,10,0.3,4,2,0.16323421988636255,1,6
25,10,10,0.3,4,3,0.20478644920513034,1,6
25,10,10,0.3,4,4,0.12497023190371692,1,6
25,10,10,0.3,4,5,0.15088087902404368,1,6
25,10,10,0.3,4,6,0.16831885208375752,1,6
25,10,10,0.3,4,7,0.0028397860005497932,0,2
25,10,10,0.3,4,8,0.1605708550196141,1,6
25,10,10,0.3,4,9,0.1323994928970933,1,6
25,10,10,0.3,5,0,0.19712808402255177,1,6
25,10,10,0.3,5,1,0.1210706711281091,1,6
25,10,10,0.3,5,2,0.002980039920657873,0,2
25,10,10,0.3,5,3,0.13841535104438663,1,6
25,10,10,0.3,5,4,0.15673504094593227,1,6
25,10,10,0.3,5,5,0.16747355903498828,1,6
25,10,10,0.3,5,6,0.13285051891580224,1,6
25,10,10,0.3,5,7,0.13984950096346438,1,6
25,10,10,0.3,5,8,0.0031035931315273046,0,2
