J,K,N,p,seed,sim,runtime,identifiable,branch
25,5,10,0.3,4,0,0.0012911390513181686,1,4
25,5,10,0.3,2,1,0.004035439109429717,1,6

25,5,10,0.3,2,2,0.003121372079476714,1,6

25,5,10,0.3,4,3,0.00044554402120411396,1,4
25,5,10,0.3,4,4,0.0004367029760032892,1,4
25,5,10,0.3,4,5,0.00043043680489063263,1,4
25,5,10,0.3,2,3,0.0033886840101331472,1,6
25,5,10,0.3,4,6,0.002731072949245572,1,6
25,5,10,0.3,2,4,0.0038252549711614847,1,6

25,5,10,0.3,2,5,0.00044843414798378944,1,4
25,5,10,0.3,4,8,0.0027463198639452457,1,6
25,5,10,0.3,4,9,0.00043874187394976616,1,4
25,5,10,0.3,2,6,0.004405725048854947,1,6
25,5,10,0.3,2,7,0.002692753914743662,1,6
25,5,10,0.3,2,8,0.003235741052776575,1,6
25,5,10,0.3,2,9,0.003356657922267914,1,6
25,5,10,0.3,5,0,0.0012004259042441845,1,4
25,5,10,0.3,3,0,0.0054873989429324865,1,6
25,5,10,0.3,5,1,0.0037909429520368576,1,6
25,5,10,0.3,3,2,0.00045409216545522213,1,4
25,5,10,0.3,5,2,0.003227254841476679,1,6
25,5,10,0.3,3,3,0.002746080979704857,1,6
25,5,10,0.3,3,4,0.00046517886221408844,1,4
25,5,10,0.3,3,5,0.0004452511202543974,1,4
25,5,10,0.3,5,3,0.003837278811261058,1,6
25,5,10,0.3,3,6,0.0033493388909846544,1,6
25,5,10,0.3,5,4,0.0025694628711789846,1,6
25,5,10,0.3,3,7,0.0004600090906023979,1,4
25,5,10,0.3,3,8,0.0004596079234033823,1,4
25,5,10,0.3,3,9,0.00044817104935646057,1,4
25,5,10,0.3,5,5,0.0031933120917528868,1,6
25,5,10,0.3,5,6,0.002664347179234028,1,6
25,5,10,0.3,5,7,0.0005347779951989651,0,2
25,5,10,0.3,5,8,0.002653090050444007,1,6
25,5,10,0.3,5,9,0.0031861169263720512,1,6
25,5,10,0.3,0,0,0.003441111883148551,1,6
25,5,10,0.3,1,0,0.004018828039988875,1,6
25,5,10,0.3,0,1,0.0005236631259322166,0,2
25,5,10,0.3,1,1,0.0004381400067359209,1,4
25,5,10,0.3,0,2,0.00041699898429214954,1,4
25,5,10,0.3,1,2,0.0032929920125752687,1,6
25,5,10,0.3,0,3,0.00483964616432786,1,6
25,5,10,0.3,1,3,0.0027526840567588806,1,6
25,5,10,0.3,1,4,0.00041567208245396614,1,4
25,5,10,0.3,0,4,0.0025215919595211744,1,6
25,5,10,0.3,0,5,0.00041544088162481785,1,4
25,5,10,0.3,1,5,0.0025526799727231264,1,6
25,5,10,0.3,0,6,0.0025476310402154922,1,6
25,5,10,0.3,0,7,0.0004124219994992018,1,4
25,5,10,0.3,1,6,0.0030978601425886154,1,6
25,5,10,0.3,0,8,0.0003871810622513294,1,4
25,5,10,0.3,1,7,0.00041374401189386845,1,4
25,5,10,0.3,1,8,0.0025450519751757383,1,6
25,5,10,0.3,0,9,0.0035311460960656404,1,6
25,5,10,0.3,1,9,0.0037463780026882887,1,6
25,5,10,0.3,8,0,0.0005465869326144457,1,4
25,5,10,0.3,8,1,0.003909463062882423,1,6
25,5,10,0.3,8,2,0.0004484429955482483,1,4
25,5,10,0.3,8,3,0.0004881459753960371,0,2
25,5,10,0.3,8,4,0.003659141017124057,1,6
25,5,10,0.3,8,5,0.002921522129327059,1,6
25,5,10,0.3,8,6,0.00043868995271623135,1,4
25,5,10,0.3,8,7,0.0004218879621475935,1,4
25,5,10,0.3,8,8,0.0026435889303684235,1,6
25,5,10,0.3,8,9,0.0025565428659319878,1,6
25,5,10,0.3,9,0,0.004678094061091542,1,6
25,5,10,0.3,9,1,0.0038372150156646967,1,6
25,5,10,0.3,9,2,0.0026188509073108435,1,6
25,5,10,0.3,10,0,0.0005514051299542189,1,4
25,5,10,0.3,9,3,0.0036698628682643175,1,6
25,5,10,0.3,10,1,0.00045292405411601067,1,4
25,5,10,0.3,10,2,0.0005011509638279676,1,4
25,5,10,0.3,9,4,0.003261435078456998,1,6

25,5,10,0.3,10,4,0.0005398031789809465,0,2
25,5,10,0.3,10,5,0.00321994093246758,1,6
25,5,10,0.3,10,6,0.00043980195187032223,1,4
25,5,10,0.3,10,7,0.00048699788749217987,0,2
25,5,10,0.3,9,5,0.0004337909631431103,1,4
25,5,10,0.3,9,6,0.0004291881341487169,1,4
25,5,10,0.3,10,8,0.0032802599016577005,1,6
25,5,10,0.3,9,7,0.002970888977870345,1,6
25,5,10,0.3,10,9,0.002653340110555291,1,6
25,5,10,0.3,9,8,0.0032742980401962996,1,6
25,5,10,0.3,9,9,0.00044476985931396484,1,4
25,5,10,0.3,11,0,0.0005604838952422142,1,4
25,5,10,0.3,11,1,0.003997019026428461,1,6
25,5,10,0.3,11,2,0.00044126203283667564,1,4
25,5,10,0.3,11,3,0.0004280149005353451,1,4
25,5,10,0.3,11,4,0.0035807478707283735,1,6
25,5,10,0.3,11,5,0.0005680050235241652,0,2
25,5,10,0.3,11,6,0.003376652952283621,1,6
25,5,10,0.3,11,7,0.00043837097473442554,1,4
25,5,10,0.3,11,8,0.0004234749358147383,1,4
25,5,10,0.3,11,9,0.003320764983072877,1,6
25,5,10,0.3,7,0,0.0036914709489792585,1,6
25,5,10,0.3,6,0,0.0033338151406496763,1,6
25,5,10,0.3,6,1,0.00043398700654506683,1,4
25,5,10,0.3,7,1,0.004026563838124275,1,6
25,5,10,0.3,6,2,0.004424856975674629,1,6
25,5,10,0.3,7,2,0.0031355239916592836,1,6
25,5,10,0.3,7,3,0.00043294718489050865,1,4
25,5,10,0.3,6,3,0.003197052050381899,1,6
25,5,10,0.3,6,4,0.00042262207716703415,1,4
25,5,10,0.3,7,4,0.0031194689217954874,1,6
25,5,10,0.3,7,5,0.0004178860690444708,1,4
25,5,10,0.3,6,5,0.0031754530500620604,1,6
25,5,10,0.3,7,6,0.0025206170976161957,1,6
25,5,10,0.3,6,6,0.00347629701718688,1,6
25,5,10,0.3,6,7,0.00041914498433470726,1,4
25,5,10,0.3,7,7,0.003180871019139886,1,6
25,5,10,0.3,7,8,0.00042256899178028107,1,4
25,5,10,0.3,6,8,0.0031610089354217052,1,6
25,5,10,0.3,6,9,0.0004216679371893406,1,4
25,5,10,0.3,7,9,0.003805879969149828,1,6
25,5,10,0.3,15,0,0.0005567139014601707,1,4
25,5,10,0.3,15,1,0.0004802399780601263,1,4
25,5,10,0.3,15,2,0.0005063898861408234,1,4
25,5,10,0.3,15,3,0.0004347190260887146,1,4
25,5,10,0.3,15,4,0.00041478383354842663,1,4
25,5,10,0.3,15,5,0.00043400819413363934,1,4
25,5,10,0.3,15,6,0.0037585680838674307,1,6
25,5,10,0.3,15,7,0.0004397209268063307,1,4
25,5,10,0.3,14,0,0.0005635321140289307,1,4
25,5,10,0.3,15,8,0.002993959002196789,1,6
25,5,10,0.3,14,1,0.00045029399916529655,1,4
25,5,10,0.3,14,2,0.0005065540317445993,1,4
25,5,10,0.3,14,3,0.0004450269043445587,1,4
25,5,10,0.3,15,9,0.0027363039553165436,1,6
25,5,10,0.3,14,4,0.004152292152866721,1,6
25,5,10,0.3,14,5,0.003756206948310137,1,6
25,5,10,0.3,14,6,0.00044269906356930733,1,4
25,5,10,0.3,14,7,0.0032847390975803137,1,6
25,5,10,0.3,14,8,0.003276264062151313,1,6
25,5,10,0.3,14,9,0.00044174399226903915,1,4
25,5,10,0.3,17,0,0.0005526088643819094,1,4
25,5,10,0.3,17,1,0.003186481073498726,1,6
25,5,10,0.3,17,2,0.0028159490320831537,1,6
25,5,10,0.3,17,3,0.00042935507372021675,1,4
25,5,10,0.3,17,4,0.0004279189743101597,1,4
25,5,10,0.3,17,5,0.0035736761055886745,1,6
25,5,10,0.3,17,6,0.0026661171577870846,1,6
25,5,10,0.3,17,7,0.00042570079676806927,1,4
25,5,10,0.3,17,8,0.0004246709868311882,1,4
25,5,10,0.3,17,9,0.004019922111183405,1,6
25,5,10,0.3,16,0,0.003273844951763749,1,6
25,5,10,0.3,16,1,0.0004559971857815981,1,4
25,5,10,0.3,16,2,0.0038671009242534637,1,6
25,5,10,0.3,13,0,0.0036807048600167036,1,6
25,5,10,0.3,12,0,0.0005697158630937338,0,2
25,5,10,0.3,12,1,0.00045798392966389656,0,2
25,5,10,0.3,16,3,0.003295917995274067,1,6
25,5,10,0.3,13,1,0.00365776801481843,1,6
25,5,10,0.3,16,4,0.0004473109729588032,1,4
25,5,10,0.3,12,2,0.004268251825124025,1,6
25,5,10,0.3,13,2,0.0031251059845089912,1,6
25,5,10,0.3,13,3,0.0025100698694586754,1,6
25,5,10,0.3,12,3,0.004777383990585804,1,6
25,5,10,0.3,12,4,0.0004376030992716551,1,4
25,5,10,0.3,16,6,0.0004360261373221874,1,4
