J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,5,10,0.7,77,0,0.00018108682706952095,9.02798492461443e-05,0.00014252006076276302,0.0001552118919789791,0.00013309204950928688,0.0038603649009019136,9,0.004568241070955992,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,20,0.0007021906785666943,0.0006543928757309914
50,5,10,0.7,77,1,0.00015614507719874382,5.66279049962759e-05,0.00013977405615150928,0.00011479784734547138,7.597892545163631e-05,0.0035365901421755552,10,0.004084220854565501,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,20,0.0005433238111436367,0.0006235649343580008
50,5,10,0.7,77,2,0.00017104297876358032,6.0258898884058e-05,0.00015048799104988575,0.000125036109238863,7.674493826925755e-05,0.004029687028378248,10,0.004617584170773625,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,21,0.0005835709162056446,0.0006183579098433256
50,5,10,0.7,77,3,0.0002011801116168499,5.698506720364094e-05,0.00015585590153932571,0.00012531899847090244,7.269089110195637e-05,0.00475121196359396,11,0.005367756122723222,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,22,0.0006120309699326754,0.0006207569967955351
50,5,10,0.7,77,4,0.0001876428723335266,5.628797225654125e-05,0.00013746297918260098,0.00012393994256854057,6.763916462659836e-05,0.0036570378579199314,9,0.004234282998368144,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,25,0.0005729729309678078,0.00057653384283185
50,5,10,0.7,77,5,0.00018908502534031868,5.5930111557245255e-05,0.000145382946357131,0.00013108993880450726,7.123290561139584e-05,0.004223642172291875,10,0.00482048699632287,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,24,0.000592720927670598,0.0005972620565444231
50,5,10,0.7,77,6,0.00014903792180120945,5.587912164628506e-05,0.00014551007188856602,0.0001269979402422905,6.829900667071342e-05,0.0030493971426039934,8,0.003599287010729313,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,21,0.0005457240622490644,0.0005733729340136051
50,5,10,0.7,77,7,0.00015257205814123154,5.5921031162142754e-05,0.000126363942399621,0.0001289178617298603,7.270812056958675e-05,0.003308461979031563,8,0.0038491070736199617,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,27,0.0005364830140024424,0.0005895451176911592
50,5,10,0.7,77,8,0.00018805894069373608,5.618808791041374e-05,0.00014196615666151047,0.00012319511733949184,7.285387255251408e-05,0.003943441202864051,9,0.0045298251789063215,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,26,0.0005822621751576662,0.0005839590448886156
50,5,10,0.7,77,9,0.00019219820387661457,6.0416990891098976e-05,0.0001504428219050169,0.00014327303506433964,8.859904482960701e-05,0.0052579049952328205,12,0.005897831870242953,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,23,0.0006349300965666771,0.0006600141059607267
