J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,50,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0025231470353901386,0.00013691093772649765,0.000806701835244894,0.0013125361874699593,2.85981222987175e-05,0.2485179458744824,15,0.25334516493603587,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1016,0.004807894118130207,0.0050691901706159115
100,10,10,50,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0032884259708225727,9.84780490398407e-05,0.0007627001032233238,0.0012541110627353191,2.651941031217575e-05,0.264845073223114,16,0.27028280356898904,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1018,0.005430234596133232,0.004922046791762114
100,10,10,50,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017398768104612827,9.981635957956314e-05,0.0005919109098613262,0.0012358250096440315,1.983996480703354e-05,0.0,10,0.0036918078549206257,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003687269054353237,0.004102327860891819
100,10,10,50,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003951400052756071,9.453296661376953e-05,0.0006875498220324516,0.0012453910894691944,2.2369902580976486e-05,0.21193233784288168,14,0.2179427999071777,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1000,0.006001243833452463,0.004645677283406258
100,10,10,50,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017700176686048508,0.00010232534259557724,0.0005904659628868103,0.0012499038130044937,2.1366868168115616e-05,0.0,10,0.0037391330115497112,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037340796552598476,0.004087787587195635
100,10,10,50,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001745112705975771,0.00010328320786356926,0.00058783870190382,0.0012362231500446796,2.2090040147304535e-05,0.0,10,0.003699684049934149,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036945478059351444,0.004090622998774052
100,10,10,50,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0036215977743268013,9.537301957607269e-05,0.0007492220029234886,0.0012491578236222267,2.567516639828682e-05,0.2964395987801254,16,0.30218727700412273,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1018,0.005741025786846876,0.004833369981497526
100,10,10,50,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017815381288528442,0.00010262895375490189,0.0005871881730854511,0.0012329239398241043,2.4421140551567078e-05,0.0,10,0.0037332531064748764,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037287003360688686,0.0040525333024561405
100,10,10,50,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0034057488664984703,9.303027763962746e-05,0.0006752470508217812,0.001287237275391817,2.3035332560539246e-05,0.21862845961004496,14,0.22411990305408835,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1000,0.005484298802912235,0.004633694887161255
100,10,10,50,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017771641723811626,0.00011017732322216034,0.0005921628326177597,0.0012433771044015884,2.3396220058202744e-05,0.0,10,0.003751196898519993,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003746277652680874,0.004142502788454294
