J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,5,10,0.5,55,0,0.00018270709551870823,9.730807505548e-05,0.0001034359447658062,0.00016272719949483871,0.00015170988626778126,0.0,5,0.0007038239855319262,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006978882011026144,0.0005604750476777554
100,5,10,0.5,55,1,0.0002659440506249666,6.784987635910511e-05,0.00012331013567745686,0.00013388507068157196,0.00010775402188301086,0.004053363809362054,8,0.004756383132189512,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,31,0.0006987431552261114,0.0006729699671268463
100,5,10,0.5,55,2,0.00016470812261104584,6.662006489932537e-05,0.00010609999299049377,0.00012675905600190163,9.613600559532642e-05,0.0,5,0.0005639048758894205,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.000560323242098093,0.0005273271817713976
100,5,10,0.5,55,3,0.0001702329609543085,6.524496711790562e-05,0.00010452000424265862,0.0001246060710400343,9.806593880057335e-05,0.0,5,0.0005661949981004,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005626699421554804,0.0005232230760157108
100,5,10,0.5,55,4,0.0001696338877081871,6.437906995415688e-05,0.00010387599468231201,0.00012360303662717342,9.387102909386158e-05,0.0,5,0.0005589309148490429,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.000555363018065691,0.0005183948669582605
100,5,10,0.5,55,5,0.000258987070992589,6.335717625916004e-05,0.00015396391972899437,0.00012622401118278503,9.428197517991066e-05,0.004949704045429826,10,0.005650375038385391,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,30,0.0006968141533434391,0.0006692479364573956
100,5,10,0.5,55,6,0.00017324392683804035,6.426707841455936e-05,0.0001092150341719389,0.00012544007040560246,9.774998761713505e-05,0.0,5,0.0005733801517635584,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005699160974472761,0.0005105158779770136
100,5,10,0.5,55,7,0.0001645558513700962,6.504496559500694e-05,0.00013248296454548836,0.0001260288991034031,9.665288962423801e-05,0.0,5,0.0005884661804884672,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005847655702382326,0.000511938938871026
100,5,10,0.5,55,8,0.00020579318515956402,6.361701525747776e-05,0.0001344492193311453,0.00013669091276824474,9.519187733530998e-05,0.003526696003973484,8,0.004166603088378906,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,31,0.0006357422098517418,0.0006549928802996874
100,5,10,0.5,55,9,0.0001642541028559208,6.626918911933899e-05,0.00010387296788394451,0.00012345006689429283,9.508198127150536e-05,0.0,5,0.0005565669853240252,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005529283080250025,0.0005187420174479485
