J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,71,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002180864103138447,0.00011459318920969963,0.00010060006752610207,0.0,0.0,0.0,17,0.002500935923308134,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,559,0.0023960573598742485,0.0034468062222003937
25,10,10,71,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002743145916610956,9.682681411504745e-05,0.0009648646228015423,0.0011847252026200294,2.368912100791931e-05,0.18508344097062945,21,0.1901039332151413,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,481,0.005013251677155495,0.004741211887449026
25,10,10,71,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001627280842512846,8.595408871769905e-05,0.0005936548113822937,0.0011436459608376026,1.7540063709020615e-05,0.115521976724267,13,0.1190036884509027,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,724,0.003468075767159462,0.004278040956705809
25,10,10,71,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0028305482119321823,0.00010109599679708481,0.0007990840822458267,0.0010793795809149742,2.1487008780241013e-05,0.1809159480035305,16,0.18575602723285556,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,712,0.004831594880670309,0.004347697366029024
25,10,10,71,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002207611221820116,8.672988042235374e-05,0.0005998509004712105,0.0011593308299779892,1.9086990505456924e-05,0.15323404828086495,13,0.15731489472091198,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,760,0.004072609823197126,0.004121961072087288
25,10,10,71,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0015247678384184837,9.807012975215912e-05,0.0007974831387400627,0.0010522417724132538,1.8347054719924927e-05,0.17032936727628112,16,0.1738280337303877,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,716,0.0034909099340438843,0.004503648728132248
25,10,10,71,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0015173228457570076,7.179100066423416e-05,0.0,0.0,0.0,0.0,14,0.0016804360784590244,0,0,all_zero_column,0,0,1,1,0,1,0,1,316,0.0015891138464212418,0.002907642163336277
25,10,10,71,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002097231335937977,9.66847874224186e-05,0.0007233992218971252,0.0011718301102519035,1.7618294805288315e-05,0.19711972307413816,14,0.2012338899075985,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,984,0.0041067637503147125,0.004198108799755573
25,10,10,71,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0027143401093780994,9.917700663208961e-05,0.0008992389775812626,0.0011862479150295258,2.1447427570819855e-05,0.19124002195894718,19,0.19616862386465073,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,572,0.004920451436191797,0.004603895824402571
25,10,10,71,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001820526085793972,9.926361963152885e-05,0.0005189459770917892,0.0,0.0,0.0,16,0.002545521128922701,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,453,0.00243873568251729,0.003796766046434641
