J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,7,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0029105637222528458,0.0001221238635480404,0.00105313491076231,0.0013129720464348793,2.962397411465645e-05,0.19589667115360498,20,0.2013324247673154,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,555,0.005428418517112732,0.005248852074146271
25,10,10,7,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0028533912263810635,9.030988439917564e-05,0.0009359479881823063,0.0012694639153778553,2.2241845726966858e-05,0.19479932403191924,20,0.1999770039692521,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,470,0.0051713548600673676,0.005085613578557968
25,10,10,7,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003611912950873375,8.820416405797005e-05,0.0009734188206493855,0.0012818798422813416,2.2390857338905334e-05,0.12492628395557404,21,0.13091023871675134,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,445,0.005977806635200977,0.005005852319300175
25,10,10,7,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002791485283523798,8.714664727449417e-05,0.0008417489007115364,0.0012643598020076752,2.0316336303949356e-05,0.15798461670055985,17,0.16299563786014915,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,570,0.005005056969821453,0.004719724878668785
25,10,10,7,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0028741923160851,8.80085863173008e-05,0.000937148928642273,0.0012651672586798668,2.168724313378334e-05,0.1736190328374505,20,0.178811046294868,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,499,0.005186204332858324,0.005121312104165554
25,10,10,7,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00293735321611166,8.758483454585075e-05,0.0009209229610860348,0.001250716857612133,2.1613668650388718e-05,0.19147845823317766,19,0.19670244818553329,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,643,0.005218191538006067,0.005023838020861149
25,10,10,7,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0036917361430823803,8.927099406719208e-05,0.0009781541302800179,0.0012726448476314545,2.236524596810341e-05,0.19039418082684278,21,0.19645497994497418,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,502,0.006054171361029148,0.005147343967109919
25,10,10,7,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0020483997650444508,8.9260283857584e-05,5.301414057612419e-05,0.0,0.0,0.0,17,0.0023263790644705296,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,357,0.002190674189478159,0.003297228831797838
25,10,10,7,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0023161601275205612,8.410029113292694e-05,0.0006740097887814045,0.0,0.0,0.0,17,0.0031583248637616634,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,424,0.0030742702074348927,0.004248481709510088
25,10,10,7,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0032656267285346985,8.336501196026802e-05,0.000996168702840805,0.0012435559183359146,1.9652768969535828e-05,0.17995434068143368,21,0.18556866701692343,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,446,0.005608369130641222,0.005207089241594076
