J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,89,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017762379720807076,0.00011757481843233109,0.0005877148360013962,0.0012538554146885872,2.1078623831272125e-05,0.0,10,0.003761689178645611,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003756461665034294,0.004331191070377827
100,10,10,89,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016748211346566677,9.429687634110451e-05,0.0005884021520614624,0.0012215357273817062,1.6698148101568222e-05,0.0,10,0.003599736373871565,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003595754038542509,0.004233425948768854
100,10,10,89,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016738027334213257,0.00010426575317978859,0.0005785496905446053,0.001239401288330555,1.7381738871335983e-05,0.0,10,0.00361837400123477,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036134012043476105,0.003981639165431261
100,10,10,89,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016288161277770996,9.137485176324844e-05,0.0005836011841893196,0.0012097088620066643,1.593818888068199e-05,0.0,10,0.0035331882536411285,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003529439214617014,0.004177787806838751
100,10,10,89,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001621598843485117,9.329896420240402e-05,0.0005781152285635471,0.0012067463248968124,1.63358636200428e-05,0.0,10,0.0035197739489376545,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035160952247679234,0.004179517738521099
100,10,10,89,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003931581974029541,8.194195106625557e-05,0.0007517281919717789,0.0012292745523154736,1.7567072063684464e-05,0.28341887425631285,17,0.28944514226168394,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1016,0.0060120937414467335,0.005390398669987917
100,10,10,89,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0036454200744628906,0.00011074496433138847,0.0007902886718511581,0.0012216279283165932,2.0416919142007828e-05,0.236505257897079,15,0.24230209970846772,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1012,0.005788498558104038,0.004993285983800888
100,10,10,89,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0033488022163510323,8.792290464043617e-05,0.0007018209435045719,0.0012148772366344929,2.0632054656744003e-05,0.2615661211311817,15,0.2669470887631178,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,994,0.005374055355787277,0.004614935722202063
100,10,10,89,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.007186811417341232,0.00010856892913579941,0.0010559041984379292,0.0012342911213636398,2.350006252527237e-05,0.35599782317876816,22,0.3656155481003225,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1003,0.009609075728803873,0.005258543882519007
100,10,10,89,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.00171301094815135,0.00010129809379577637,0.0005751871503889561,0.0012104110792279243,1.8470920622348785e-05,0.0,10,0.0036224150098860264,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036183781921863556,0.0042557441629469395
