J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,0.3,21,0,0.0022636759094893932,0.00014221109449863434,0.0009002089500427246,0.0,0.0,0.0,21,0.0033997041173279285,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,237,0.003306095954030752,0.004941105842590332
25,10,10,0.3,21,1,0.0023480700328946114,9.621493518352509e-05,0.0009327589068561792,0.0013039798941463232,9.712297469377518e-05,0.13332609902136028,20,0.13811187213286757,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,364,0.004778146743774414,0.005021536955609918
25,10,10,0.3,21,2,0.0026860409416258335,9.789806790649891e-05,0.0007369741797447205,0.0012941439636051655,9.22719482332468e-05,0.14265229692682624,15,0.14757783291861415,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,495,0.004907329101115465,0.00490623596124351
25,10,10,0.3,21,3,0.0025160869117826223,9.819096885621548e-05,0.0009596799500286579,0.001305632060393691,9.380304254591465e-05,0.1562362660188228,20,0.16121645388193429,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,319,0.0049733929336071014,0.005218933802098036
25,10,10,0.3,21,4,0.001893770880997181,9.437999688088894e-05,0.0007947620470076799,0.0013024788349866867,8.359900675714016e-05,0.07502920692786574,16,0.07920429902151227,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,289,0.004168990766629577,0.004722971934825182
25,10,10,0.3,21,5,0.002842271002009511,0.00010733515955507755,0.001130606047809124,0.0012630538549274206,9.093806147575378e-05,0.1722482170443982,22,0.17768982495181262,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,369,0.005434204125776887,0.005340907024219632
25,10,10,0.3,21,6,0.0034247098956257105,9.419303387403488e-05,0.0010429241228848696,0.0012908680364489555,9.096600115299225e-05,0.17881936696358025,22,0.18477147305384278,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,407,0.005943661089986563,0.005177167011424899
25,10,10,0.3,21,7,0.0020659880246967077,9.642704389989376e-05,0.0008526020683348179,0.001252239802852273,8.933618664741516e-05,0.09089857595972717,18,0.0952616548165679,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,327,0.0043565931264311075,0.004927777918055654
25,10,10,0.3,21,8,0.0044531740713864565,9.941705502569675e-05,0.0010570159647613764,0.0013072318397462368,9.38179437071085e-05,0.18641386297531426,23,0.19343207613565028,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,445,0.007010656874626875,0.005302770063281059
25,10,10,0.3,21,9,0.0033592430409044027,9.647686965763569e-05,0.001000649994239211,0.0012907988857477903,8.868798613548279e-05,0.1644528058823198,21,0.17029547807760537,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,412,0.005835856776684523,0.005322732031345367
