J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,79,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003803582862019539,0.00013538775965571404,0.0009071151725947857,0.0013075587339699268,3.217160701751709e-05,0.1938094268552959,18,0.20000511407852173,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,637,0.0061858161352574825,0.004993156995624304
25,10,10,79,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002383827231824398,9.123794734477997e-05,0.0006763460114598274,0.0,0.0,0.0,16,0.0032613109797239304,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,428,0.0031514111906290054,0.004253517370671034
25,10,10,79,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0035536889918148518,8.712103590369225e-05,0.0009087417274713516,0.001108603086322546,1.9531697034835815e-05,0.2420011879876256,21,0.24768630368635058,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,549,0.0056776865385472775,0.005376399029046297
25,10,10,79,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0028514438308775425,9.163329377770424e-05,0.000773558858782053,0.0012531527318060398,2.042483538389206e-05,0.16703006578609347,17,0.17202746588736773,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,591,0.004990213550627232,0.004807572811841965
25,10,10,79,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.001734097022563219,9.52049158513546e-05,0.00024827802553772926,0.0,0.0,0.0,15,0.002199552021920681,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,436,0.002077579963952303,0.0036483770236372948
25,10,10,79,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002978133037686348,8.778320625424385e-05,0.0009165252558887005,0.0012544197961688042,2.002110704779625e-05,0.17467825300991535,21,0.17994245002046227,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,440,0.005256882403045893,0.005442368797957897
25,10,10,79,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0036341738887131214,8.70097428560257e-05,0.0008362983353435993,0.00125531991943717,2.084299921989441e-05,0.15394164295867085,19,0.15978260710835457,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,596,0.005833644885569811,0.004656868986785412
25,10,10,79,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003244754858314991,9.078299626708031e-05,0.00072885537520051,0.0012537180446088314,2.2122636437416077e-05,0.15478053921833634,16,0.160128777846694,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,590,0.005340233910828829,0.0045927297323942184
25,10,10,79,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002019923646003008,8.994294330477715e-05,0.00047281384468078613,0.0,0.0,0.0,18,0.0026665576733648777,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,330,0.002582680433988571,0.0038653770461678505
25,10,10,79,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0024928851053118706,8.601974695920944e-05,0.0008349730633199215,0.001247928012162447,1.998571678996086e-05,0.14773529721423984,19,0.15242356760427356,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,397,0.004681791644543409,0.004861107096076012
