J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,16,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.00186539301648736,0.0001086527481675148,0.0005591018125414848,0.0,0.0,0.0,14,0.0026384317316114902,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,648,0.0025331475771963596,0.0037444140762090683
25,10,10,16,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0010781120508909225,8.510379120707512e-05,8.486909791827202e-05,0.0,0.0,0.0,11,0.0013560079969465733,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,480,0.0012480849400162697,0.0025867060758173466
25,10,10,16,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0023137619718909264,8.450541645288467e-05,0.0007099919021129608,0.001125540118664503,1.6390811651945114e-05,0.15796742821112275,13,0.16222311602905393,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,792,0.00425019022077322,0.004047590773552656
25,10,10,16,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0010671131312847137,5.449587479233742e-05,0.0,0.0,0.0,0.0,13,0.0012117358855903149,0,0,all_zero_column,0,0,1,1,0,1,0,1,368,0.0011216090060770512,0.002875145059078932
25,10,10,16,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017553456127643585,8.44290480017662e-05,0.00014727609232068062,0.0,0.0,0.0,16,0.0020697428844869137,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,398,0.0019870507530868053,0.0029909159056842327
25,10,10,16,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0018805470317602158,8.635502308607101e-05,0.0007558348588645458,0.0011257361620664597,1.5872996300458908e-05,0.10674835415557027,14,0.1106237550266087,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,592,0.003864346072077751,0.004329123999923468
25,10,10,16,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001697314903140068,8.637132123112679e-05,0.0008028349839150906,0.0011590407229959965,1.6697682440280914e-05,0.11909108376130462,15,0.12285828590393066,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,414,0.003762259613722563,0.004138835705816746
25,10,10,16,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002843962050974369,8.600717410445213e-05,0.00045847101137042046,0.0,0.0,0.0,17,0.0034768241457641125,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,481,0.0033884402364492416,0.003536324016749859
25,10,10,16,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0026596058160066605,8.472288027405739e-05,0.0008457531221210957,0.0011032680049538612,1.6721896827220917e-05,0.14632935309782624,16,0.15104487305507064,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,602,0.004710071720182896,0.00444443617016077
25,10,10,16,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002520727925002575,8.792616426944733e-05,0.0005229469388723373,0.0,0.0,0.0,18,0.0032108440063893795,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,478,0.0031316010281443596,0.003995218779891729
