J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,0.9,8,0,0.0002503299620002508,0.0001390678808093071,0.0002609221264719963,0.0,0.0,0.0,13,0.000960727920755744,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,22,0.0006503199692815542,0.003965434851124883
50,10,10,0.9,8,1,0.00034610298462212086,9.285006672143936e-05,0.0008337569888681173,0.00021714414469897747,0.0,0.0,17,0.0017614399548619986,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,29,0.001489854184910655,0.005098080961033702
50,10,10,0.9,8,2,0.00024843495339155197,0.00010072300210595131,0.0006290329620242119,0.0,0.0,0.0,13,0.001216457923874259,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,20,0.0009781909175217152,0.004255729028955102
50,10,10,0.9,8,3,0.0002692011184990406,9.95551235973835e-05,0.0007740829605609179,5.0788046792149544e-05,0.0,0.0,14,0.001429406926035881,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,25,0.0011936272494494915,0.004579172004014254
50,10,10,0.9,8,4,0.0002442970871925354,0.0001049339771270752,0.000730857951566577,0.00014297710731625557,0.0,0.0,13,0.0014643000904470682,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,23,0.0012230661232024431,0.004414411960169673
50,10,10,0.9,8,5,0.0002099289558827877,9.900401346385479e-05,0.0006597409956157207,0.00012051803059875965,0.0,0.0,11,0.0013348408974707127,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,19,0.001089191995561123,0.004036803031340241
50,10,10,0.9,8,6,0.0004456790629774332,0.00010234583169221878,0.000949569046497345,0.00023116194643080235,0.0,0.0,18,0.001993016107007861,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,33,0.0017287558875977993,0.005313156871125102
50,10,10,0.9,8,7,0.00029422505758702755,9.810412302613258e-05,0.0007794080302119255,5.092797800898552e-05,0.0,0.0,14,0.0014694260898977518,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,28,0.0012226651888340712,0.004547971999272704
50,10,10,0.9,8,8,0.0003255479969084263,9.973789565265179e-05,0.0008915478829294443,9.089312516152859e-05,0.0,0.0,16,0.0016427270602434874,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,25,0.001407726900652051,0.0051204850897192955
50,10,10,0.9,8,9,0.0001833639107644558,8.203298784792423e-05,0.0,0.0,0.0,0.0,11,0.0004971129819750786,0,1,all_one_column,0,0,1,0,1,1,0,1,17,0.00026539689861238003,0.003080763854086399
