J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,72,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0015637979377061129,0.00010776612907648087,0.0005262980703264475,0.0012699009384959936,0.00011930102482438087,0.0,10,0.0035921470262110233,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.0035870641004294157,0.0039047859609127045
50,10,10,72,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0022095388267189264,9.048217907547951e-05,0.0005858771037310362,0.0012490900699049234,6.967317312955856e-05,0.1812982999254018,12,0.18551108404062688,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,960,0.004204661352559924,0.004004732007160783
50,10,10,72,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0023129628971219063,9.058602154254913e-05,0.0006551009137183428,0.0012748648878186941,7.385201752185822e-05,0.21143994200974703,14,0.21585932979360223,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,988,0.0044073667377233505,0.004492840031161904
50,10,10,72,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0024199930485337973,9.543891064822674e-05,0.0007006970699876547,0.001246012980118394,7.658498361706734e-05,0.1916056291665882,15,0.19615181698463857,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,880,0.00453872699290514,0.004547137068584561
50,10,10,72,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0033919529523700476,8.871802128851414e-05,0.0007617350202053785,0.0012410110794007778,7.671699859201908e-05,0.22426043287850916,17,0.22982720006257296,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,972,0.005560134071856737,0.004559298977255821
50,10,10,72,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0030715700704604387,8.995411917567253e-05,0.0006986770313233137,0.0012456539552658796,7.203896529972553e-05,0.21231952193193138,15,0.217504101106897,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1012,0.00517789414152503,0.0044951061718165874
50,10,10,72,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0028542280197143555,8.792616426944733e-05,0.0006579849869012833,0.0012576768640428782,7.400708273053169e-05,0.1945300130173564,14,0.19946873420849442,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1000,0.004931823117658496,0.004240690963342786
50,10,10,72,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003886014921590686,8.867401629686356e-05,0.0007892700377851725,0.0012399279512465,7.272488437592983e-05,0.21962781785987318,18,0.22571189794689417,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,880,0.006076611811295152,0.004584338050335646
50,10,10,72,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003180657047778368,8.877413347363472e-05,0.000824999064207077,0.0012432499788701534,7.193116471171379e-05,0.290402390062809,19,0.2958192729856819,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,964,0.005409611389040947,0.004741993034258485
50,10,10,72,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0021622369531542063,8.911383338272572e-05,0.0006608190014958382,0.001225409097969532,7.457798346877098e-05,0.19062913907691836,14,0.19484826107509434,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,984,0.004212156869471073,0.004241931019350886
