J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,5,10,0.3,10,0,0.00018803193233907223,0.00011268910020589828,0.00011337501928210258,0.00016619102098047733,0.0001491860020905733,0.0,5,0.0007355078123509884,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0007294730748981237,0.0006078579463064671
100,5,10,0.3,10,1,0.0002665549982339144,8.088909089565277e-05,0.00010789395309984684,0.0001278610434383154,0.00010212697088718414,0.0,5,0.0006897719576954842,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006853260565549135,0.0005326129030436277
100,5,10,0.3,10,2,0.00017309095710515976,6.254995241761208e-05,0.00010511884465813637,0.00012349896132946014,8.805189281702042e-05,0.0,5,0.0005562449805438519,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005523106083273888,0.0005263371858745813
100,5,10,0.3,10,3,0.00016611116006970406,5.6273071095347404e-05,0.00010197097435593605,0.00012095412239432335,8.156802505254745e-05,0.0,5,0.0005305130034685135,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005268773529678583,0.0005265418440103531
100,5,10,0.3,10,4,0.0001672238577157259,5.59268519282341e-05,0.00010346714407205582,0.0001212460920214653,7.789302617311478e-05,0.0,5,0.0005294191651046276,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005257569719105959,0.0005178060382604599
100,5,10,0.3,10,5,0.00016058189794421196,5.7099852710962296e-05,0.0001002768985927105,0.0001297330018132925,7.719197310507298e-05,0.0,5,0.0005283961072564125,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005248836241662502,0.000510617857798934
100,5,10,0.3,10,6,0.00015913392417132854,5.6140124797821045e-05,0.00010318099521100521,0.00011993688531219959,7.635890506207943e-05,0.0,5,0.000518332002684474,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005147508345544338,0.000519121065735817
100,5,10,0.3,10,7,0.00015129405073821545,5.5375974625349045e-05,0.00010143988765776157,0.00011903000995516777,7.819710299372673e-05,0.0,5,0.0005088259931653738,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005053370259702206,0.0005337079055607319
100,5,10,0.3,10,8,0.00016103405505418777,6.303493864834309e-05,0.00010382011532783508,0.00012082001194357872,7.901713252067566e-05,0.0,5,0.0005313970614224672,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005277262534946203,0.0005154190585017204
100,5,10,0.3,10,9,0.00016534398309886456,5.930289626121521e-05,0.00010377098806202412,0.00011979206465184689,9.1940863057971e-05,0.0,5,0.0005442060064524412,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005401507951319218,0.000514953164383769
