J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,87,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001793196890503168,0.00012162979692220688,0.0005240608006715775,0.001279336865991354,2.5197863578796387e-05,0.0,10,0.003750842995941639,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003743422217667103,0.004217931069433689
100,10,10,87,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017085480503737926,0.00010090693831443787,0.0005890089087188244,0.0012572580017149448,2.1167099475860596e-05,0.0,10,0.003682265989482403,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036768889985978603,0.004119568970054388
100,10,10,87,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016378583386540413,9.762914851307869e-05,0.0005836053751409054,0.00126208970323205,1.8455088138580322e-05,0.0,10,0.003603927791118622,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035996376536786556,0.004038169980049133
100,10,10,87,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.006551015190780163,8.723093196749687e-05,0.0010859910398721695,0.0012561632320284843,2.305721864104271e-05,0.49654657021164894,25,0.5055581447668374,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,977,0.009003457613289356,0.005904764868319035
100,10,10,87,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017222808673977852,0.0001038871705532074,0.0005924082361161709,0.0012481999583542347,1.879129558801651e-05,0.0,10,0.0036903000436723232,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036855675280094147,0.0041063991375267506
100,10,10,87,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016891350969672203,9.733671322464943e-05,0.000579513143748045,0.0012373700737953186,1.760711893439293e-05,0.0,10,0.003624585922807455,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036209621466696262,0.004069982096552849
100,10,10,87,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016630860045552254,9.802309796214104e-05,0.0005877879448235035,0.001254551112651825,1.7280690371990204e-05,0.0,10,0.003624306060373783,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003620728850364685,0.004103190265595913
100,10,10,87,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016700290143489838,9.721983224153519e-05,0.0005890969187021255,0.0012143799103796482,1.7079990357160568e-05,0.0,10,0.0035914727486670017,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035878056660294533,0.004068783018738031
100,10,10,87,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001659543253481388,9.734369814395905e-05,0.0005869190208613873,0.0012357467785477638,1.6902107745409012e-05,0.0,10,0.003600489813834429,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035964548587799072,0.004089802969247103
100,10,10,87,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003630084916949272,8.716480806469917e-05,0.0007087830454111099,0.0012414352968335152,1.8044840544462204e-05,0.22129285568371415,15,0.22698597516864538,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1012,0.005685512907803059,0.004658253863453865
