J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,29,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0012398981489241123,0.00011855456978082657,0.00020701391622424126,0.0,0.0,0.0,13,0.0016910526901483536,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,364,0.0015654666349291801,0.003629195038229227
25,10,10,29,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0030347821302711964,8.123321458697319e-05,0.000911664217710495,0.0010990980081260204,1.843320205807686e-05,0.17061738995835185,20,0.17577013466507196,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,429,0.005145210772752762,0.005031020846217871
25,10,10,29,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0025869100354611874,8.427537977695465e-05,0.0008753729052841663,0.0012410790659487247,2.1304935216903687e-05,0.1126267802901566,19,0.117463534232229,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,397,0.004808942321687937,0.005333284847438335
25,10,10,29,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003510124050080776,8.765002712607384e-05,0.0009670630097389221,0.0012442483566701412,2.274196594953537e-05,0.2048007743433118,21,0.21064029494300485,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,444,0.005831827409565449,0.005157189909368753
25,10,10,29,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0034393388777971268,8.41822475194931e-05,0.0009863590821623802,0.0012487322092056274,2.14381143450737e-05,0.18463343381881714,22,0.19041985599324107,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,462,0.005780050531029701,0.005201490130275488
25,10,10,29,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002859025727957487,8.307304233312607e-05,0.0009071999229490757,0.0012476947158575058,1.988932490348816e-05,0.17308873496949673,20,0.17821276606991887,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,558,0.005116882734000683,0.005182232707738876
25,10,10,29,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002599277999252081,9.177206084132195e-05,0.0007029706612229347,0.0,0.0,0.0,19,0.003490501083433628,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,418,0.0033940207213163376,0.004468797240406275
25,10,10,29,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0037879357114434242,8.105067536234856e-05,0.0009548771195113659,0.0012374608777463436,1.874007284641266e-05,0.19387777894735336,21,0.19996622810140252,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,526,0.006080064456909895,0.004660206846892834
25,10,10,29,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0019540786743164062,9.16910357773304e-05,0.0009062476456165314,0.0012375707738101482,1.8887221813201904e-05,0.12434520479291677,17,0.12856028228998184,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,374,0.004208475351333618,0.004377421922981739
25,10,10,29,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0026418352499604225,8.362578228116035e-05,0.0008394871838390827,0.0010842117480933666,1.7598271369934082e-05,0.10868619568645954,18,0.11335921287536621,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,440,0.004666758235543966,0.004610593896359205
