J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,5,10,0.3,45,0,0.0003360109403729439,0.0003392950166016817,0.00014125299639999866,0.0002700388431549072,0.0006116637960076332,0.0,5,0.0017250480595976114,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0016982615925371647,0.0007777558639645576
100,5,10,0.3,45,1,0.00031489715911448,9.790109470486641e-05,0.00011177710257470608,0.000136098125949502,0.00015774299390614033,0.0,5,0.0008259119931608438,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0008184164762496948,0.0005894361529499292
100,5,10,0.3,45,2,0.00021679792553186417,9.483913891017437e-05,0.00011020898818969727,0.00013151089660823345,0.0001243501901626587,0.0,5,0.0006836662068963051,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006777071394026279,0.0006245099939405918
100,5,10,0.3,45,3,0.00022301310673356056,8.220504969358444e-05,0.00010753399692475796,0.00013218307867646217,0.0001205808948725462,0.0,5,0.0006712151225656271,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006655161269009113,0.0005963039584457874
100,5,10,0.3,45,4,0.00018877186812460423,7.695890963077545e-05,0.00010946299880743027,0.00013007898814976215,0.00012315507046878338,0.0,5,0.0006339938845485449,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006284278351813555,0.0005426460411399603
100,5,10,0.3,45,5,0.000211646081879735,7.858197204768658e-05,0.00010835099965333939,0.00013120193034410477,0.00012586591765284538,0.0,5,0.0006612369325011969,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006556469015777111,0.0005714180879294872
100,5,10,0.3,45,6,0.00021145399659872055,7.8926095739007e-05,0.00010905507951974869,0.00013281195424497128,0.0001216488890349865,0.0,5,0.0006596890743821859,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.000653896015137434,0.000554138096049428
100,5,10,0.3,45,7,0.00020526698790490627,8.003413677215576e-05,0.00010756007395684719,0.00012913579121232033,0.00011825887486338615,0.0,5,0.0006458030547946692,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006402558647096157,0.000573822995647788
100,5,10,0.3,45,8,0.0001999828964471817,7.983902469277382e-05,0.00010793912224471569,0.00012978888116776943,0.00012004701420664787,0.0,5,0.0006438579875975847,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006375969387590885,0.0006007589399814606
100,5,10,0.3,45,9,0.0002075911033898592,8.18080734461546e-05,0.00010826811194419861,0.00014081597328186035,0.00012231804430484772,0.0,5,0.0006662551313638687,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006608013063669205,0.0005665619391947985
