J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,0.3,59,0,0.007476365892216563,0.00013445992954075336,0.0014240990858525038,0.0013177799992263317,0.00012855790555477142,0.4897492858581245,29,0.5002382299862802,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,757,0.010481262812390924,0.0060826800763607025
50,10,10,0.3,59,1,0.007012284127995372,9.258906356990337e-05,0.001264336984604597,0.0011545009911060333,8.181808516383171e-05,0.4222647310234606,28,0.4318770538084209,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,756,0.009605529252439737,0.005819319048896432
50,10,10,0.3,59,2,0.00724756415002048,9.304913692176342e-05,0.0014647971838712692,0.0011453819461166859,8.309795521199703e-05,0.4118931421544403,34,0.4219332030043006,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,605,0.010033890372142196,0.006298203021287918
50,10,10,0.3,59,3,0.004689656896516681,8.97569116204977e-05,0.001017943024635315,0.0012858349364250898,8.573103696107864e-05,0.3324760140385479,22,0.3396507268771529,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,850,0.007168922806158662,0.005361157935112715
50,10,10,0.3,59,4,0.006517452886328101,9.149708785116673e-05,0.0009991431143134832,0.0011467940639704466,8.078501559793949e-05,0.2654288599733263,22,0.27427077293395996,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,807,0.008835672168061137,0.035084042930975556
50,10,10,0.3,59,5,0.008600760949775577,9.115110151469707e-05,0.0013026779051870108,0.0011630170047283173,8.676107972860336e-05,0.49544608290307224,30,0.5066967429593205,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,781,0.011244368040934205,0.0058965489733964205
50,10,10,0.3,59,6,0.004348916932940483,8.841603994369507e-05,0.0008110520429909229,0.0011671010870486498,7.618009112775326e-05,0.20877557597123086,17,0.2152785500511527,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,838,0.006491666194051504,0.004788113990798593
50,10,10,0.3,59,7,0.008964600041508675,9.208405390381813e-05,0.00119672785513103,0.001311745960265398,8.847890421748161e-05,0.37698828615248203,27,0.3886487770359963,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,791,0.011653636815026402,0.0054800070356577635
50,10,10,0.3,59,8,0.007135333027690649,9.115203283727169e-05,0.001200580969452858,0.0012857599649578333,8.613499812781811e-05,0.3881002359557897,27,0.39790519000962377,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,725,0.00979896099306643,0.0057119750417768955
50,10,10,0.3,59,9,0.005119810113683343,8.99790320545435e-05,0.0008854190818965435,0.0011468010488897562,7.890700362622738e-05,0.23894394608214498,19,0.2462707960512489,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,878,0.0073209162801504135,0.005035626934841275
