J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,72,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017879176884889603,0.0001300359144806862,0.0005872421897947788,0.0012881611473858356,2.4938024580478668e-05,0.0,10,0.0038244472816586494,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0038182949647307396,0.004174471832811832
100,10,10,72,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017052441835403442,9.74973663687706e-05,0.0005712341517210007,0.0012580589391291142,2.043880522251129e-05,0.0,10,0.0036564921028912067,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003652473445981741,0.004073580261319876
100,10,10,72,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0047796061262488365,0.00011257082223892212,0.0010282089933753014,0.0012518148869276047,2.318667247891426e-05,0.32358431397005916,21,0.33080473309382796,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,997,0.007195387501269579,0.00616052933037281
100,10,10,72,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004381326958537102,9.680306538939476e-05,0.000719146803021431,0.0012693936005234718,2.2354070097208023e-05,0.2858893973752856,15,0.2923855660483241,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,998,0.006489024497568607,0.004588618874549866
100,10,10,72,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004101405385881662,0.00010702712461352348,0.0008685970678925514,0.0012394650839269161,2.2413209080696106e-05,0.2400403181090951,17,0.24638646375387907,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,956,0.0063389078713953495,0.004813463892787695
100,10,10,72,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0030606393702328205,0.00010480685159564018,0.0009498493745923042,0.001246538944542408,2.4796929210424423e-05,0.2807055958546698,19,0.2860995731316507,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,998,0.005386631470173597,0.005399920977652073
100,10,10,72,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017529232427477837,9.862566366791725e-05,0.0005708890967071056,0.0012420723214745522,2.056919038295746e-05,0.0,10,0.0036899927072227,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003685079514980316,0.0040309433825314045
100,10,10,72,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004654799122363329,0.00010443106293678284,0.0009405682794749737,0.0012222249060869217,2.3080967366695404e-05,0.297797744628042,19,0.30475027626380324,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,972,0.0069451043382287025,0.005019015166908503
100,10,10,72,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017523448914289474,9.916583076119423e-05,0.0005684760399162769,0.0012464658357203007,1.950794830918312e-05,0.0,10,0.0036910311318933964,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036859605461359024,0.0040326546877622604
100,10,10,72,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0039861625991761684,8.937390521168709e-05,0.0007375488057732582,0.0012150909751653671,2.0434148609638214e-05,0.25171522283926606,16,0.25777108082547784,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1018,0.006048610433936119,0.004703862126916647
