J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,5,10,0.1,22,0,0.00010985997505486012,8.852384053170681e-05,0.00010769790969789028,0.00014434894546866417,0.00012031989172101021,0.0,5,0.0005752269644290209,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005707505624741316,0.0005374029278755188
50,5,10,0.1,22,1,9.498093277215958e-05,5.109608173370361e-05,8.820206858217716e-05,0.00012590503320097923,8.328980766236782e-05,0.0,5,0.00044681201688945293,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004434739239513874,0.0004886260721832514
50,5,10,0.1,22,2,9.064911864697933e-05,4.739291034638882e-05,8.627306669950485e-05,0.00012098695151507854,6.91369641572237e-05,0.0,5,0.00041720597073435783,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.00041443901136517525,0.0005056099034845829
50,5,10,0.1,22,3,0.00015509803779423237,4.7354958951473236e-05,9.217602200806141e-05,0.0001221878919750452,7.035513408482075e-05,0.0,5,0.0004899380728602409,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.00048717204481363297,0.0004766311030834913
50,5,10,0.1,22,4,0.00010944996029138565,4.753796383738518e-05,8.654291741549969e-05,0.00010353513062000275,5.9996964409947395e-05,0.0,5,0.0004097048658877611,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.00040706293657422066,0.00047914707101881504
50,5,10,0.1,22,5,0.0001070760190486908,4.714890383183956e-05,9.029312059283257e-05,0.00010150391608476639,6.0379039496183395e-05,0.0,5,0.00040909508243203163,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004064009990543127,0.00047347904182970524
50,5,10,0.1,22,6,0.0001396189909428358,4.733097739517689e-05,0.00010171579197049141,0.00012270198203623295,6.908504292368889e-05,0.0027911870274692774,7,0.0032748819794505835,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,30,0.00048045278526842594,0.00055277394130826
50,5,10,0.1,22,7,0.00010660500265657902,4.6762172132730484e-05,8.652498945593834e-05,0.0001270771026611328,6.921007297933102e-05,0.0,5,0.0004391609691083431,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.00043617933988571167,0.00047885021194815636
50,5,10,0.1,22,8,0.00010359799489378929,4.66818455606699e-05,5.0045084208250046e-05,0.0,0.0,0.0,5,0.0002518738619983196,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,24,0.00020032492466270924,0.0003308849409222603
50,5,10,0.1,22,9,9.421608410775661e-05,4.6381959691643715e-05,9.423098526895046e-05,0.0,0.0,0.0,5,0.00028690299950540066,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,24,0.0002348290290683508,0.0004359087906777859
