J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,0.7,39,0,0.00207566493190825,0.00013397703878581524,0.001449862029403448,0.00128850806504488,0.00011414405889809132,0.3487214930355549,30,0.3538041489664465,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,127,0.005062156124040484,0.007843659026548266
50,10,10,0.7,39,1,0.001824743114411831,0.00010910490527749062,0.0015319481026381254,0.0012673500459641218,8.331099525094032e-05,0.42219911701977253,32,0.4270220270846039,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,113,0.004816457163542509,0.00738820293918252
50,10,10,0.7,39,2,0.001779376994818449,0.00010178121738135815,0.0013621500693261623,0.001271087909117341,7.925392128527164e-05,0.36809003888629377,28,0.37269060290418565,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,104,0.004593650111928582,0.0067274069879204035
50,10,10,0.7,39,3,0.0015041010919958353,0.00010011089034378529,0.0012653009034693241,0.0012609229888767004,7.39111565053463e-05,0.6613600261043757,25,0.6655712821520865,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,117,0.004204347031190991,0.006458160001784563
50,10,10,0.7,39,4,0.0017470880411565304,0.0001009390689432621,0.0015197070315480232,0.0012474399991333485,7.905997335910797e-05,2.8302503370214254,32,2.834970504976809,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,92,0.004694234114140272,0.008274069055914879
50,10,10,0.7,39,5,0.0019197037909179926,0.00010558892972767353,0.0013589898589998484,0.0012626971583813429,8.502602577209473e-05,0.737490989966318,28,0.7422440950758755,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,124,0.004732005763798952,0.0074603569228202105
50,10,10,0.7,39,6,0.0018906500190496445,0.0001015800517052412,0.0014106971211731434,0.0012538628652691841,7.862108759582043e-05,0.9916403968818486,29,0.9963837950490415,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,109,0.004735411144793034,0.007270103087648749
50,10,10,0.7,39,7,0.001981056062504649,8.998019620776176e-05,0.0013204580172896385,0.0012567020021378994,7.760291919112206e-05,2.1061020761262625,31,2.110850895056501,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,113,0.004725799197331071,0.007926365127786994
50,10,10,0.7,39,8,0.0020711307879537344,0.00011029490269720554,0.001406277995556593,0.0012671488802880049,8.212681859731674e-05,0.5415575969964266,29,0.5465015941299498,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,129,0.0049369793850928545,0.006947463843971491
50,10,10,0.7,39,9,0.0018905410543084145,0.00010850699618458748,0.0012816840317100286,0.0012505280319601297,7.793796248733997e-05,0.10866668005473912,26,0.11328145512379706,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,162,0.0046091980766505,0.0062084319069981575
