J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,92,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005909495986998081,0.00013625295832753181,0.0008652210235595703,0.0013037840835750103,0.0001677831169217825,0.24622225388884544,17,0.2546359421685338,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,936,0.008382537169381976,0.006235633976757526
50,10,10,92,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008354193065315485,0.0001128551084548235,0.0011484259739518166,0.0013333880342543125,9.562517516314983e-05,0.33578566485084593,24,0.3468385050073266,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,872,0.011044487357139587,0.005524202017113566
50,10,10,92,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004049121867865324,0.00011390214785933495,0.0010541609954088926,0.0012899788562208414,9.542098268866539e-05,0.31913793203420937,21,0.32575014093890786,1,6,SAT_unsat_identifiable,1,1,0,1,0,0,0,0,878,0.006602584850043058,0.005378435831516981
50,10,10,92,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003039423143491149,9.117694571614265e-05,0.0006550389807671309,0.0012573599815368652,9.508919902145863e-05,0.19765666709281504,14,0.2028025658801198,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,916,0.005138088250532746,0.004699967103078961
50,10,10,92,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005238630110397935,0.00010729394853115082,0.0010763669852167368,0.0012628359254449606,9.388290345668793e-05,0.25115022994577885,22,0.2589375018142164,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,692,0.007779009873047471,0.0056335658300668
50,10,10,92,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0037974240258336067,0.0001099549699574709,0.0008776730392128229,0.001287032850086689,0.00011204206384718418,0.21681994199752808,17,0.22301328997127712,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,841,0.006184126948937774,0.005003273952752352
50,10,10,92,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004704996943473816,0.00011288188397884369,0.0010380980093032122,0.0012618170585483313,0.00010387902148067951,0.36511095403693616,21,0.37234275392256677,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,942,0.0072216729167848825,0.005562131991609931
50,10,10,92,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006473358022049069,0.00010758684948086739,0.0009749240707606077,0.001293193083256483,9.954394772648811e-05,0.2954442270565778,20,0.30440836399793625,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,903,0.008948605973273516,0.005605986109003425
50,10,10,92,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004695009905844927,0.00010855309665203094,0.0008981500286608934,0.0013094749301671982,0.00010283989831805229,0.24660455901175737,17,0.2537266560830176,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,960,0.007114027859643102,0.005018889904022217
50,10,10,92,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006472795037552714,0.00010634190402925014,0.0011940270196646452,0.0012742520775645971,8.400110527873039e-05,0.37129623093642294,25,0.380435325903818,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,895,0.009131417144089937,0.005521897226572037
