J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,53,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0062079159542918205,0.0001429431140422821,0.0008023390546441078,0.0012866766192018986,2.4021603167057037e-05,0.24839838314801455,15,0.25688014505431056,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1012,0.008463896345347166,0.005134524777531624
100,10,10,53,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017199642024934292,0.00010418612509965897,0.0005897972732782364,0.0012254868634045124,1.6271136701107025e-05,0.0,10,0.00365946302190423,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003655705600976944,0.004022697452455759
100,10,10,53,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003118616994470358,0.0001012641005218029,0.000793838407844305,0.0012230230495333672,1.6869977116584778e-05,0.24418003903701901,15,0.24943992821499705,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1016,0.005253612529486418,0.0048456559889018536
100,10,10,53,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016967910341918468,9.52468253672123e-05,0.0005908343009650707,0.0012249862775206566,1.7766840755939484e-05,0.0,10,0.0036296616308391094,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003625625278800726,0.004088368732482195
100,10,10,53,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016296301037073135,9.392388164997101e-05,0.0005797832272946835,0.0012147300876677036,1.551210880279541e-05,0.0,10,0.00353706581518054,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003533579409122467,0.004012607969343662
100,10,10,53,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016273879446089268,9.377021342515945e-05,0.0005781860090792179,0.0011990671046078205,2.652592957019806e-05,0.0,10,0.00352895213291049,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035249372012913227,0.004053108859807253
100,10,10,53,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001622685231268406,9.358115494251251e-05,0.0005854768678545952,0.0011939899995923042,1.5668105334043503e-05,0.0,10,0.003514959942549467,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035114013589918613,0.004025313071906567
100,10,10,53,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0031806849874556065,9.73711721599102e-05,0.0007543237879872322,0.0011927392333745956,1.6623642295598984e-05,0.20553156221285462,14,0.2107799299992621,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1000,0.0052417428232729435,0.004513934254646301
100,10,10,53,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016931160353124142,9.748805314302444e-05,0.0005853129550814629,0.0012292307801544666,1.7443206161260605e-05,0.0,10,0.0036270087584853172,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036225910298526287,0.004018796142190695
100,10,10,53,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016252812929451466,9.590201079845428e-05,0.0005837720818817616,0.001201836857944727,1.5492085367441177e-05,0.0,10,0.0035256491973996162,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035222843289375305,0.004009139258414507
