J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,5,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001790998037904501,0.00011909892782568932,0.0005768686532974243,0.0012576472945511341,2.0979903638362885e-05,0.0,10,0.003770343028008938,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037655928172171116,0.0044126673601567745
100,10,10,5,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017060190439224243,0.00010138703510165215,0.0005838749930262566,0.0012477319687604904,1.918664202094078e-05,0.0,10,0.0036621778272092342,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036581996828317642,0.004287254996597767
100,10,10,5,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0047400398179888725,8.878996595740318e-05,0.0007338989526033401,0.0012452378869056702,1.8573366105556488e-05,0.28082755394279957,16,0.2876646872609854,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1015,0.0068265399895608425,0.005052739754319191
100,10,10,5,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017461958341300488,9.678630158305168e-05,0.0005848691798746586,0.0012185783125460148,1.840200275182724e-05,0.0,10,0.003668809775263071,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003664831630885601,0.004233598243445158
100,10,10,5,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.00490402290597558,0.00010832305997610092,0.0010262057185173035,0.0012310179881751537,2.140086144208908e-05,0.36175987822934985,21,0.36906143836677074,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1010,0.007290970534086227,0.005712768994271755
100,10,10,5,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017279069870710373,9.540189057588577e-05,0.0005823150277137756,0.001224821899086237,1.7603859305381775e-05,0.0,10,0.003651744220405817,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036480496637523174,0.004299358930438757
100,10,10,5,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016965530812740326,9.972508996725082e-05,0.0005891742184758186,0.001218487974256277,1.8827151507139206e-05,0.0,10,0.0036270557902753353,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036227675154805183,0.004032983910292387
100,10,10,5,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0056584663689136505,9.919190779328346e-05,0.0011074421927332878,0.0012410846538841724,2.0851846784353256e-05,0.4221082031726837,23,0.4302420602180064,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1016,0.008127036970108747,0.005689291749149561
100,10,10,5,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017028581351041794,9.578792378306389e-05,0.0005823438987135887,0.001247250009328127,1.8582679331302643e-05,0.0,10,0.0036506778560578823,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036468226462602615,0.004248504992574453
100,10,10,5,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016296911053359509,9.317276999354362e-05,0.0005800779908895493,0.0012184451334178448,1.825997605919838e-05,0.0,10,0.0035430858843028545,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003539646975696087,0.004029958974570036
