J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,67,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.009468512143939734,0.00015088682994246483,0.0012432350777089596,0.0013216002844274044,3.211619332432747e-05,0.45818358566612005,26,0.47041596518829465,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,943,0.01221635052934289,0.005517484154552221
100,10,10,67,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008117335848510265,0.0001154821366071701,0.0010597058571875095,0.0012682541273534298,2.6280060410499573e-05,0.3132448270916939,22,0.32384085515514016,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,935,0.010587058030068874,0.0051858737133443356
100,10,10,67,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0038154898211359978,0.0001127799041569233,0.0008512190543115139,0.0012858621776103973,2.3005995899438858e-05,0.30281801568344235,16,0.30891439924016595,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1018,0.006088356953114271,0.004875591956079006
100,10,10,67,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003633941989392042,0.00010383501648902893,0.0007765819318592548,0.0012675500474870205,2.1995045244693756e-05,0.23196569876745343,15,0.23777841217815876,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1002,0.00580390403047204,0.004875544924288988
100,10,10,67,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00610851077362895,0.00011103274300694466,0.0010292553342878819,0.0012568971142172813,2.8689391911029816e-05,0.36491845501586795,21,0.373461727052927,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,986,0.008534385357052088,0.005304539110511541
100,10,10,67,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017715422436594963,0.00010471604764461517,0.0005798940546810627,0.0012464141473174095,2.2524967789649963e-05,0.0,10,0.0037306472659111023,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037250914610922337,0.004322268068790436
100,10,10,67,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00927677983418107,0.00013522524386644363,0.0011136922985315323,0.001294699963182211,3.302888944745064e-05,0.32485418720170856,23,0.33671726379543543,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,930,0.011853426229208708,0.005361917894333601
100,10,10,67,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003693481907248497,0.00011307792738080025,0.0009051761589944363,0.0012822141870856285,2.436479553580284e-05,0.3269676109775901,18,0.3329950887709856,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,982,0.006018314976245165,0.00503713171929121
100,10,10,67,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008038178086280823,0.00011749239638447762,0.0011807018890976906,0.0012372471392154694,2.7016736567020416e-05,0.46617760602384806,25,0.47678692266345024,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,979,0.01060063624754548,0.005552126094698906
100,10,10,67,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002555130049586296,0.00010079191997647285,0.0007345909252762794,0.0012562628835439682,2.1200161427259445e-05,0.21397625608369708,14,0.21865340694785118,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,988,0.004667975939810276,0.004756223876029253
