J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,57,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0020728041417896748,0.00011502997949719429,0.00013811606913805008,0.0,0.0,0.0,17,0.002441671211272478,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,460,0.002325950190424919,0.0038651027716696262
25,10,10,57,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0028846971690654755,8.373009040951729e-05,0.0008901916444301605,0.0012111780233681202,2.042902633547783e-05,0.1671496178023517,21,0.17224613716825843,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,433,0.005090225953608751,0.0051297820173203945
25,10,10,57,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0023371828719973564,0.00010096002370119095,0.0009257192723453045,0.0012091230601072311,2.0289327949285507e-05,0.1046947748400271,19,0.10930492402985692,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,357,0.0045932745561003685,0.005145249422639608
25,10,10,57,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0019604810513556004,8.538784459233284e-05,0.0007399949245154858,0.0010772356763482094,1.726718619465828e-05,0.1813711659051478,16,0.18525788793340325,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,744,0.0038803666830062866,0.0049180942587554455
25,10,10,57,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003758460283279419,9.830901399254799e-05,0.0009688669815659523,0.001189044676721096,2.0265113562345505e-05,0.17416778113693,20,0.180209431797266,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,530,0.006034946069121361,0.00514473719522357
25,10,10,57,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0030157282017171383,9.975815191864967e-05,0.001003915909677744,0.0012057628482580185,2.1182000637054443e-05,0.16516959108412266,21,0.17052290821447968,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,417,0.005346347112208605,0.005153145175427198
25,10,10,57,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002013909164816141,9.314017370343208e-05,0.0008020959794521332,0.0012048161588609219,1.9254162907600403e-05,0.07640976877883077,16,0.08054921496659517,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,356,0.004133215639740229,0.004443535581231117
25,10,10,57,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0021935258992016315,9.764591231942177e-05,0.00036606984212994576,0.0,0.0,0.0,18,0.0027623609639704227,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,325,0.002657241653650999,0.00389656238257885
25,10,10,57,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0018393499776721,8.060922846198082e-05,0.00030696531757712364,0.0,0.0,0.0,17,0.002314675599336624,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,355,0.0022269245237112045,0.003936233930289745
25,10,10,57,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0037408550269901752,8.663488551974297e-05,0.0008542188443243504,0.0012101838365197182,1.957174390554428e-05,0.2577675227075815,20,0.2636855822056532,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,707,0.005911464337259531,0.005094751249998808
