J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,5,10,0.3,99,0,0.00017462694086134434,0.000102268997579813,0.00011775502935051918,0.00015914696268737316,0.00013455795124173164,0.0,5,0.0006946278735995293,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006883558817207813,0.000582684064283967
100,5,10,0.3,99,1,0.0002045249566435814,6.0693128034472466e-05,9.484915062785149e-05,0.00013774516992270947,8.87999776750803e-05,0.0,5,0.0005907029844820499,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005866123829036951,0.0005474030040204525
100,5,10,0.3,99,2,0.00015449500642716885,6.277905777096748e-05,0.00010462501086294651,0.0001306929625570774,7.941504009068012e-05,0.0,5,0.0005359060596674681,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005320070777088404,0.000542796216905117
100,5,10,0.3,99,3,0.00014498899690806866,6.530503742396832e-05,0.00010343710891902447,0.00012842798605561256,7.413001731038094e-05,0.0,5,0.0005198288708925247,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005162891466170549,0.000523171853274107
100,5,10,0.3,99,4,0.00015852809883654118,6.1034923419356346e-05,0.00010425201617181301,0.00012810807675123215,7.961108349263668e-05,0.0,5,0.0005350389983505011,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005315341986715794,0.000524383969604969
100,5,10,0.3,99,5,0.00015455996617674828,6.10800925642252e-05,0.00010308600030839443,0.00012761610560119152,7.364293560385704e-05,0.0,5,0.0005237399600446224,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005199851002544165,0.0005416800267994404
100,5,10,0.3,99,6,0.00014954502694308758,6.621610373258591e-05,0.0001047840341925621,0.00012826011516153812,7.391604594886303e-05,0.0,5,0.0005261760670691729,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005227213259786367,0.0005279129836708307
100,5,10,0.3,99,7,0.00015972205437719822,5.961582064628601e-05,0.00010408507660031319,0.00012585800141096115,8.155708201229572e-05,0.0,5,0.0005345169920474291,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005308380350470543,0.0005261690821498632
100,5,10,0.3,99,8,0.00015298486687242985,5.965912714600563e-05,0.00010396400466561317,0.00012678303755819798,7.379916496574879e-05,0.0,5,0.0005207869689911604,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005171902012079954,0.0005310359410941601
100,5,10,0.3,99,9,0.0001523718237876892,6.487499922513962e-05,0.0001050909049808979,0.00012942287139594555,7.433397695422173e-05,0.0,5,0.0005295369774103165,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.000526094576343894,0.0005236479919403791
