J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,8,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017827199772000313,0.00013581477105617523,0.0005955658853054047,0.0013425089418888092,2.2271648049354553e-05,0.0,10,0.003884456120431423,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003878881223499775,0.004152136854827404
100,10,10,8,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017140330746769905,0.0001004999503493309,0.0005912212654948235,0.0013054599985480309,1.798383891582489e-05,0.0,10,0.0037335320375859737,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037291981279850006,0.004105079919099808
100,10,10,8,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001626425888389349,9.780703112483025e-05,0.0005921931006014347,0.0012794430367648602,1.729605719447136e-05,0.0,10,0.0036165937781333923,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036131651140749454,0.004064871929585934
100,10,10,8,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0037997160106897354,8.715782314538956e-05,0.0009045698679983616,0.001308188308030367,1.9494909793138504e-05,0.29803553922101855,20,0.30416845297440886,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1002,0.006119126919656992,0.005653752945363522
100,10,10,8,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017515039071440697,0.0001047179102897644,0.0006155320443212986,0.0012940592132508755,1.9453931599855423e-05,0.0,10,0.0037896838039159775,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037852670066058636,0.004012175835669041
100,10,10,8,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004184845834970474,8.954014629125595e-05,0.0007558800280094147,0.0012983870692551136,2.0830892026424408e-05,0.3026410611346364,16,0.30899780709296465,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1000,0.006349483970552683,0.004833754152059555
100,10,10,8,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002300586085766554,0.0001103309914469719,0.000603008083999157,0.001271090004593134,1.9632745534181595e-05,0.0,10,0.004309795796871185,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.004304647911339998,0.00404331786558032
100,10,10,8,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016556340269744396,9.734788909554482e-05,0.0005988557823002338,0.0012754653580486774,1.8631108105182648e-05,0.0,10,0.003649683203548193,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036459341645240784,0.004027549177408218
100,10,10,8,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003119940869510174,9.226705878973007e-05,0.0006759297102689743,0.0013050204142928123,1.9067898392677307e-05,0.21166546596214175,14,0.21688476903364062,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1008,0.005212225951254368,0.004551813006401062
100,10,10,8,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004872502759099007,9.624892845749855e-05,0.0008664410561323166,0.0012865117751061916,2.5413930416107178e-05,0.297632475849241,19,0.3047881652601063,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1008,0.007147118449211121,0.005063770804554224
