J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,0.3,86,0,0.009105911012738943,0.00011705211363732815,0.001219743862748146,0.0012445170432329178,0.0001141941174864769,0.49791501299478114,28,0.5097297800239176,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,954,0.011801418149843812,0.005613705841824412
100,10,10,0.3,86,1,0.007214092183858156,9.180395863950253e-05,0.0010423001367598772,0.0012276240158826113,8.408492431044579e-05,0.34293123497627676,23,0.35259928181767464,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,958,0.009659905219450593,0.004854329163208604
100,10,10,0.3,86,2,0.01195256202481687,9.194109588861465e-05,0.0013684299774467945,0.0012203489895910025,8.206418715417385e-05,0.5801025789696723,31,0.5948256019037217,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,970,0.014715346274897456,0.005536594893783331
100,10,10,0.3,86,3,0.005696941865608096,9.09450463950634e-05,0.0009827851317822933,0.001214497024193406,7.770094089210033e-05,0.352450453909114,22,0.3605208629742265,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,972,0.00806287000887096,0.005093758925795555
100,10,10,0.3,86,4,0.008299342123791575,8.952687494456768e-05,0.0012917739804834127,0.0011273289564996958,7.914705201983452e-05,0.4752363560255617,30,0.486131580080837,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,955,0.010887118987739086,0.0056413530837744474
100,10,10,0.3,86,5,0.0015219089109450579,8.830893784761429e-05,0.0005516309756785631,0.0012271669693291187,7.851189002394676e-05,0.0,10,0.0034720900002866983,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.0034675276838243008,0.0037581322249025106
100,10,10,0.3,86,6,0.009196517989039421,8.734804578125477e-05,0.0012593739666044712,0.0012265299446880817,7.173698395490646e-05,0.5223409552127123,29,0.5341898729093373,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,917,0.011841506930068135,0.005358116002753377
100,10,10,0.3,86,7,0.007340656826272607,9.198999032378197e-05,0.0011015671771019697,0.001249168999493122,7.807789370417595e-05,0.3793155439198017,25,0.38918445887975395,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,923,0.009861460886895657,0.004976350115612149
100,10,10,0.3,86,8,0.005420090863481164,8.877995423972607e-05,0.0010682858992367983,0.001236913027241826,7.962901145219803e-05,0.3810599809512496,24,0.38896204996854067,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,939,0.007893698755651712,0.0052557329181581736
100,10,10,0.3,86,9,0.010771403089165688,8.952082134783268e-05,0.001518741948530078,0.0012364019639790058,8.406792767345905e-05,0.7245961150620133,36,0.7383051780052483,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,863,0.013700135750696063,0.0060787920374423265
