J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,47,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0028256280347704887,0.00014453311450779438,0.0007594840135425329,0.0016901569906622171,0.00017942208796739578,0.23733341204933822,14,0.24297756981104612,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,900,0.005599224241450429,0.006692600902169943
50,10,10,47,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.005762224085628986,0.00012770108878612518,0.0011251620016992092,0.0016685579903423786,0.00011988612823188305,0.3747101849876344,23,0.3835220739711076,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,917,0.008803531294688582,0.04160688887350261
50,10,10,47,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.006086150882765651,0.00011919601820409298,0.0009933991823345423,0.0016664201393723488,0.00011597108095884323,0.23192426678724587,20,0.24091288400813937,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,802,0.008981137303635478,0.005288189044222236
50,10,10,47,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.007477990817278624,0.00011576106771826744,0.0011364379897713661,0.0016419151797890663,0.00011511100456118584,0.35817109304480255,24,0.36866654292680323,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,934,0.01048721605911851,0.00577997206710279
50,10,10,47,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002963425824418664,9.76300798356533e-05,0.0008593839593231678,0.0012571371626108885,9.297206997871399e-05,0.280070231994614,16,0.28534865705296397,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,892,0.0052705490961670876,0.005198881961405277
50,10,10,47,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004833993036299944,0.00017828913405537605,0.0009971240069717169,0.001647863071411848,0.00016127596609294415,0.24196551693603396,17,0.24979822896420956,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,928,0.007818545214831829,0.005180904874578118
50,10,10,47,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0053478211630135775,0.00011269398964941502,0.0010255081579089165,0.0016671949997544289,0.00010000402107834816,0.2509804889559746,21,0.25924060796387494,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,774,0.008253222331404686,0.0055845449678599834
50,10,10,47,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0027651989366859198,0.00011581298895180225,0.0007180799730122089,0.0016590370796620846,0.00010285107418894768,0.2066194750368595,13,0.21199482888914645,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,976,0.005360980052500963,0.005374672124162316
50,10,10,47,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004126189975067973,0.00011137989349663258,0.0007249489426612854,0.0016340911388397217,0.00010653887875378132,0.21506160194985569,13,0.2217726840171963,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,976,0.006703148828819394,0.004879167070612311
50,10,10,47,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0031071810517460108,0.00011229794472455978,0.0009197639301419258,0.0016329619102180004,9.99548938125372e-05,0.20234884484671056,18,0.20822829590179026,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,796,0.005872159730643034,0.005489866016432643
