J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,65,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0021288166753947735,0.00011611729860305786,0.0007162932306528091,0.0013460395857691765,2.931058406829834e-05,0.10163254383951426,15,0.10598423192277551,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,470,0.004336577374488115,0.00554765434935689
25,10,10,65,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0024801339022815228,9.310804307460785e-05,0.0007975627668201923,0.0013603153638541698,2.0159874111413956e-05,0.2238690317608416,16,0.22862775111570954,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,661,0.004751279950141907,0.004894951358437538
25,10,10,65,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0025166277773678303,9.369617328047752e-05,0.0008299392648041248,0.0,0.0,0.0,18,0.0035580480471253395,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,378,0.0034402632154524326,0.004629743285477161
25,10,10,65,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002738029696047306,8.67028720676899e-05,0.0009576389566063881,0.0013434500433504581,2.0961277186870575e-05,0.1726986919529736,21,0.17785182734951377,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,378,0.005146782845258713,0.005418033804744482
25,10,10,65,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0015302249230444431,8.82190652191639e-05,5.428073927760124e-05,0.0,0.0,0.0,18,0.001776278018951416,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,258,0.0016727247275412083,0.0037450091913342476
25,10,10,65,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0030386019498109818,8.528586477041245e-05,0.0010508541017770767,0.0013588042929768562,2.1241605281829834e-05,0.1884311498142779,24,0.19399236096069217,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,380,0.005554787814617157,0.005590510088950396
25,10,10,65,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0026679332368075848,8.878018707036972e-05,0.0008258339948952198,0.0013297079131007195,2.043507993221283e-05,0.1533205290324986,18,0.15825983183458447,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,434,0.004932690411806107,0.004927434958517551
25,10,10,65,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0021826932206749916,9.87066887319088e-05,0.00010735774412751198,0.0,0.0,0.0,18,0.002490751910954714,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,400,0.0023887576535344124,0.0036592967808246613
25,10,10,65,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0023766192607581615,8.485978469252586e-05,0.0007888921536505222,0.0013758507557213306,1.809932291507721e-05,0.12930538598448038,17,0.13395749172195792,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,600,0.0046443212777376175,0.004513089079409838
25,10,10,65,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00272198673337698,9.062932804226875e-05,0.0007849158719182014,0.001325803343206644,2.170773223042488e-05,0.1484306580387056,17,0.15338192228227854,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,508,0.004945043008774519,0.004835361149162054
