J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,88,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017867726273834705,0.00012685172259807587,0.0005826638080179691,0.0013168570585548878,2.153730019927025e-05,0.0,10,0.0038395789451897144,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0038346825167536736,0.004171714186668396
100,10,10,88,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005699482746422291,8.757878094911575e-05,0.0009354613721370697,0.0011505316942930222,1.996103674173355e-05,0.33237265795469284,21,0.34028981998562813,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,975,0.007893015630543232,0.0060275280848145485
100,10,10,88,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.007120950147509575,0.00011392403393983841,0.0008642850443720818,0.0013091578148305416,2.026371657848358e-05,0.3223740425892174,16,0.3318100366741419,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1020,0.00942858075723052,0.004547557793557644
100,10,10,88,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017276648432016373,9.888084605336189e-05,0.0005767401307821274,0.0012550922110676765,1.8378254026174545e-05,0.0,10,0.0036813179031014442,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036767562851309776,0.00401299400255084
100,10,10,88,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002260299865156412,9.682867676019669e-05,0.0007795421406626701,0.0012536528520286083,1.9005034118890762e-05,0.21604130836203694,15,0.22045821230858564,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1016,0.004409328568726778,0.004839268978685141
100,10,10,88,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008833714760839939,9.272666648030281e-05,0.0009852941147983074,0.0011441758833825588,1.9554048776626587e-05,0.3608863861300051,22,0.3719692421145737,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,976,0.011075465474277735,0.004983976949006319
100,10,10,88,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008620137814432383,0.0001071426086127758,0.0010318169370293617,0.001273983158171177,2.0993873476982117e-05,0.32326735695824027,21,0.3343294532969594,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1003,0.01105407439172268,0.005068148951977491
100,10,10,88,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017266171053051949,9.835697710514069e-05,0.0005822470411658287,0.0012669502757489681,1.7458107322454453e-05,0.0,10,0.0036959629505872726,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003691629506647587,0.004007273353636265
100,10,10,88,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.001647875178605318,9.681517258286476e-05,0.0005845800042152405,0.0012681316584348679,1.7304904758930206e-05,0.0,10,0.00361838610842824,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036147069185972214,0.003998434171080589
100,10,10,88,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0016354108229279518,9.51029360294342e-05,0.0005814731121063232,0.0012715929187834263,1.653796061873436e-05,0.0,10,0.0036038472317159176,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.00360011775046587,0.0039984239265322685
