J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,36,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017702155746519566,0.00010926788672804832,0.0005415282212197781,0.0013526263646781445,2.041878178715706e-05,0.0,10,0.003799193073064089,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037940568290650845,0.004150655120611191
100,10,10,36,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.007127924356609583,9.077368304133415e-05,0.0007536741904914379,0.0013293246738612652,1.8585938960313797e-05,0.2794218477793038,16,0.2887617670930922,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1015,0.009320282842963934,0.004994627088308334
100,10,10,36,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.012103935237973928,9.418930858373642e-05,0.0010969890281558037,0.0013376888819038868,2.245558425784111e-05,0.40704272221773863,25,0.4217044338583946,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,966,0.014655258040875196,0.004973711911588907
100,10,10,36,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002244962379336357,9.212596341967583e-05,0.0006821560673415661,0.0013238508254289627,1.8401071429252625e-05,0.20695952931419015,14,0.2113272910937667,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1008,0.004361496306955814,0.004903305787593126
100,10,10,36,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0025753132067620754,9.013200178742409e-05,0.0007191579788923264,0.0013196682557463646,1.8407125025987625e-05,0.2137040188536048,15,0.2184328744187951,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1016,0.004722678568214178,0.004858832806348801
100,10,10,36,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017279130406677723,0.00010293023660779,0.0005998648703098297,0.0013036560267210007,1.7209909856319427e-05,0.0,10,0.0037556998431682587,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003751574084162712,0.004048055969178677
100,10,10,36,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016470719128847122,9.80086624622345e-05,0.0005971910431981087,0.001316118985414505,1.6082078218460083e-05,0.0,10,0.003677982836961746,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036744726821780205,0.004045763052999973
100,10,10,36,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004856657702475786,8.803233504295349e-05,0.0007496247999370098,0.0013188249431550503,1.7635058611631393e-05,0.2826684811152518,16,0.28970561269670725,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1018,0.007030774839222431,0.004567362833768129
100,10,10,36,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001717959064990282,0.00010087667033076286,0.0005953339859843254,0.00131123885512352,1.770816743373871e-05,0.0,10,0.003747203852981329,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003743116743862629,0.004084397107362747
100,10,10,36,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016462700441479683,9.981496259570122e-05,0.000597651582211256,0.0013067522086203098,1.6132835298776627e-05,0.0,10,0.003670251928269863,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003666621632874012,0.004063447937369347
