J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,71,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002194398082792759,0.00014556106179952621,0.0008948151953518391,0.0014526769518852234,4.076026380062103e-05,0.2142215771600604,15,0.21896681701764464,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,652,0.004728211555629969,0.005309971980750561
25,10,10,71,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0032216408289968967,0.0001132679171860218,0.0006124041974544525,0.0,0.0,0.0,19,0.004076879005879164,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,471,0.003947312943637371,0.004560865927487612
25,10,10,71,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0025135260075330734,0.00010940106585621834,0.0008286172524094582,0.0014413497410714626,2.9174145311117172e-05,0.10525938076898456,16,0.11019159713760018,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,466,0.00492206821218133,0.004825063981115818
25,10,10,71,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00484422268345952,0.00011806236580014229,0.0011090128682553768,0.0014591147191822529,3.479421138763428e-05,0.2597998077981174,23,0.26737598702311516,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,581,0.007565206848084927,0.0057045649737119675
25,10,10,71,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002296178136020899,0.00011014612391591072,0.0008222190663218498,0.0012942692264914513,2.8104986995458603e-05,0.1456536198966205,16,0.15021520387381315,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,438,0.004550917539745569,0.004876045044511557
25,10,10,71,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003260684199631214,0.0001138448715209961,0.0010216711089015007,0.0013091289438307285,3.096414729952812e-05,0.19861011300235987,21,0.20435638492926955,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,441,0.005736293271183968,0.005384061019867659
25,10,10,71,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003463760018348694,0.00011453591287136078,0.0009780959226191044,0.001300509087741375,3.0765775591135025e-05,0.20349447708576918,20,0.2093913909047842,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,453,0.005887666717171669,0.005433450918644667
25,10,10,71,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0021875626407563686,0.00010940199717879295,0.0009114271961152554,0.0013092560693621635,2.8584152460098267e-05,0.10732913296669722,18,0.11188531294465065,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,397,0.004546232055872679,0.005007307045161724
25,10,10,71,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0043363068252801895,0.00012162188068032265,0.0009397859685122967,0.0013046017847955227,3.2689888030290604e-05,0.20223387284204364,19,0.2089789593592286,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,572,0.006735006347298622,0.005057141184806824
25,10,10,71,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003121681045740843,0.00011699320748448372,0.0007827999070286751,0.0,0.0,0.0,15,0.004148456733673811,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,564,0.004021474160254002,0.00449992623180151
